participant,xai,case,instance id,selected model family,possible subsets,mean selection F1,mean amount MAE,mean direction accuracy,observed success,simulated success,observed target confidence gain,simulated target confidence gain,observed boundary improvement,simulated boundary improvement,observed plausibility,simulated plausibility,observed actionability,simulated actionability,observed edit L1,simulated edit L1
R_12myev0XH9WOz3H,counterfactual,11,160206,weighted examples,5,0.3765613377665279,0.2354130415789477,0.0,0.0,0.0,3.68459666489e-06,2.3649692590711484e-08,0.340179505719,0.04120021638873095,0.958305291533,0.9770273091037267,1.0,1.0,0.217391304348,0.11486345448136631
R_12myev0XH9WOz3H,counterfactual,12,160205,weighted examples,5,0.24810919698662218,0.13143383979849538,0.0,0.0,0.0,-4.50992121026e-06,0.0004302252984105698,-0.2776021388,0.012037604088782756,0.959374501017,0.9689952015699406,1.0,1.0,0.0935215099473,0.11552818748011157
R_12myev0XH9WOz3H,counterfactual,13,160217,weighted examples,10,0.41830193688209255,0.21396901915879923,0.0,0.0,0.03529011793735218,-0.155502075481,-0.09784223835196856,-0.141062189037,-0.08358781717955857,0.958084396025,0.9617046526473317,1.0,0.9999999999999999,0.400201863513,0.2422493360669618
R_12myev0XH9WOz3H,counterfactual,14,160209,weighted examples,5,0.21749732891173384,0.11744934793341823,0.0,0.0,0.0,-3.52136532633e-06,0.0005445542102839287,-0.0737096887322,0.035755502196738745,0.985482438887,0.9758362806151384,1.0,1.0,0.0725878055634,0.12081859692430685
R_12myev0XH9WOz3H,counterfactual,15,160218,weighted examples,10,0.6493750057447306,0.2943872735487488,0.0,0.0,0.7747513472072203,-0.0239102237744,0.7332214979063029,-0.178564173566,0.019457517703949583,0.969386940166,0.9417604298597297,1.0,0.9999999999999999,0.853866430233,0.2911978507013512
R_12myev0XH9WOz3H,counterfactual,16,160207,weighted examples,5,0.18941447560632493,0.14008562701323224,0.0,0.0,0.0,-5.29202229593e-07,0.0006892180624904613,-0.0543173073318,0.06890700586112822,0.977755549311,0.9749724363419628,1.0,0.9999999999999999,0.111222253442,0.1251378182901851
R_12myev0XH9WOz3H,counterfactual,17,160219,weighted examples,10,0.6343022174714383,0.22081121556918398,0.0,0.0,0.9907885810769179,-0.0506422015536,0.8423531773187367,-0.091712094076,-0.043635069791351434,0.956276116922,0.9467335733135596,1.0,1.0,0.5584473401627,0.30594589374791453
R_12myev0XH9WOz3H,counterfactual,18,160215,weighted examples,10,0.3825474820611981,0.2056779271903982,0.0,0.0,0.3205724743171682,-0.0633938406869,0.2902937389922257,-0.0881671150694,0.036435815046172916,0.947181397779,0.9588490190166564,1.0,0.9999999999999999,0.369665195909,0.26046235001910695
R_12myev0XH9WOz3H,counterfactual,19,160216,weighted examples,10,0.6197766342243507,0.30397349575275284,0.0,0.0,0.9879733189620089,-0.0573979607447,0.8976413843141885,-0.180989310473,-0.06974211552776194,0.957199935729,0.9403255788363206,1.0,1.0,0.8767651311314,0.3163902814985405
R_12myev0XH9WOz3H,counterfactual,20,160208,weighted examples,5,0.223670410599944,0.2611589158289182,0.0,0.0,0.223670410599944,-0.0118458059251,0.2745320900184413,-0.22331270896,0.05997458222771334,0.974456950004,0.9768650929823387,1.0,1.0000000000000002,0.306070396191,0.11567453508830688
R_156Kmlz4ECsrHQR,attribution,1,160201,feature contribution,10,0.7139715127154607,0.25257082102701106,0.0,0.0,0.2092100578767657,5.92197406059e-05,0.31373289494956497,0.0868357230876,0.2496245114334078,0.934929393069,0.9431146455820859,0.0,0.42579987497973953,0.585819381887,0.3700799932087001
R_156Kmlz4ECsrHQR,attribution,2,160200,feature contribution,10,0.6824513044265202,0.1653010882654579,0.0,1.0,0.0,0.889892470481,-0.00047776173574759983,0.0493293279932,-0.0025252802811414803,0.914803589483,0.937859358081059,1.0,0.42579987497973953,0.6165846623612,0.022449253591075205
R_156Kmlz4ECsrHQR,attribution,3,160203,feature contribution,5,0.7287232766388954,0.29182237290080926,0.0,1.0,0.0,0.974785115173,0.017993011905817795,-0.0608063227482,8.488784130544801e-06,0.935659490225,0.9963192828212303,1.0,0.921841786043717,0.321702548874,0.018403585893849293
R_156Kmlz4ECsrHQR,attribution,4,160204,feature contribution,10,0.5634167963416079,0.1471562982779586,0.0,1.0,0.0,0.540606528417,0.028369583963049404,0.0331148140589,0.00633411690724256,0.921644690515,0.9970105716940991,1.0,0.6792039414191566,0.394374554837,0.014947141529503773
R_156Kmlz4ECsrHQR,attribution,5,160212,feature contribution,10,0.5312792959145052,0.37170299751409636,0.0,0.0,0.9476871286431969,0.342466707624,0.9428998489104901,0.0240599308706,-0.1834492321289566,0.911372415193,0.9251512554254152,1.0,0.6792039414191566,0.587831707933,0.4866078871227139
R_156Kmlz4ECsrHQR,attribution,6,160202,feature contribution,10,0.6250892911978242,0.2678691497047156,0.0,1.0,0.0,0.971065144698,0.011635981671207022,-0.0336920966449,0.004147229067799915,0.873852503593,0.9971787763837227,1.0,0.6792039414191566,0.692641368007,0.014106118081385947
R_156Kmlz4ECsrHQR,attribution,7,160213,feature contribution,10,0.5634167963416079,0.2877385711746395,0.0,0.0,0.5314561362840045,-0.00727051489963,0.536611062874282,-0.159666472071,0.02998194327096885,0.910002407026,0.9501227342887584,1.0,0.6792039414191566,0.539244988563,0.265173565328485
R_156Kmlz4ECsrHQR,attribution,8,160214,feature contribution,10,0.5312792959145052,0.19416376809377725,0.0,1.0,0.0,0.988558651327,0.00943456308510684,-0.0759431795256,0.009979827348928643,0.913988705506,0.996544603170326,1.0,0.6792039414191566,0.5375794916709999,0.017276984148369076
R_156Kmlz4ECsrHQR,attribution,9,160210,feature contribution,10,0.5634167963416079,0.22909092476596551,0.1615207773866226,0.0,0.9620898519792378,-0.00204855749624,0.9611619337194146,-0.142741851342,-0.09582005557352619,0.919351145497,0.9445002031489776,1.0,0.6792039414191566,0.397862576846,0.3314166177655311
R_156Kmlz4ECsrHQR,attribution,10,160211,feature contribution,10,0.5634167963416079,0.24780902400400057,0.0,0.0,0.17116044060541036,-0.0166667387937,0.14985570358546374,-0.141041763001,-0.01733198545890888,0.941095022931,0.936410741580039,1.0,0.6792039414191566,0.43251357648,0.25983533262609976
R_156Kmlz4ECsrHQR,attribution,11,160205,feature contribution,10,0.6824513044265202,0.14835717570442253,1.0,0.0,0.011095174986573619,0.000304393259964,0.011126078889016427,0.188064181618,-0.07648160547485373,0.938483349503,0.8969249876026567,1.0,0.42579987497973953,0.658532326265,0.6864503453567392
R_156Kmlz4ECsrHQR,attribution,12,160215,feature contribution,10,0.6250892911978242,0.23906453500853597,1.0,0.0,0.9088248812510649,-0.077463431851,0.8196143913274473,-0.13990958111,-0.055471485828825426,0.919902305736,0.9293528636788062,1.0,0.6792039414191566,0.874202468179,0.44852571150953835
R_156Kmlz4ECsrHQR,attribution,13,160209,feature contribution,10,0.5634167963416079,0.2197652224533992,1.0,1.0,0.8976101427718239,0.999993065577,0.8099020520122059,-0.0141608888424,0.16402574423596847,0.888120535125,0.9390073639607868,1.0,0.6792039414191566,0.765023346792,0.340522121310078
R_156Kmlz4ECsrHQR,attribution,14,160206,feature contribution,10,0.5634167963416079,0.15968453082050865,1.0,0.0,0.0,7.32421456817e-10,0.010711279826168619,0.248064535473,0.08918628124777427,0.906241414758,0.9039141616441242,1.0,0.6792039414191566,0.555515961396,0.5684137898441259
R_156Kmlz4ECsrHQR,attribution,15,160219,feature contribution,10,0.6660886224292254,0.22741219141274532,0.48601510835142026,0.0,0.21702951225319678,-0.0490111478407,0.15963656931703635,-0.062944945474,-0.005405142095902666,0.891852188766,0.9379751120048772,0.0,0.42579987497973953,0.732878655353,0.3503460711188657
R_156Kmlz4ECsrHQR,attribution,16,160208,feature contribution,10,0.5634167963416079,0.24330408163509404,1.0,0.0,0.2345139385296189,0.270891083007,0.2736209392933575,0.0730747605393,0.04970782776352744,0.912453515835,0.9510124198133063,1.0,0.6792039414191566,0.816893750873,0.26768931618165637
R_156Kmlz4ECsrHQR,attribution,17,160218,feature contribution,10,0.28372311925985,0.1689726224128886,0.43222036685178383,1.0,0.0,0.887422933439,-0.0034926913838734387,0.0420302907944,-0.012548192448379946,0.968253657716,0.9933919416703588,0.0,0.6792039414191566,0.537682464707,0.03304029164820553
R_156Kmlz4ECsrHQR,attribution,18,160216,feature contribution,10,0.7139715127154607,0.11261600368214633,1.0,1.0,0.9905190417131641,0.874723085308,0.9323289564443014,-0.0435365603723,-0.09943779767962507,0.948330988451,0.9509786661340877,0.0,0.42579987497973953,0.6217969688480001,0.24902151675776701
R_156Kmlz4ECsrHQR,attribution,19,160217,feature contribution,5,0.07815821395628311,0.35715799606711385,1.0,0.0,0.0,-0.155695104757,0.12577675832276553,-0.127621561057,-0.0213397391062738,0.960170195362,0.9391461257701806,0.0,0.921841786043717,0.351351351351,0.3878137556434607
R_156Kmlz4ECsrHQR,attribution,20,160207,feature contribution,10,0.5634167963416079,0.19721868554874228,1.0,1.0,0.8976101427718239,0.999992733136,0.8805759080143993,-0.0296470556529,0.14169825115290366,0.901129226888,0.9485432423639357,1.0,0.6792039414191566,0.678647415782,0.2910172638910801
R_1Fh1UMJw1me9wFr,none,1,160211,feature contribution,6,0.8069470710297734,0.1543432945204337,1.0,0.0,0.9999999999999999,0.138410307673,0.8080213861984362,0.0304616738738,-0.018925822504228473,0.935847318733,0.926767174924042,1.0,0.9999999999999999,0.54898676961,0.7023870428521154
R_1Fh1UMJw1me9wFr,none,2,160210,feature contribution,4,0.9060768952566844,0.16202976550592804,1.0,1.0,1.0,0.979927560795,0.9979344220692036,0.0270240424801,-0.21853506817846585,0.947871850475,0.9292969638967981,1.0,1.0,0.7179955257144,0.8141864263399103
R_1Fh1UMJw1me9wFr,none,3,160212,feature contribution,6,0.45794498326491295,0.18043806738779394,1.0,1.0,0.9999999999999999,0.66301546717,0.9811943772264721,0.0289622362175,-0.2328040623238132,0.942604810829,0.9151975587857519,1.0,0.9999999999999999,0.286975945857,0.4928197345244606
R_1Fh1UMJw1me9wFr,none,4,160203,feature contribution,6,0.7313947929797537,0.20838335311196063,1.0,1.0,0.9536750395574592,0.972167537093,0.9380534638585366,-0.0271533267867,-0.19989804794103436,0.94480895501,0.9124926330078942,1.0,1.0,0.3006801438121,0.7158859358826285
R_1Fh1UMJw1me9wFr,none,5,160214,feature contribution,4,0.6756871578121019,0.08761331604642142,1.0,1.0,1.0,0.994158127236,0.9959588711525218,-0.099368463084,-0.19723077340518325,0.943632518698,0.9568740642189473,1.0,1.0,0.2818374065101,0.39116811863357615
R_1Fh1UMJw1me9wFr,none,6,160213,feature contribution,4,0.885951408118121,0.10990890808524528,1.0,1.0,1.0,0.674824547248,0.9877730977764754,0.0792105129423,-0.05511764401681647,0.939648150665,0.926736149922164,1.0,1.0,0.6844413568318,0.790184958879625
R_1Fh1UMJw1me9wFr,none,7,160204,feature contribution,4,0.8937195817886485,0.12387281889523008,1.0,1.0,0.9999999999999999,0.968262558659,0.9684572809411202,-0.0946603568294,-0.1873242325886621,0.952496219487,0.9264446424379086,1.0,0.9999999999999999,0.23751890256179997,0.5454024321012839
R_1Fh1UMJw1me9wFr,none,8,160202,feature contribution,4,0.9498586524402499,0.05919012460572915,1.0,1.0,1.0,0.977387251048,0.9657179609868671,-0.133165042213,-0.06579760096669235,0.928255218387,0.9413106902990374,1.0,1.0,0.471016922322,0.29344654850481244
R_1Fh1UMJw1me9wFr,none,9,160200,feature contribution,1,0.8571428571428571,0.0786825059593169,1.0,1.0,1.0,0.984871976087,0.8564113697495793,-0.0462677145183,0.04459918671269526,0.938867454316,0.9392942086781565,1.0,1.0,0.6506712772590001,0.3427258272945076
R_1Fh1UMJw1me9wFr,none,10,160201,feature contribution,4,0.870053658335995,0.1563672584678574,1.0,1.0,0.38983902499201534,0.622614645169,0.3999211891417393,0.271980891817,0.21047755760975378,0.965089427211,0.9351906998676678,1.0,1.0,1.029071108096,0.6161282186809163
R_1Fh1UMJw1me9wFr,none,11,160205,feature contribution,4,0.9027613086785689,0.23354003960130854,1.0,1.0,0.0,0.83041712246,0.01768732499487597,0.261194213069,0.07971347452427902,0.944655427882,0.9368675260607886,1.0,1.0,0.810793846018,1.0845239691831647
R_1Fh1UMJw1me9wFr,none,12,160216,feature contribution,6,0.8125573186622695,0.19232535581694618,1.0,1.0,0.39502940760723315,0.879009861663,0.5573939178329108,-0.0328709477638,-0.04602512194779623,0.936726284554,0.9405289312371955,1.0,1.0,0.39156077739399997,0.6796665245860269
R_1Fh1UMJw1me9wFr,none,13,160209,feature contribution,6,0.6952268466190503,0.23456005177587141,1.0,0.0,0.9760307474849638,0.0159661650416,0.9684851755958949,0.0526119793119,0.12236472610785236,0.930727537243,0.9216417041178742,1.0,1.0,0.829504507887,0.5142577360873013
R_1Fh1UMJw1me9wFr,none,14,160206,feature contribution,4,0.9260797741889448,0.22098998414139906,1.0,0.0,0.0,0.0695401336076,0.015735352967986775,0.516313991179,0.2371818440467131,0.947220824589,0.9229599546800016,1.0,1.0,1.043105390459,1.2972827732473997
R_1Fh1UMJw1me9wFr,none,15,160215,feature contribution,4,0.9132140955474463,0.20321944084885385,1.0,1.0,0.1240691975721731,0.896749746264,0.025233951064100046,-0.0808774798574,-0.08224562423105646,0.936732769203,0.927464860239247,1.0,1.0,0.5400094445070001,0.9224766021925788
R_1Fh1UMJw1me9wFr,none,16,160207,feature contribution,6,0.6786545213654256,0.14456375973473373,1.0,1.0,0.9766260138257925,0.620299408976,0.9751698580833583,0.190891181702,0.0720723403327809,0.926782310685,0.9373644415082201,1.0,1.0,0.565653898136,0.4270276045266348
R_1Fh1UMJw1me9wFr,none,17,160218,feature contribution,4,0.21163136620703163,0.1574918724225996,1.0,0.0,0.7538830379710112,0.469096420233,0.5956436414145607,0.0812648997456,0.05296202229036727,0.95652173913,0.9771495593718176,1.0,1.0,0.217391304348,0.11425220314091175
R_1Fh1UMJw1me9wFr,none,18,160217,feature contribution,6,0.654007645178366,0.18462177574067662,1.0,1.0,0.06541791583220652,0.673988518867,-0.08425718848890112,-0.0102271298496,-0.16367152969076132,0.935384105054,0.9221039443201909,1.0,1.0,0.651506606397,0.6676735461205723
R_1Fh1UMJw1me9wFr,none,19,160208,feature contribution,4,0.6489675184793974,0.2666481372529581,1.0,0.0,0.06906631887071298,-0.0112496232924,0.07573959522972236,-0.0869853239873,-0.018717703406489372,0.916274849459,0.9340250357583885,1.0,1.0,0.418625752701,0.3722762037162731
R_1Fh1UMJw1me9wFr,none,20,160219,feature contribution,4,0.9025051660975929,0.22159062946593006,1.0,1.0,0.0432165524136732,0.85735959389,0.08663448097417469,-0.0264287221642,-0.05874461016664283,0.939507788224,0.946575998263323,1.0,0.9999999999999999,0.438848438441,0.9593946483422103
R_1KMTwE2iCLDGMxz,none,1,160212,weighted examples,4,0.4910836581896751,0.15723159006964632,1.0,0.0,0.508916341810325,0.314925228385,0.6337362135071183,0.0261525853393,-0.07551411412075382,0.94069176735,0.940797680453805,1.0,1.0,0.296541163248,0.29601159773097496
R_1KMTwE2iCLDGMxz,none,2,160201,weighted examples,4,0.6678648059808215,0.20394610290829923,1.0,0.0,0.6678648059808215,0.155996590757,0.6019421389387961,0.224873718754,0.1979680123016108,0.938872925816,0.9283713002600518,1.0,1.0,0.35708212889,0.4273471498886548
R_1KMTwE2iCLDGMxz,none,3,160210,weighted examples,4,0.5897376289731553,0.1890593932651038,1.0,0.0,0.4102623710268447,-0.00204389789078,0.3841243811675743,-0.0972046520882,-0.022013387843066945,0.948785942235,0.9413459784736351,1.0,1.0,0.28732228154,0.36175989372170014
R_1KMTwE2iCLDGMxz,none,4,160200,weighted examples,4,0.7694090708190255,0.09660720661453298,1.0,0.0,0.0,0.35344138134,0.14130523782261808,0.0838396550318,0.02730789149296873,0.945036704384,0.9539735658362908,1.0,0.9999999999999998,0.153035198096,0.2118813268741639
R_1KMTwE2iCLDGMxz,none,5,160203,weighted examples,4,0.6866967014319585,0.11115247350846524,1.0,1.0,0.6866967014319585,0.97984266006,0.6688094207175908,-0.0655317331125,-0.04214711207217793,0.943984076679,0.95734712176702,1.0,1.0,0.34858017344,0.2511334673667497
R_1KMTwE2iCLDGMxz,none,6,160213,weighted examples,4,0.11375532664170908,0.26835599291879997,1.0,0.0,1.0,0.0470493674739,0.9714920030482059,0.0540258031291,-0.02202312010722628,0.970955324529,0.9452965499823456,1.0,1.0,0.145223377353,0.4136984922745906
R_1KMTwE2iCLDGMxz,none,7,160202,weighted examples,4,0.6057968552417058,0.0462897963508053,1.0,0.0,0.2501889034855916,0.20696804382,0.38802855937555336,0.0346477631845,0.022114594651626615,0.976838437763,0.9770730901297643,1.0,1.0,0.115807811183,0.11463454935117845
R_1KMTwE2iCLDGMxz,none,8,160204,weighted examples,4,0.2524629100009586,0.19109199066432822,0.0,1.0,0.7112739912746653,0.968375666599,0.6775895063930152,-0.0658162361921,-0.037819557579654876,0.960891004931,0.9777640853470295,1.0,0.9999999999999999,0.195544975344,0.1111795732648515
R_1KMTwE2iCLDGMxz,none,9,160211,weighted examples,4,0.06889680014817742,0.20417466231411885,1.0,1.0,0.6055329827136315,0.786336289308,0.38291497960407894,0.0474106753663,0.0383187227851455,0.953053322427,0.9254428267085926,1.0,1.0,0.102023465397,0.3159700917649589
R_1KMTwE2iCLDGMxz,none,10,160214,weighted examples,4,0.1408505844062861,0.1950996929141752,1.0,1.0,0.32847930441802514,0.994487964327,0.4418546982161092,-0.0230091937215,-0.01655982667989615,0.960869565217,0.9518553377004486,1.0,1.0,0.195652173913,0.24072331149775664
R_1KMTwE2iCLDGMxz,none,11,160215,weighted examples,4,0.1339747377830244,0.27947949413263146,1.0,0.0,0.14050406070335802,-0.047551204542,0.07356557586460295,0.0091885939065,-0.09140572204588729,0.961381673131,0.9605953024160898,1.0,1.0,0.255058663493,0.3650066736912474
R_1KMTwE2iCLDGMxz,none,12,160209,weighted examples,4,0.1307861972115061,0.3540474481502634,1.0,0.0,0.8302792389817066,-4.03910944191e-06,0.8199032250509778,0.0165768954587,0.08573606794134944,0.933216661976,0.9238371281959011,1.0,1.0000000000000002,0.337412194437,0.4263013520306045
R_1KMTwE2iCLDGMxz,none,13,160205,weighted examples,4,0.16720200701505863,0.36057554473736503,1.0,0.0,0.18079720121770615,-4.55950461542e-06,0.26557805270224366,-0.155788289985,0.16413132284064424,0.902913606078,0.9294809991048065,1.0,1.0,0.358822073744,0.48149735988377856
R_1KMTwE2iCLDGMxz,none,14,160219,weighted examples,4,0.11486891169485997,0.2863613284937156,1.0,0.0,0.30005134866423105,-0.0473827248619,0.3282884784288976,-0.0554600005323,-0.0031775870226884878,0.938959003547,0.9595429150498948,1.0,1.0,0.305204982265,0.2915960333211542
R_1KMTwE2iCLDGMxz,none,15,160217,weighted examples,4,0.03218328241821966,0.22486281250658766,1.0,0.0,0.3678614992027252,-0.141702957027,0.25483729158414453,-0.092627788447,-0.031872389931621524,0.963251661866,0.9528384638121044,1.0,0.9999999999999999,0.188825512784,0.2631184036300184
R_1KMTwE2iCLDGMxz,none,16,160208,weighted examples,4,0.5809378042445582,0.19065983003535458,1.0,0.0,0.06886003845728807,-0.0108204734438,0.04869819658974955,0.00546339634017,-0.0016806491773140768,0.947697432358,0.9567785273467841,1.0,1.0,0.446827760607,0.32376380737639743
R_1KMTwE2iCLDGMxz,none,17,160207,weighted examples,4,0.7001079844283883,0.25466832031859293,1.0,0.0,0.8610127721984703,0.120229841998,0.8390419740800614,0.174606596766,0.06950262613046082,0.960891004931,0.9356421635478493,1.0,0.9999999999999998,0.195544975344,0.39801228550013057
R_1KMTwE2iCLDGMxz,none,18,160206,weighted examples,4,0.6579793075310976,0.2826759676123053,1.0,0.0,0.0,0.0209749074706,0.0015199393034359158,0.479667568411,0.3134581702339629,0.927744423615,0.9561628468694174,1.0,1.0,0.73,0.47467782821910653
R_1KMTwE2iCLDGMxz,none,19,160218,weighted examples,4,0.6439251202506222,0.07963558911287992,1.0,1.0,0.6439251202506222,0.941986484382,0.686563438812757,0.0248358947877,0.032836878123594856,0.946517561112,0.9556108590354239,1.0,1.0,0.267412194437,0.22194570482288098
R_1KMTwE2iCLDGMxz,none,20,160216,weighted examples,4,0.16387158394395,0.2628917893103646,1.0,1.0,0.8604999742747724,0.941624305183,0.8408152097189151,-0.121913368728,-0.1024589745315017,0.946795347686,0.9430530914347238,1.0,1.0,0.266023261569,0.3219053214901557
R_1QfQiW4jahDRgtB,attribution,1,160202,weighted examples,4,0.6336070388016644,0.10041075538843662,1.0,1.0,0.8124154190807995,0.959720702972,0.5654542006682266,-0.0207024699236,0.026378963257477753,0.956838437763,0.9729107336572426,1.0,1.0,0.215807811183,0.1354463317137876
R_1QfQiW4jahDRgtB,attribution,2,160200,weighted examples,4,0.29104607605175015,0.14750470006644154,1.0,1.0,0.0,0.727966824714,0.33468620028369583,0.0700999551433,0.07449677680639546,0.924342551832,0.9397026582123076,1.0,1.0,0.212832256252,0.14191893968245306
R_1QfQiW4jahDRgtB,attribution,3,160203,weighted examples,4,0.5297304943734602,0.09573653957623598,1.0,1.0,0.5297304943734602,0.964637355484,0.5045908682664256,-0.0166608433112,-0.04846423389885056,0.957490222751,0.9659106522161777,1.0,1.0,0.212548886244,0.1704467389191122
R_1QfQiW4jahDRgtB,attribution,4,160212,weighted examples,4,0.5510615727071309,0.20369060975024994,1.0,1.0,0.9015070890958032,0.968116625369,0.7163636337022548,-0.0174530190967,-0.04929676757398656,0.91269176735,0.9377192051905099,1.0,1.0,0.436541163248,0.31140397404744996
R_1QfQiW4jahDRgtB,attribution,5,160211,weighted examples,4,0.6096398730443974,0.18347229880693094,1.0,1.0,0.6658106340045719,0.819458602095,0.41739742211123154,0.0138997882761,0.03375723284277741,0.906881605398,0.9222729404903176,1.0,1.0,0.454638943523,0.32401871369860297
R_1QfQiW4jahDRgtB,attribution,6,160213,weighted examples,4,0.1930789662676608,0.29859406495024915,1.0,1.0,1.0,0.992370286091,0.9760189163560539,-0.0481916203458,-0.003300469597532324,0.934955324529,0.9495721076094457,1.0,1.0,0.325223377353,0.379077569871867
R_1QfQiW4jahDRgtB,attribution,7,160210,weighted examples,4,0.6469801281140849,0.1391708537937851,1.0,0.0,0.3530198718859151,0.3230926317,0.4005486788734061,0.0594064421352,-0.008415426817416773,0.935321485927,0.9382815194045784,1.0,1.0,0.44732228154,0.3791626857841582
R_1QfQiW4jahDRgtB,attribution,8,160204,weighted examples,4,0.2889881970059753,0.18097362387887567,0.0,1.0,0.7110118029940247,0.96799719946,0.649616961245486,-0.0519486477985,-0.033378487109843764,0.965992178201,0.9776566411392774,1.0,0.9999999999999999,0.170039108995,0.11171679430361275
R_1QfQiW4jahDRgtB,attribution,9,160201,weighted examples,4,0.2548100165303867,0.2912686781527514,1.0,1.0,0.0,0.832864908308,0.03435205802821876,0.2561519359,0.19074544081143466,0.913452916097,0.9325937448012693,1.0,1.0,0.401955605507,0.281017992756629
R_1QfQiW4jahDRgtB,attribution,10,160214,weighted examples,4,0.06439584109604705,0.17670764763710003,1.0,1.0,0.4173062331895187,0.994468897623,0.4321285713711814,-0.0242989442148,-0.06266275580766886,0.967267771846,0.9587812847771908,1.0,0.9999999999999998,0.16366114077,0.2060935761140453
R_1QfQiW4jahDRgtB,attribution,11,160209,weighted examples,4,0.1801828196150097,0.2679614530803987,0.0,0.0,0.7849274188026614,-3.9869150098e-06,0.7475045317495963,-0.111747212818,0.11047924116014242,0.971482438887,0.9433312071548716,1.0,1.0,0.142587805563,0.3226759034106996
R_1QfQiW4jahDRgtB,attribution,12,160206,weighted examples,4,0.04829534047325191,0.35337046043113607,1.0,0.0,0.0,1.52360822863e-05,0.0015471589543330096,0.361918636154,0.33189458916388337,0.96265311762,0.9594914950135849,1.0,1.0,0.239130434783,0.47014047684905347
R_1QfQiW4jahDRgtB,attribution,13,160217,weighted examples,4,0.03270176891083936,0.28101650950985113,0.0,0.0,0.2281234842918773,0.0896684783847,0.1428073822298413,-0.0010941961005,-0.051953577107820406,0.954590167376,0.9597646642433888,1.0,1.0,0.331174487216,0.21787625387799014
R_1QfQiW4jahDRgtB,attribution,14,160218,weighted examples,4,0.5512954883088589,0.29256686228348433,0.0,0.0,0.5512954883088589,-0.0222517458422,0.6627275138866973,-0.0556380987715,0.04446942027305252,0.969482438887,0.9575254399030435,1.0,1.0,0.152587805563,0.21237280048478313
R_1QfQiW4jahDRgtB,attribution,15,160215,weighted examples,4,0.0460234191153716,0.30526209802383414,0.0,0.0,0.14018821091609904,0.0142962509021,0.07481272993993099,-0.00171390633401,-0.10180305839444252,0.952939974267,0.9563460135684474,1.0,1.0,0.260637819612,0.3344952030337958
R_1QfQiW4jahDRgtB,attribution,16,160219,weighted examples,4,0.04431377027530272,0.21248911969069792,1.0,0.0,0.2960507375760561,-0.0354011991705,0.46654643030159687,-0.08861336528,0.01140872317567503,0.964291787111,0.9567250819748445,1.0,1.0,0.178541064445,0.24777110003900377
R_1QfQiW4jahDRgtB,attribution,17,160207,weighted examples,4,0.04048784651369425,0.31137840893869706,0.0,0.0,0.8451815297923022,-3.04521532479e-06,0.7105397790074655,-0.0381845695248,0.1337663985912244,0.939130434782,0.9538765218195365,1.0,1.0,0.304347826087,0.3012352063430015
R_1QfQiW4jahDRgtB,attribution,18,160208,weighted examples,4,0.057327272331779616,0.27096405468439383,0.0,0.0,0.057327272331779616,-0.0118437792659,0.024452360953741398,-0.163698912512,0.019178939279760096,0.976157341094,0.9624105293858207,1.0,1.0,0.229552797143,0.29405204376978544
R_1QfQiW4jahDRgtB,attribution,19,160205,weighted examples,4,0.04272308054529222,0.3936518726211371,0.0,0.0,0.0,0.000189218413345,0.18309548186164376,0.140048611231,0.17502892481937216,0.960949224958,0.9336363331769844,1.0,1.0,0.304347826087,0.4650654465402114
R_1QfQiW4jahDRgtB,attribution,20,160216,weighted examples,4,0.05022740931041141,0.3254956092707917,1.0,0.0,0.8569078287844415,-0.0393512497498,0.8400309471251457,-0.0836757434874,-0.09049300685698843,0.943686877608,0.9464743704106676,1.0,1.0,0.360345602697,0.2882197400680303
R_1ReJOex9cmkqbNa,counterfactual,1,160203,weighted examples,4,0.7188647323760191,0.2861241268839843,1.0,1.0,0.9377712166115341,0.984573002088,0.8872299129005012,-0.109345546917,-0.018142434684819752,0.91677781924,0.9606401651524332,1.0,1.0,0.484611460636,0.19679917423783325
R_1ReJOex9cmkqbNa,counterfactual,2,160200,weighted examples,6,0.5879469750233196,0.1339800684553538,1.0,1.0,0.4917324880233868,0.976874452502,0.4825828156508165,0.0266731774512,0.06974098541804519,0.972951679076,0.9423350771235448,1.0,1.0,0.47437411883299996,0.35579392271801874
R_1ReJOex9cmkqbNa,counterfactual,3,160201,weighted examples,6,0.586070712345376,0.31806373516008357,1.0,1.0,0.0,0.999988423099,0.022817350166984916,0.0888565120641,0.17084333494854706,0.937576391775,0.935914538373186,1.0,0.9999999999999999,1.0074655907149999,0.374065980126623
R_1ReJOex9cmkqbNa,counterfactual,4,160202,weighted examples,4,0.7617390773842542,0.05129815200652442,1.0,1.0,1.0,0.974709673501,0.9508233456184143,-0.0285192235849,-0.03469398277271615,0.964291787111,0.963108046573896,1.0,1.0,0.178541064445,0.1844597671305202
R_1ReJOex9cmkqbNa,counterfactual,5,160211,weighted examples,4,0.7688853115976101,0.2526635256167914,1.0,1.0,0.7688853115976101,0.982416860445,0.743521551428589,0.0180443575348,0.014912330278622274,0.932394891559,0.9433720726865761,1.0,1.0,0.433599727937,0.18458859210000847
R_1ReJOex9cmkqbNa,counterfactual,6,160213,weighted examples,6,0.6541807482958493,0.18622182986196012,1.0,1.0,0.3736253065591653,0.992373097378,0.44553148585757535,-0.0591283573039,0.03397092869093277,0.939852580169,0.9417536167628285,1.0,0.9999999999999999,0.63882953949,0.33911827629198676
