participant,xai,wave,slope_type,outcome,slope
R_5FwCR03V97gle4L,attribution,new_26,nearest_training_distance,target_helpful_shap,0.015400246256653176
R_5FwCR03V97gle4L,attribution,new_26,nearest_training_distance,cf_demo_cosine,-0.2618160754575555
R_5FwCR03V97gle4L,attribution,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.24527834267853268
R_5FwCR03V97gle4L,attribution,new_26,nearest_training_distance,attribution_feature_overlap,-0.24527834267853268
R_5L0xQQar3o8Bvr3,counterfactual,original_36,nearest_training_distance,boundary_new,-0.005447284133745941
R_5L0xQQar3o8Bvr3,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.056249798931724763
R_5L0xQQar3o8Bvr3,counterfactual,original_36,nearest_training_distance,success,0.12478133951878223
R_5L0xQQar3o8Bvr3,counterfactual,original_36,nearest_training_distance,confidence_gain,0.09894921037323544
R_5L0xQQar3o8Bvr3,counterfactual,original_36,nearest_training_distance,edit_l1,-0.061161936483963106
R_5L0xQQar3o8Bvr3,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.02290384042595023
R_5L0xQQar3o8Bvr3,counterfactual,original_36,nearest_training_distance,target_helpful_shap,0.10401825838315014
R_5L0xQQar3o8Bvr3,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,0.0900234617619227
R_5L0xQQar3o8Bvr3,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.07168053657022429
R_5L0xQQar3o8Bvr3,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,0.07168053657022429
R_5cuU4NG0z68t0DW,counterfactual,original_36,nearest_training_distance,boundary_new,0.025869299148945903
R_5cuU4NG0z68t0DW,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.08756638221441669
R_5cuU4NG0z68t0DW,counterfactual,original_36,nearest_training_distance,success,-0.018687388600595274
R_5cuU4NG0z68t0DW,counterfactual,original_36,nearest_training_distance,confidence_gain,-0.0214313194786189
R_5cuU4NG0z68t0DW,counterfactual,original_36,nearest_training_distance,edit_l1,0.03227973317670501
R_5cuU4NG0z68t0DW,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.1103920192324651
R_5cuU4NG0z68t0DW,counterfactual,original_36,nearest_training_distance,target_helpful_shap,-0.03202485355609028
R_5cuU4NG0z68t0DW,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,-0.14548334974907032
R_5cuU4NG0z68t0DW,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.20203460336963577
R_5cuU4NG0z68t0DW,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,-0.20203460336963577
R_5faag2PFpaGyI6V,counterfactual,new_26,nearest_training_distance,boundary_new,-0.028885720153841214
R_5faag2PFpaGyI6V,counterfactual,new_26,nearest_training_distance,boundary_improvement,-0.03281136291162948
R_5faag2PFpaGyI6V,counterfactual,new_26,nearest_training_distance,success,-0.2009414402305525
R_5faag2PFpaGyI6V,counterfactual,new_26,nearest_training_distance,confidence_gain,-0.18106014979161808
R_5faag2PFpaGyI6V,counterfactual,new_26,nearest_training_distance,edit_l1,-0.16932588445256697
R_5faag2PFpaGyI6V,counterfactual,new_26,nearest_training_distance,target_centroid_progress,-0.053674317897504924
R_5faag2PFpaGyI6V,counterfactual,new_26,nearest_training_distance,target_helpful_shap,-0.14897957371915826
R_5faag2PFpaGyI6V,counterfactual,new_26,nearest_training_distance,cf_demo_cosine,-0.22380595456150712
R_5faag2PFpaGyI6V,counterfactual,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.009303706397035271
R_5faag2PFpaGyI6V,counterfactual,new_26,nearest_training_distance,attribution_feature_overlap,-0.009303706397035271
R_5gkJQXcSCkjRBmu,none,original_36,nearest_training_distance,boundary_new,-0.008754811111587112
R_5gkJQXcSCkjRBmu,none,original_36,nearest_training_distance,boundary_improvement,-0.05294227195388359
R_5gkJQXcSCkjRBmu,none,original_36,nearest_training_distance,success,-0.15361172738009746
R_5gkJQXcSCkjRBmu,none,original_36,nearest_training_distance,confidence_gain,-0.15619854661770247
R_5gkJQXcSCkjRBmu,none,original_36,nearest_training_distance,edit_l1,-0.11853525728321232
R_5gkJQXcSCkjRBmu,none,original_36,nearest_training_distance,target_centroid_progress,-0.1495971446289611
R_5gkJQXcSCkjRBmu,none,original_36,nearest_training_distance,target_helpful_shap,-0.1155245916036909
R_5gkJQXcSCkjRBmu,none,original_36,nearest_training_distance,cf_demo_cosine,-0.19086234465390253
R_5gkJQXcSCkjRBmu,none,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.15673238014807866
R_5gkJQXcSCkjRBmu,none,original_36,nearest_training_distance,attribution_feature_overlap,-0.15673238014807866
R_5tEkygPCjFKzz2T,counterfactual,original_36,nearest_training_distance,boundary_new,-0.020685278893857878
R_5tEkygPCjFKzz2T,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.04101180417161281
R_5tEkygPCjFKzz2T,counterfactual,original_36,nearest_training_distance,success,0.2163735788631847
R_5tEkygPCjFKzz2T,counterfactual,original_36,nearest_training_distance,confidence_gain,0.17970815295625367
R_5tEkygPCjFKzz2T,counterfactual,original_36,nearest_training_distance,edit_l1,-0.052274017461992804
R_5tEkygPCjFKzz2T,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.037930017788152415
R_5tEkygPCjFKzz2T,counterfactual,original_36,nearest_training_distance,target_helpful_shap,0.05700020106413198
R_5tEkygPCjFKzz2T,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,-0.06401932796613828
R_5tEkygPCjFKzz2T,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.06430223267576089
R_5tEkygPCjFKzz2T,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,-0.06430223267576089
R_60Vourt3Kluat5u,attribution,new_26,nearest_training_distance,boundary_new,-0.04741471716571109
R_60Vourt3Kluat5u,attribution,new_26,nearest_training_distance,boundary_improvement,-0.014282365899759585
R_60Vourt3Kluat5u,attribution,new_26,nearest_training_distance,success,-0.10248049756980744
R_60Vourt3Kluat5u,attribution,new_26,nearest_training_distance,confidence_gain,-0.07964059449736542
R_60Vourt3Kluat5u,attribution,new_26,nearest_training_distance,edit_l1,-0.0002936633897690971
R_60Vourt3Kluat5u,attribution,new_26,nearest_training_distance,target_centroid_progress,-0.056403725378946945
R_60Vourt3Kluat5u,attribution,new_26,nearest_training_distance,target_helpful_shap,-0.09024056805314698
R_60Vourt3Kluat5u,attribution,new_26,nearest_training_distance,cf_demo_cosine,-0.1353514754396198
R_60Vourt3Kluat5u,attribution,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.02414280790197914
R_60Vourt3Kluat5u,attribution,new_26,nearest_training_distance,attribution_feature_overlap,-0.02414280790197914
R_61hCu6g2tcWoJo7,attribution,original_36,nearest_training_distance,boundary_new,-0.007363420423336929
R_61hCu6g2tcWoJo7,attribution,original_36,nearest_training_distance,boundary_improvement,-0.05433366264213373
R_61hCu6g2tcWoJo7,attribution,original_36,nearest_training_distance,success,-0.002161632185595253
R_61hCu6g2tcWoJo7,attribution,original_36,nearest_training_distance,confidence_gain,-0.04599778926892468
R_61hCu6g2tcWoJo7,attribution,original_36,nearest_training_distance,edit_l1,-0.019607107381460626
R_61hCu6g2tcWoJo7,attribution,original_36,nearest_training_distance,target_centroid_progress,-0.09540773502776556
R_61hCu6g2tcWoJo7,attribution,original_36,nearest_training_distance,target_helpful_shap,-0.02326724127355825
R_61hCu6g2tcWoJo7,attribution,original_36,nearest_training_distance,cf_demo_cosine,-0.03584519277765918
R_61hCu6g2tcWoJo7,attribution,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.007644988142545431
R_61hCu6g2tcWoJo7,attribution,original_36,nearest_training_distance,attribution_feature_overlap,-0.007644988142545431
R_6DD4Hjc7DAhjrhU,attribution,original_36,nearest_training_distance,boundary_new,-0.04435117648289775
R_6DD4Hjc7DAhjrhU,attribution,original_36,nearest_training_distance,boundary_improvement,-0.01734590658257302
R_6DD4Hjc7DAhjrhU,attribution,original_36,nearest_training_distance,success,-0.09638204144566051
R_6DD4Hjc7DAhjrhU,attribution,original_36,nearest_training_distance,confidence_gain,-0.10587720677813318
R_6DD4Hjc7DAhjrhU,attribution,original_36,nearest_training_distance,edit_l1,-0.11298388377918793
R_6DD4Hjc7DAhjrhU,attribution,original_36,nearest_training_distance,target_centroid_progress,0.015066366356632558
R_6DD4Hjc7DAhjrhU,attribution,original_36,nearest_training_distance,target_helpful_shap,-0.05334297145152759
R_6DD4Hjc7DAhjrhU,attribution,original_36,nearest_training_distance,cf_demo_cosine,0.16017534522330412
R_6DD4Hjc7DAhjrhU,attribution,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.167963125733391
R_6DD4Hjc7DAhjrhU,attribution,original_36,nearest_training_distance,attribution_feature_overlap,0.167963125733391
R_6I5GvkY1dba6Sm6,none,original_36,nearest_training_distance,boundary_new,-0.010114566621621003
R_6I5GvkY1dba6Sm6,none,original_36,nearest_training_distance,boundary_improvement,-0.05158251644384978
R_6I5GvkY1dba6Sm6,none,original_36,nearest_training_distance,success,0.004441072452144277
R_6I5GvkY1dba6Sm6,none,original_36,nearest_training_distance,confidence_gain,-0.02719232945835396
R_6I5GvkY1dba6Sm6,none,original_36,nearest_training_distance,edit_l1,-0.04402676448456193
R_6I5GvkY1dba6Sm6,none,original_36,nearest_training_distance,target_centroid_progress,-0.18167249270893177
R_6I5GvkY1dba6Sm6,none,original_36,nearest_training_distance,target_helpful_shap,-0.00233387371356771
R_6I5GvkY1dba6Sm6,none,original_36,nearest_training_distance,cf_demo_cosine,-0.06644148618741119
R_6I5GvkY1dba6Sm6,none,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.07261216443709609
R_6I5GvkY1dba6Sm6,none,original_36,nearest_training_distance,attribution_feature_overlap,-0.07261216443709609
R_6J90tRZsF1dbkUv,none,new_26,nearest_training_distance,boundary_new,-0.09183432462009966
R_6J90tRZsF1dbkUv,none,new_26,nearest_training_distance,boundary_improvement,0.03013724155462897
R_6J90tRZsF1dbkUv,none,new_26,nearest_training_distance,success,-0.004319127325196258
R_6J90tRZsF1dbkUv,none,new_26,nearest_training_distance,confidence_gain,-0.021688137352119975
R_6J90tRZsF1dbkUv,none,new_26,nearest_training_distance,edit_l1,0.03159575489456656
R_6J90tRZsF1dbkUv,none,new_26,nearest_training_distance,target_centroid_progress,-0.06324900953504038
R_6J90tRZsF1dbkUv,none,new_26,nearest_training_distance,target_helpful_shap,-0.07731948924568181
R_6J90tRZsF1dbkUv,none,new_26,nearest_training_distance,cf_demo_cosine,-0.05172207698901858
R_6J90tRZsF1dbkUv,none,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.17272256376188863
R_6J90tRZsF1dbkUv,none,new_26,nearest_training_distance,attribution_feature_overlap,-0.17272256376188863
R_6KDvslaxG4W04I9,counterfactual,original_36,nearest_training_distance,boundary_new,-0.0609786969012579
R_6KDvslaxG4W04I9,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.0007183861642127453
R_6KDvslaxG4W04I9,counterfactual,original_36,nearest_training_distance,success,0.00012194512694842042
R_6KDvslaxG4W04I9,counterfactual,original_36,nearest_training_distance,confidence_gain,-0.016548942797303318
R_6KDvslaxG4W04I9,counterfactual,original_36,nearest_training_distance,edit_l1,-0.026284489392163424
R_6KDvslaxG4W04I9,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.025878281505769853
R_6KDvslaxG4W04I9,counterfactual,original_36,nearest_training_distance,target_helpful_shap,-0.10437053921832286
R_6KDvslaxG4W04I9,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,-0.18351880997342235
R_6KDvslaxG4W04I9,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.056592873339963656
R_6KDvslaxG4W04I9,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,0.056592873339963656
R_6P1wxXrNHroPf9i,counterfactual,new_26,nearest_training_distance,boundary_new,0.0031185168693154686
R_6P1wxXrNHroPf9i,counterfactual,new_26,nearest_training_distance,boundary_improvement,-0.06481559993478615
R_6P1wxXrNHroPf9i,counterfactual,new_26,nearest_training_distance,success,0.0010651912769567842
R_6P1wxXrNHroPf9i,counterfactual,new_26,nearest_training_distance,confidence_gain,-0.05603720666068667
R_6P1wxXrNHroPf9i,counterfactual,new_26,nearest_training_distance,edit_l1,-0.055373139904800375
R_6P1wxXrNHroPf9i,counterfactual,new_26,nearest_training_distance,target_centroid_progress,-0.021916382869201657
R_6P1wxXrNHroPf9i,counterfactual,new_26,nearest_training_distance,target_helpful_shap,-0.040181901212505096
R_6P1wxXrNHroPf9i,counterfactual,new_26,nearest_training_distance,cf_demo_cosine,0.15063340814953907
R_6P1wxXrNHroPf9i,counterfactual,new_26,nearest_training_distance,cf_demo_feature_jaccard,0.08739105454279264
R_6P1wxXrNHroPf9i,counterfactual,new_26,nearest_training_distance,attribution_feature_overlap,0.08739105454279264
R_6R9HRjc1dD88yPW,none,new_26,nearest_training_distance,boundary_new,-0.03749410038359594
R_6R9HRjc1dD88yPW,none,new_26,nearest_training_distance,boundary_improvement,-0.024202982681874742
R_6R9HRjc1dD88yPW,none,new_26,nearest_training_distance,success,0.06318822640833831
R_6R9HRjc1dD88yPW,none,new_26,nearest_training_distance,confidence_gain,-0.025482184789782113
R_6R9HRjc1dD88yPW,none,new_26,nearest_training_distance,edit_l1,-0.0010613074874052176
R_6R9HRjc1dD88yPW,none,new_26,nearest_training_distance,target_centroid_progress,-0.05298255723081108
R_6R9HRjc1dD88yPW,none,new_26,nearest_training_distance,target_helpful_shap,-0.02352805100040881
R_6R9HRjc1dD88yPW,none,new_26,nearest_training_distance,cf_demo_cosine,-0.1908282437515416
R_6R9HRjc1dD88yPW,none,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.15237292864943977
R_6R9HRjc1dD88yPW,none,new_26,nearest_training_distance,attribution_feature_overlap,-0.15237292864943977
R_6aqu1LmTSlgucVN,counterfactual,new_26,nearest_training_distance,boundary_new,-0.03801098167351541
R_6aqu1LmTSlgucVN,counterfactual,new_26,nearest_training_distance,boundary_improvement,-0.02368610139195534
R_6aqu1LmTSlgucVN,counterfactual,new_26,nearest_training_distance,success,-0.06521445026020865
R_6aqu1LmTSlgucVN,counterfactual,new_26,nearest_training_distance,confidence_gain,-0.11561805420755936
R_6aqu1LmTSlgucVN,counterfactual,new_26,nearest_training_distance,edit_l1,-0.21372315309751463
R_6aqu1LmTSlgucVN,counterfactual,new_26,nearest_training_distance,target_centroid_progress,-0.045684711628103114
R_6aqu1LmTSlgucVN,counterfactual,new_26,nearest_training_distance,target_helpful_shap,-0.06957855878016016
R_6aqu1LmTSlgucVN,counterfactual,new_26,nearest_training_distance,cf_demo_cosine,-0.2662089525276584
R_6aqu1LmTSlgucVN,counterfactual,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.30388935618441704
R_6aqu1LmTSlgucVN,counterfactual,new_26,nearest_training_distance,attribution_feature_overlap,-0.30388935618441704
R_6dM4kpwwdD2TmDK,none,new_26,nearest_training_distance,boundary_new,-0.011114499596495523
R_6dM4kpwwdD2TmDK,none,new_26,nearest_training_distance,boundary_improvement,-0.05058258346897524
R_6dM4kpwwdD2TmDK,none,new_26,nearest_training_distance,success,-0.17773536575925847
R_6dM4kpwwdD2TmDK,none,new_26,nearest_training_distance,confidence_gain,-0.10349099501417484
R_6dM4kpwwdD2TmDK,none,new_26,nearest_training_distance,edit_l1,-0.11337012053481078
R_6dM4kpwwdD2TmDK,none,new_26,nearest_training_distance,target_centroid_progress,-0.07021428848889535
R_6dM4kpwwdD2TmDK,none,new_26,nearest_training_distance,target_helpful_shap,-0.0180063732477145
R_6dM4kpwwdD2TmDK,none,new_26,nearest_training_distance,cf_demo_cosine,-0.14098992672857918
R_6dM4kpwwdD2TmDK,none,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.08419912005778996
R_6dM4kpwwdD2TmDK,none,new_26,nearest_training_distance,attribution_feature_overlap,-0.08419912005778996
R_6dXBSsEnSWPHZg1,counterfactual,new_26,nearest_training_distance,boundary_new,-0.03300381884670482
R_6dXBSsEnSWPHZg1,counterfactual,new_26,nearest_training_distance,boundary_improvement,-0.028693264218765818
R_6dXBSsEnSWPHZg1,counterfactual,new_26,nearest_training_distance,success,0.11188321125782563
R_6dXBSsEnSWPHZg1,counterfactual,new_26,nearest_training_distance,confidence_gain,0.05997226711859133
R_6dXBSsEnSWPHZg1,counterfactual,new_26,nearest_training_distance,edit_l1,0.05244961794980096
R_6dXBSsEnSWPHZg1,counterfactual,new_26,nearest_training_distance,target_centroid_progress,-0.07398612329854244
R_6dXBSsEnSWPHZg1,counterfactual,new_26,nearest_training_distance,target_helpful_shap,-0.017492469041897888
R_6dXBSsEnSWPHZg1,counterfactual,new_26,nearest_training_distance,cf_demo_cosine,-0.06630687026277679
R_6dXBSsEnSWPHZg1,counterfactual,new_26,nearest_training_distance,cf_demo_feature_jaccard,0.030980963239775235
R_6dXBSsEnSWPHZg1,counterfactual,new_26,nearest_training_distance,attribution_feature_overlap,0.030980963239775235
R_6dth5vhxVEBQV2p,counterfactual,new_26,nearest_training_distance,boundary_new,-0.03212997184786265
R_6dth5vhxVEBQV2p,counterfactual,new_26,nearest_training_distance,boundary_improvement,-0.029567111217608088
R_6dth5vhxVEBQV2p,counterfactual,new_26,nearest_training_distance,success,0.030927222970576016
R_6dth5vhxVEBQV2p,counterfactual,new_26,nearest_training_distance,confidence_gain,0.01766128146843019
R_6dth5vhxVEBQV2p,counterfactual,new_26,nearest_training_distance,edit_l1,0.03340959893459385
R_6dth5vhxVEBQV2p,counterfactual,new_26,nearest_training_distance,target_centroid_progress,0.008748868472903461
R_6dth5vhxVEBQV2p,counterfactual,new_26,nearest_training_distance,target_helpful_shap,-0.022294992813204927
R_6dth5vhxVEBQV2p,counterfactual,new_26,nearest_training_distance,cf_demo_cosine,-0.04794757026289715
R_6dth5vhxVEBQV2p,counterfactual,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.03471013405730729
R_6dth5vhxVEBQV2p,counterfactual,new_26,nearest_training_distance,attribution_feature_overlap,-0.03471013405730729
R_6ltB5PoMoQ8gakx,counterfactual,new_26,nearest_training_distance,boundary_new,0.023415674106372717
R_6ltB5PoMoQ8gakx,counterfactual,new_26,nearest_training_distance,boundary_improvement,-0.0851127571718434
R_6ltB5PoMoQ8gakx,counterfactual,new_26,nearest_training_distance,success,0.0456358799550463
R_6ltB5PoMoQ8gakx,counterfactual,new_26,nearest_training_distance,confidence_gain,-0.012853238046163383
R_6ltB5PoMoQ8gakx,counterfactual,new_26,nearest_training_distance,edit_l1,-0.08726170100855345
R_6ltB5PoMoQ8gakx,counterfactual,new_26,nearest_training_distance,target_centroid_progress,-0.1623426759402551
R_6ltB5PoMoQ8gakx,counterfactual,new_26,nearest_training_distance,target_helpful_shap,-0.013336407445877422
R_6ltB5PoMoQ8gakx,counterfactual,new_26,nearest_training_distance,cf_demo_cosine,0.00300738834633441
R_6ltB5PoMoQ8gakx,counterfactual,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.010805304967487755
R_6ltB5PoMoQ8gakx,counterfactual,new_26,nearest_training_distance,attribution_feature_overlap,-0.010805304967487755
R_6upJU84Jtf3Faf5,none,original_36,nearest_training_distance,boundary_new,-0.0163496810102203
R_6upJU84Jtf3Faf5,none,original_36,nearest_training_distance,boundary_improvement,-0.04534740205525039
R_6upJU84Jtf3Faf5,none,original_36,nearest_training_distance,success,-0.023031847587778567
R_6upJU84Jtf3Faf5,none,original_36,nearest_training_distance,confidence_gain,-0.011255865404518896
R_6upJU84Jtf3Faf5,none,original_36,nearest_training_distance,edit_l1,-0.09259533513994732
R_6upJU84Jtf3Faf5,none,original_36,nearest_training_distance,target_centroid_progress,-0.0778807177944032
R_6upJU84Jtf3Faf5,none,original_36,nearest_training_distance,target_helpful_shap,-0.01822141565844231
R_6upJU84Jtf3Faf5,none,original_36,nearest_training_distance,cf_demo_cosine,-0.0990978279804529
R_6upJU84Jtf3Faf5,none,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.06268597713721288
R_6upJU84Jtf3Faf5,none,original_36,nearest_training_distance,attribution_feature_overlap,-0.06268597713721288
R_771uyV9h8uinmh3,attribution,original_36,nearest_training_distance,boundary_new,-0.021174319054273614
R_771uyV9h8uinmh3,attribution,original_36,nearest_training_distance,boundary_improvement,-0.040522764011197074
R_771uyV9h8uinmh3,attribution,original_36,nearest_training_distance,success,0.005493273859501126
R_771uyV9h8uinmh3,attribution,original_36,nearest_training_distance,confidence_gain,-0.017557286582451363
R_771uyV9h8uinmh3,attribution,original_36,nearest_training_distance,edit_l1,-0.011493724804573825
R_771uyV9h8uinmh3,attribution,original_36,nearest_training_distance,target_centroid_progress,0.0035215273192478395
R_771uyV9h8uinmh3,attribution,original_36,nearest_training_distance,target_helpful_shap,-0.01450306173263008
R_771uyV9h8uinmh3,attribution,original_36,nearest_training_distance,cf_demo_cosine,-0.05655486151309251
R_771uyV9h8uinmh3,attribution,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.02342509940427444
R_771uyV9h8uinmh3,attribution,original_36,nearest_training_distance,attribution_feature_overlap,-0.02342509940427444
R_7DtIw0Gr58M4CAa,counterfactual,original_36,nearest_training_distance,boundary_new,-0.056745118544630026
R_7DtIw0Gr58M4CAa,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.004951964520840661
R_7DtIw0Gr58M4CAa,counterfactual,original_36,nearest_training_distance,success,-0.10248049756980734
R_7DtIw0Gr58M4CAa,counterfactual,original_36,nearest_training_distance,confidence_gain,-0.1198246649999036
R_7DtIw0Gr58M4CAa,counterfactual,original_36,nearest_training_distance,edit_l1,0.06895156227601229
R_7DtIw0Gr58M4CAa,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.13542027132039505
R_7DtIw0Gr58M4CAa,counterfactual,original_36,nearest_training_distance,target_helpful_shap,-0.08431561581712531
R_7DtIw0Gr58M4CAa,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,-0.11631757873949647
R_7DtIw0Gr58M4CAa,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.03472127529292888
R_7DtIw0Gr58M4CAa,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,-0.03472127529292888
R_7IXNpixLXSjItSq,none,original_36,nearest_training_distance,boundary_new,-0.062364730983817146
R_7IXNpixLXSjItSq,none,original_36,nearest_training_distance,boundary_improvement,0.0006676479183464595
R_7IXNpixLXSjItSq,none,original_36,nearest_training_distance,success,-0.023083869145769688
R_7IXNpixLXSjItSq,none,original_36,nearest_training_distance,confidence_gain,-0.04337357754490626
R_7IXNpixLXSjItSq,none,original_36,nearest_training_distance,edit_l1,0.03330021974464358
R_7IXNpixLXSjItSq,none,original_36,nearest_training_distance,target_centroid_progress,-0.00965392325887066
R_7IXNpixLXSjItSq,none,original_36,nearest_training_distance,target_helpful_shap,0.006489812851814853
R_7IXNpixLXSjItSq,none,original_36,nearest_training_distance,cf_demo_cosine,-0.12731496916824575
R_7IXNpixLXSjItSq,none,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.007577421402237357
R_7IXNpixLXSjItSq,none,original_36,nearest_training_distance,attribution_feature_overlap,0.007577421402237357
R_7L78tZJ3cQDgpFH,counterfactual,original_36,nearest_training_distance,boundary_new,0.001682551472702305
R_7L78tZJ3cQDgpFH,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.06337963453817295
R_7L78tZJ3cQDgpFH,counterfactual,original_36,nearest_training_distance,success,-0.006192497435008448
R_7L78tZJ3cQDgpFH,counterfactual,original_36,nearest_training_distance,confidence_gain,-0.05106949906070661
R_7L78tZJ3cQDgpFH,counterfactual,original_36,nearest_training_distance,edit_l1,-0.015335387674125699
R_7L78tZJ3cQDgpFH,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.0050276344707695635
R_7L78tZJ3cQDgpFH,counterfactual,original_36,nearest_training_distance,target_helpful_shap,-0.02948915218820143
R_7L78tZJ3cQDgpFH,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,-0.08480471613709098
R_7L78tZJ3cQDgpFH,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.03206786040015405
R_7L78tZJ3cQDgpFH,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,0.03206786040015405
R_7MBioYOD8gq6nT3,counterfactual,original_36,nearest_training_distance,boundary_new,-0.03435105506956161
R_7MBioYOD8gq6nT3,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.02734602799590905
R_7MBioYOD8gq6nT3,counterfactual,original_36,nearest_training_distance,success,0.009211721608920082
R_7MBioYOD8gq6nT3,counterfactual,original_36,nearest_training_distance,confidence_gain,0.00035437454969225836
R_7MBioYOD8gq6nT3,counterfactual,original_36,nearest_training_distance,edit_l1,-0.00810209793394929
R_7MBioYOD8gq6nT3,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.02996163463142974
R_7MBioYOD8gq6nT3,counterfactual,original_36,nearest_training_distance,target_helpful_shap,0.013215638083535883
R_7MBioYOD8gq6nT3,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,-0.07668918456576512
R_7MBioYOD8gq6nT3,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.06089367842852531
R_7MBioYOD8gq6nT3,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,-0.06089367842852531
R_7PsMTUjq8Wa1btt,counterfactual,original_36,nearest_training_distance,boundary_new,-0.04222050556487091
R_7PsMTUjq8Wa1btt,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.019476577500599737
R_7PsMTUjq8Wa1btt,counterfactual,original_36,nearest_training_distance,success,0.04350781568460867
R_7PsMTUjq8Wa1btt,counterfactual,original_36,nearest_training_distance,confidence_gain,0.015947745247404655
R_7PsMTUjq8Wa1btt,counterfactual,original_36,nearest_training_distance,edit_l1,-0.06556559449201269
R_7PsMTUjq8Wa1btt,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.02878952758621002
R_7PsMTUjq8Wa1btt,counterfactual,original_36,nearest_training_distance,target_helpful_shap,-0.022334721871254293
R_7PsMTUjq8Wa1btt,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,0.06882654405163259
R_7PsMTUjq8Wa1btt,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.07405554564712928
R_7PsMTUjq8Wa1btt,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,0.07405554564712928
R_7QQowZQ43kZcCj7,counterfactual,new_26,nearest_training_distance,boundary_new,-0.03322124172264717
R_7QQowZQ43kZcCj7,counterfactual,new_26,nearest_training_distance,boundary_improvement,-0.028475841342823518
R_7QQowZQ43kZcCj7,counterfactual,new_26,nearest_training_distance,success,-0.03370302729880203
R_7QQowZQ43kZcCj7,counterfactual,new_26,nearest_training_distance,confidence_gain,-0.04770711488617322
R_7QQowZQ43kZcCj7,counterfactual,new_26,nearest_training_distance,edit_l1,-0.03338555722299088
R_7QQowZQ43kZcCj7,counterfactual,new_26,nearest_training_distance,target_centroid_progress,-0.021855304276199267
R_7QQowZQ43kZcCj7,counterfactual,new_26,nearest_training_distance,target_helpful_shap,-0.030027097373416918
R_7QQowZQ43kZcCj7,counterfactual,new_26,nearest_training_distance,cf_demo_cosine,-0.13122254492504118
R_7QQowZQ43kZcCj7,counterfactual,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.08939174892193466
R_7QQowZQ43kZcCj7,counterfactual,new_26,nearest_training_distance,attribution_feature_overlap,-0.08939174892193466
