moderator,level,n_instances,outcome,comparison,n_a,n_b,mean_a,mean_b,difference,ci_low,ci_high,permutation_p,welch_p,hedges_g,beneficial_difference,q_global,q_within_moderator
target_label_group,No Diabetes,10,cf_demo_cosine,attribution - none,16,19,0.45328042214596465,0.45714098864399505,-0.0038605664980304044,-0.14189718920764674,0.12554325783955145,0.9643333333333334,0.9577303484068719,-0.01812652889276786,-0.0038605664980304044,1.0,1.0
pair_seen_in_training_group,seen_pair,8,boundary_improvement,counterfactual - none,27,19,-0.010642698114814818,-0.011588293536184206,0.0009455954213693878,-0.039674965706741595,0.044169404456595895,0.967,0.9670433156559841,0.012590365357232115,0.0009455954213693878,1.0,0.9955932203389831
pair_seen_in_training_group,seen_pair,8,boundary_new,counterfactual - none,27,19,0.13497653456481484,0.13592212998618422,-0.0009455954213693774,-0.04276686878356664,0.04014314065820477,0.9673333333333334,0.9670433156559844,-0.012590365357231976,0.0009455954213693774,1.0,0.9955932203389831
exogenous_geometry_k2,geometry_2,5,target_helpful_shap,counterfactual - attribution,27,16,0.22025518130814808,0.2226114484225,-0.002356267114351912,-0.13655248317168173,0.12787267822068504,0.9703333333333334,0.9727706381841064,-0.0107296577581115,-0.002356267114351912,1.0,1.0
prediction_confidence_bucket,higher_confidence,10,target_centroid_progress,attribution - none,16,19,0.14939355304605248,0.15211594717212173,-0.0027223941260692552,-0.12470841254025876,0.12728751208666883,0.971,0.9678035415562356,-0.013218438061983431,-0.0027223941260692552,1.0,0.971
exogenous_geometry_k2,geometry_2,5,target_centroid_progress,attribution - none,16,19,0.14487123464764834,0.14845551240632945,-0.0035842777586811148,-0.22640199454577753,0.2187115823836431,0.9746666666666667,0.9756461810137416,-0.010051962366591432,-0.0035842777586811148,1.0,1.0
pair_seen_in_training_group,seen_pair,8,attribution_feature_overlap,counterfactual - none,27,19,0.36111111111111105,0.362280701754386,-0.0011695906432749315,-0.059855324074074095,0.055010152696556125,0.9753333333333334,0.9673979072179348,-0.012724322075485246,-0.0011695906432749315,1.0,0.9955932203389831
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,confidence_gain,attribution - none,16,19,0.5650601286267052,0.5621174139533807,0.00294271467332452,-0.15439057528908395,0.15508683367503134,0.9763333333333334,0.9714752341897976,0.011665273120195866,0.00294271467332452,1.0,0.9928813559322035
pair_seen_in_training_group,seen_pair,8,cf_demo_feature_jaccard,counterfactual - none,27,19,0.36111111111111105,0.362280701754386,-0.0011695906432749315,-0.0524765472709552,0.050155133203378686,0.9766666666666667,0.9673979072179348,-0.012724322075485246,-0.0011695906432749315,1.0,0.9955932203389831
pair_seen_in_training_group,seen_pair,8,confidence_gain,attribution - none,16,19,0.5582512398067476,0.5561741322696409,0.0020771075371067704,-0.14550974722830218,0.14748419586478476,0.979,0.9787784839366829,0.00872222686279012,0.0020771075371067704,1.0,0.9955932203389831
design_cluster_group,cluster_1,10,target_centroid_progress,attribution - none,16,19,0.06298018960840583,0.06132616434398965,0.0016540252644161799,-0.12504666637997908,0.12360611407345931,0.9826666666666667,0.9799906470653827,0.008098257739958021,0.0016540252644161799,1.0,0.985
original_boundary_distance_bucket,closer_original_boundary,10,cf_demo_feature_jaccard,attribution - none,16,19,0.33218749999999997,0.3332456140350877,-0.0010581140350877094,-0.09921066337719298,0.10024246162280696,0.984,0.984271339925856,-0.006619640223274475,-0.0010581140350877094,1.0,1.0
exogenous_geometry_k2,geometry_1,15,edit_l1,counterfactual - none,27,19,0.5051340549703701,0.5029334099120385,0.0022006450583316184,-0.1734793295390501,0.17905376978021809,0.984,0.9803401016087232,0.007136408665812949,-0.0022006450583316184,1.0,1.0
nearest_same_training_distance_bucket,near_training,10,target_helpful_shap,counterfactual - attribution,27,16,0.2754920420159259,0.27631978191125,-0.0008277398953240866,-0.09304804959243056,0.08506132307843335,0.9843333333333333,0.9860992622569522,-0.005378110657970904,-0.0008277398953240866,1.0,0.9843333333333333
design_cluster_group,cluster_1,10,boundary_improvement,counterfactual - attribution,27,16,0.04016503719,0.0404780041925,-0.00031296700249999754,-0.02757003768756945,0.02421428084302371,0.9846666666666667,0.9813570512247642,-0.006186077432472686,-0.00031296700249999754,1.0,0.985
design_cluster_group,cluster_1,10,boundary_new,counterfactual - attribution,27,16,0.14874349021,0.1484305232075,0.00031296700249999754,-0.02539773683432467,0.026011979728614572,0.985,0.9813570512247642,0.006186077432472686,-0.00031296700249999754,1.0,0.985
original_boundary_distance_bucket,closer_original_boundary,10,attribution_feature_overlap,attribution - none,16,19,0.33218749999999997,0.3332456140350877,-0.0010581140350877094,-0.09891461074561406,0.09945106907894738,0.9866666666666667,0.984271339925856,-0.006619640223274475,-0.0010581140350877094,1.0,1.0
target_label_group,No Diabetes,10,target_helpful_shap,counterfactual - attribution,27,16,0.3341882797803703,0.3334203846825,0.0007678950978702859,-0.12365549994167539,0.13132976237037905,0.99,0.9905249294835692,0.00339234967607645,0.0007678950978702859,1.0,1.0
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,confidence_gain,attribution - none,16,19,0.5118758117068722,0.5121389781890006,-0.0002631664821283186,-0.14112303271509355,0.1302766572052006,0.9963333333333333,0.9970084549875491,-0.0012256058326688712,-0.0002631664821283186,1.0,0.9963333333333334
target_label_group,Diabetes,10,target_centroid_progress,counterfactual - none,27,19,0.02889302828254086,0.029429712582697717,-0.0005366843001568568,-0.17804339029515134,0.1809256095558363,0.9966666666666667,0.9956064310119814,-0.0016206387272796816,-0.0005366843001568568,1.0,1.0
target_label_group,Diabetes,10,cf_demo_cosine,attribution - none,16,19,0.3314393753537065,0.331858488092112,-0.00041911273840550267,-0.2046915164423229,0.20075127504942342,0.9973333333333333,0.9969225938070602,-0.0012777326124761858,-0.00041911273840550267,1.0,1.0
original_boundary_distance_bucket,farther_original_boundary,10,boundary_improvement,counterfactual - none,27,19,0.05576917299629628,0.055810608201578946,-4.1435205282665255e-05,-0.039714129533397174,0.03659006951335283,0.9973333333333333,0.9983750877608996,-0.0006234586733096693,-4.1435205282665255e-05,1.0,1.0
pair_seen_in_training_group,novel_pair,12,confidence_gain,attribution - none,16,19,0.5075510181002052,0.507771426684097,-0.00022040858389182905,-0.14514350727570657,0.13578169227591866,0.999,0.997631980426029,-0.0009724687264885172,-0.00022040858389182905,1.0,0.999
original_boundary_distance_bucket,farther_original_boundary,10,boundary_new,counterfactual - none,27,19,0.1423743302337037,0.14233289502842106,4.143520528263056e-05,-0.03873795836323927,0.0366594841812495,0.9993333333333333,0.998375087760901,0.0006234586733091473,-4.143520528263056e-05,1.0,1.0
oracle_pair_uses_age_group,age_pair,3,cf_demo_cosine,counterfactual - none,27,19,0.2934131606950254,0.293316738679962,9.642201506337988e-05,-0.187019789605406,0.19392369245247323,0.9993333333333333,0.9992410157455487,0.000283317003875483,9.642201506337988e-05,1.0,1.0
control_empirical_difficulty_group,control_easy,10,boundary_new,counterfactual - none,27,19,0.11034066706666668,0.11035130679526317,-1.0639728596495424e-05,-0.036932042226664706,0.03553241472438448,0.9996666666666667,0.9995591838615723,-0.00016301035154187848,1.0639728596495424e-05,1.0,1.0
target_label_group,Diabetes,10,success,counterfactual - attribution,27,16,0.33333333333333326,0.33125,0.0020833333333332704,-0.14734375,0.14896412037037032,1.0,0.9779337654971403,0.008682644760458495,0.0020833333333332704,1.0,1.0
original_boundary_distance_bucket,farther_original_boundary,10,success,attribution - none,16,19,0.4625,0.45789473684210524,0.004605263157894779,-0.16431743421052622,0.1467105263157895,1.0,0.9553640659380291,0.018352677146412078,0.004605263157894779,1.0,1.0
control_empirical_difficulty_group,control_easy,10,boundary_improvement,counterfactual - none,27,19,-0.021958597436666664,-0.021969237165263156,1.0639728596491954e-05,-0.036669720860742196,0.037810838059277777,1.0,0.9995591838615725,0.00016301035154182535,1.0639728596491954e-05,1.0,1.0
oracle_pair_uses_age_group,age_pair,3,success,counterfactual - attribution,27,16,0.19753086419753085,0.20833333333333334,-0.01080246913580249,-0.2060185185185185,0.15123456790123455,1.0,0.9100803892587148,-0.037023119850803546,-0.01080246913580249,1.0,1.0
exogenous_geometry_k2,geometry_1,15,success,attribution - none,16,19,0.6208333333333333,0.6245614035087719,-0.003728070175438525,-0.15320723684210524,0.12818530701754385,1.0,0.9606812679429324,-0.016190444162434536,-0.003728070175438525,1.0,1.0
