aggregation,domain,training explanation condition,strategy,attribute selection method,change amount method,maximum attributes allowed,trials,valid counterfactual rate,valid rate Wilson 95% lower,valid rate Wilson 95% upper,valid and actionable rate,actionable rate,mean actual attributes changed,mean sparsity,mean target confidence,mean target confidence gain,mean proximity,median proximity,mean model-consistent proximity,mean plausibility,mean plausibility subset,mean boundary distance,mean boundary distance change,valid trials,mean proximity valid,mean model-consistent proximity valid,mean plausibility valid,mean plausibility subset valid,mean boundary distance valid,median boundary distance valid,invalid trials,mean remaining boundary distance invalid
domain_xai,diabetes,none,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,18,0.2222222222222222,0.09000928108601694,0.45214584316212625,0.16666666666666666,0.8888888888888888,1.0,0.8000000000000002,0.21014389480432252,0.18806853509611005,0.25548629877999296,0.21161140769879155,0.2832549142381156,0.9572451623992174,0.9088537596946024,0.10936966741767042,-0.028238013431971378,4,0.3847338014549958,0.3847338014549958,0.9579562367984118,0.8908054190428188,0.024269308872308604,0.017946762498483343,14,0.1336840555734881
domain_xai,diabetes,none,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,18,0.3333333333333333,0.1627877475083369,0.5625053270405489,0.2777777777777778,0.8333333333333334,1.7222222222222223,0.6555555555555556,0.3317901995626818,0.30971483985446924,0.36067603803575454,0.2779678569317816,0.43608905504509177,0.9575585405244185,0.9125496333017278,0.06739356635717199,-0.07021411449246981,6,0.5580627702645583,0.7589669894109555,0.9543033690538181,0.9128861443284779,0.04809835602069767,0.04237729965781689,12,0.07704117152540914
domain_xai,diabetes,none,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,18,0.3333333333333333,0.1627877475083369,0.5625053270405489,0.2777777777777778,0.7222222222222222,2.2777777777777777,0.5444444444444446,0.33305548628963855,0.31098012658142604,0.39880298325925206,0.3478849513770176,0.4742160002685892,0.9591558342637541,0.914108653400941,0.06424355866469561,-0.0733641221849462,6,0.5891011960501642,0.7900054151965614,0.959050677277217,0.9178185361681361,0.04992108164800319,0.04711637005611796,12,0.07140479717304182
domain_xai,diabetes,none,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,18,0.2777777777777778,0.12499753379553993,0.5087265656029746,0.2222222222222222,0.8888888888888888,1.0,0.8000000000000002,0.2997615033173412,0.27768614360912863,0.32404286720440045,0.24409946614217448,0.35181148266252316,0.9538390756333688,0.906867246737457,0.10604802750418957,-0.03155965334545224,5,0.4185550998150772,0.4185550998150772,0.9602941079643635,0.9012834279976975,0.07355490618147602,0.06297452096867179,13,0.11854538185907937
domain_xai,diabetes,none,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,18,0.4444444444444444,0.24559518127005633,0.6628358435795723,0.3888888888888889,0.8333333333333334,1.7222222222222223,0.6555555555555556,0.47322311041989135,0.45114775071167873,0.5221745572218504,0.45950914388245,0.5975875742311876,0.959834670140281,0.918186767900234,0.07827884611335661,-0.05932883473628519,8,0.7029901425803025,0.7491651795349916,0.9583709063038782,0.9148761486142167,0.08378082142824925,0.06330974771313333,10,0.0738772658614425
domain_xai,diabetes,none,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,18,0.4444444444444444,0.24559518127005633,0.6628358435795723,0.3888888888888889,0.7222222222222222,2.2777777777777777,0.5444444444444446,0.4745705126439616,0.45249515293574905,0.6255659614475292,0.5961003178767024,0.7009789784568665,0.9569027673070715,0.9203945633761995,0.04863434542837506,-0.08897333542126673,8,0.7825636664403488,0.828738703395038,0.9551451386933885,0.9305480621270342,0.05122924135037163,0.05570504827926348,10,0.0465584286907778
domain,diabetes,all,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,54,0.09259259259259259,0.04020113475702944,0.19909882590962688,0.09259259259259259,0.9074074074074074,0.46296296296296297,0.9074074074074071,0.11296178426854606,0.09088642456033356,0.18665703683616555,0.0,0.2053534853400831,0.9721834351522408,0.8873887395369356,0.13939970592331938,0.0017920250736776053,5,0.5372837547865277,0.7088036003709,0.9371936581652068,0.8579316400347683,0.18529885657368075,0.08550030780155576,49,0.1347161191222621
domain,diabetes,all,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,54,0.09259259259259259,0.04020113475702944,0.19909882590962688,0.09259259259259259,0.9074074074074074,0.46296296296296297,0.9074074074074071,0.11296178426854606,0.09088642456033356,0.18665703683616555,0.0,0.2053534853400831,0.9721834351522408,0.8873887395369356,0.13939970592331938,0.0017920250736776053,5,0.5372837547865277,0.7088036003709,0.9371936581652068,0.8579316400347683,0.18529885657368075,0.08550030780155576,49,0.1347161191222621
domain,diabetes,all,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,54,0.09259259259259259,0.04020113475702944,0.19909882590962688,0.09259259259259259,0.9074074074074074,0.46296296296296297,0.9074074074074071,0.11296178426854606,0.09088642456033356,0.18665703683616555,0.0,0.2053534853400831,0.9721834351522408,0.8873887395369356,0.13939970592331938,0.0017920250736776053,5,0.5372837547865277,0.7088036003709,0.9371936581652068,0.8579316400347683,0.18529885657368075,0.08550030780155576,49,0.1347161191222621
domain,diabetes,all,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,54,0.12962962962962962,0.06423720747326257,0.2442173022236977,0.12962962962962962,0.8888888888888888,0.46296296296296297,0.9074074074074071,0.14002391809545556,0.11794855838724304,0.16243721410882145,0.0,0.18113366261273903,0.9723062675590007,0.880644264930096,0.1559929431519183,0.018385262302276495,7,0.44352017353136464,0.5660343489487735,0.9368659042630453,0.855283410997697,0.20457514279452776,0.1195368067208536,47,0.148757296396636
domain,diabetes,all,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,54,0.12962962962962962,0.06423720747326257,0.2442173022236977,0.12962962962962962,0.8888888888888888,0.48148148148148145,0.9037037037037033,0.14002448539624565,0.11794912568803316,0.16269788348321473,0.0,0.18139433198713228,0.9722568263169722,0.8806963988049744,0.15606473905889134,0.01845705820924953,7,0.44352017353136464,0.5660343489487735,0.9368659042630453,0.855283410997697,0.20457514279452776,0.1195368067208536,47,0.1488397853110306
domain,diabetes,all,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,54,0.12962962962962962,0.06423720747326257,0.2442173022236977,0.12962962962962962,0.8888888888888888,0.48148148148148145,0.9037037037037033,0.14002448539624565,0.11794912568803316,0.16269788348321473,0.0,0.18139433198713228,0.9722568263169722,0.8806963988049744,0.15606473905889134,0.01845705820924953,7,0.44352017353136464,0.5660343489487735,0.9368659042630453,0.855283410997697,0.20457514279452776,0.1195368067208536,47,0.1488397853110306
domain,diabetes,all,Nearest target example + example values,Nearest target example,Nearest target-example value,1,54,0.2962962962962963,0.19137425132179783,0.4282757290115303,0.2222222222222222,0.8148148148148148,1.0,0.7999999999999997,0.35663847654448344,0.3345631168362708,0.29443844583197964,0.2550586634926032,0.32220706129010224,0.954947857073911,0.9355035135073995,0.08214533052436924,-0.055462350325272566,16,0.3701895183910072,0.3701895183910072,0.949007831836555,0.9341788997198044,0.06899207137156417,0.06091572386829795,38,0.08768354490449766
domain,diabetes,all,Nearest target example + example values,Nearest target example,Nearest target-example value,2,54,0.3888888888888889,0.270419338291165,0.5221170146179233,0.25925925925925924,0.6296296296296297,2.0,0.6000000000000001,0.40409259723951074,0.3820172375312982,0.45285871962351676,0.3495241701992497,0.4886788648722997,0.9609767839018519,0.9643675718132888,0.06411028728868882,-0.07349739356095299,21,0.5134754235958857,0.5351909937801266,0.9545813202119126,0.9603847521961765,0.04011807681880109,0.01279233909730465,33,0.07937805758770829
domain,diabetes,all,Nearest target example + example values,Nearest target example,Nearest target-example value,3,54,0.5925925925925926,0.4596684934349057,0.7132178791408542,0.37037037037037035,0.5925925925925926,3.0,0.39999999999999986,0.6675395710020534,0.6454642112938411,0.5495871434756209,0.5012225091488063,0.620974395589628,0.9737646303171908,0.9837132565837097,0.04843918093587468,-0.08916849991376713,32,0.5698114898837867,0.6766905213044347,0.9774785542954937,0.9828102985476092,0.0648345806655605,0.06094374495032599,22,0.024591326783604397
domain,diabetes,all,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,1,18,0.1111111111111111,0.03101952264561239,0.32799765130178804,0.1111111111111111,0.8333333333333334,1.0,0.8000000000000002,0.09807369219587882,0.0759983324876663,0.07802296837109306,0.08890742538668123,0.07802296837109306,0.9760284105657515,0.8846606937123328,0.13249322915603035,-0.005114451693611456,2,0.09352150994728783,0.09352150994728783,0.9812956980105424,0.8155176701229571,0.009106174016566215,0.009106174016566215,16,0.14791661104846335
domain,diabetes,all,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,2,18,0.05555555555555555,0.009875190978303097,0.25757300781872594,0.05555555555555555,0.6666666666666666,1.8888888888888888,0.6222222222222222,0.09947728280877545,0.07740192310056293,0.11116947690020967,0.11329050411758607,0.14673658376543386,0.9702667312492728,0.8865872861413586,0.07506783867572672,-0.06253984217391506,1,0.11526064038207046,0.11526064038207046,0.9769478719235859,0.9129091885016987,0.013892104134486882,0.013892104134486882,17,0.07866641129579965
