domain,training explanation condition,test case,instance id,original label,target label,strategy,attribute selection method,change amount method,maximum attributes allowed,actual attributes changed,changed attributes,sparsity,proximity,model-consistent proximity,plausibility,plausibility (subset),original target confidence,target confidence edited,target confidence gain,valid counterfactual (0/1),actionable (0/1),valid and actionable (0/1),boundary distance original,boundary distance edited,boundary distance change (edited - original)
diabetes,counterfactual,5,140301,No Diabetes,Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,3,2,glucose / insulin,0.6,0.07293637034992015,0.07293637034992015,0.9854127259300159,0.9391626263219411,0.030624774483132278,0.022522092131837868,-0.00810268235129441,0,1,0,0.06264966490287258,0.0634159238461755,0.0007662589433029277
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.8933854786600918,0.8933854786600918,0.9159059296175457,0.8040407058808313,0.0007994132656250486,3.9745167903615375e-05,-0.0007596680977214332,0,1,0,0.13062416436861787,0.17308673108426742,0.04246256671564955
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,2,glucose / age,0.6,1.0698221707038609,1.0698221707038609,0.9238618344520351,0.793425556024292,0.0007994132656250486,4.611556606359812e-06,-0.0007948017090186887,0,0,0,0.13062416436861787,0.17478971300419172,0.04416554863557384
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,2,glucose / age,0.6,1.0698221707038609,1.0698221707038609,0.9238618344520351,0.793425556024292,0.0007994132656250486,4.611556606359812e-06,-0.0007948017090186887,0,0,0,0.13062416436861787,0.17478971300419172,0.04416554863557384
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.8933854786600918,0.8933854786600918,0.9159059296175457,0.8040407058808313,0.0007994132656250486,3.9745167903615375e-05,-0.0007596680977214332,0,1,0,0.13062416436861787,0.17308673108426742,0.04246256671564955
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,2,glucose / blood_pressure,0.6,1.069822170703861,1.069822170703861,0.915401199904444,0.7969702493843647,0.0007994132656250486,0.5565660034484131,0.5557665901827881,1,1,1,0.13062416436861787,0.0033499639079349053,-0.12727420046068297
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,2,glucose / blood_pressure,0.6,1.069822170703861,1.069822170703861,0.915401199904444,0.7969702493843647,0.0007994132656250486,0.5565660034484131,0.5557665901827881,1,1,1,0.13062416436861787,0.0033499639079349053,-0.12727420046068297
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,glucose,0.8,0.39108995068865826,0.39108995068865826,0.9302301255203347,0.8979340846917531,0.0007994132656250486,0.00034505353314084886,-0.0004543597324841997,0,1,0,0.13062416436861787,0.10041636998707053,-0.030207794381547345
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / age,0.6,0.674873734472442,0.674873734472442,0.9275971041987285,0.8795259938141325,0.0007994132656250486,6.80073710923601e-06,-0.0007926125285158125,0,0,0,0.13062416436861787,0.15511483534243786,0.02449067097381999
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / blood_pressure / age,0.4,0.9574824301246159,0.9574824301246159,0.94271280438585,0.9099607764228281,0.0007994132656250486,0.38887793019522876,0.3880785169296037,0,0,0,0.13062416436861787,0.011072576437565151,-0.11955158793105272
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,glucose,0.8,0.25718415235504155,0.25718415235504155,0.9530320167313493,0.9247152443584764,0.0007994132656250486,0.04631175985276437,0.04551234658713932,0,1,0,0.13062416436861787,0.11349418993812026,-0.017129974430497616
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / age,0.6,0.4598868550577443,0.4598868550577443,0.9449239086232412,0.9057963254395575,0.0007994132656250486,0.003555203636527282,0.0027557903709022336,0,0,0,0.13062416436861787,0.13291911249869975,0.002294948130081881
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / blood_pressure / age,0.4,0.5631477246229617,0.5631477246229617,0.9495006830293482,0.9199267602221662,0.0007994132656250486,0.1795430546763026,0.17874364141067756,0,0,0,0.13062416436861787,0.02965824293348235,-0.10096592143513552
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,glucose,0.8,0.28056452984186353,0.28056452984186353,0.9523352096896937,0.920039168861112,0.0007994132656250486,0.026542464777000507,0.02574305151137546,0,1,0,0.13062416436861787,0.11520396399248402,-0.015420200376133855
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,glucose / bmi,0.6,0.4210534312186546,0.4210534312186546,0.9739593715946568,0.9481369491364703,0.0007994132656250486,0.00275463388825703,0.0019552206226319813,0,1,0,0.13062416436861787,0.13465327091853202,0.0040291065499141465
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / insulin / bmi,0.4,0.5612827473945183,0.5612827473945183,0.961586196637963,0.957210610771379,0.0007994132656250486,0.03159854836971465,0.030799135104089603,0,1,0,0.13062416436861787,0.058367511076044785,-0.07225665329257308
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,1,1,insulin,0.8,0.04743050400065983,0.04743050400065983,0.990513899199868,0.8836147102325754,0.0007994132656250486,0.00015748457664910287,-0.0006419286889759457,0,1,0,0.13062416436861787,0.17184534525251335,0.04122118088389548
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,2,2,glucose / insulin,0.6,0.07293637034992015,0.07293637034992015,0.9854127259300159,0.8887158835024275,0.0007994132656250486,0.0009485558085401413,0.00014914254291509277,0,1,0,0.13062416436861787,0.15365411295048037,0.023029948581862497
diabetes,counterfactual,6,140302,No Diabetes,Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,3,2,glucose / insulin,0.6,0.07293637034992015,0.07293637034992015,0.9854127259300159,0.8887158835024275,0.0007994132656250486,0.0009485558085401413,0.00014914254291509277,0,1,0,0.13062416436861787,0.15365411295048037,0.023029948581862497
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,blood_pressure,0.8,0.26220556237368786,0.26220556237368786,0.9780576616439979,0.9239300147161785,0.10151951700986997,0.9705256286219989,0.8690061116121289,1,1,1,0.03941887504148986,0.054855563109844074,0.015436688068354215
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,blood_pressure,0.8,0.26220556237368786,0.26220556237368786,0.9780576616439979,0.9239300147161785,0.10151951700986997,0.9705256286219989,0.8690061116121289,1,1,1,0.03941887504148986,0.054855563109844074,0.015436688068354215
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,blood_pressure,0.8,0.26220556237368786,0.26220556237368786,0.9780576616439979,0.9239300147161785,0.10151951700986997,0.9705256286219989,0.8690061116121289,1,1,1,0.03941887504148986,0.054855563109844074,0.015436688068354215
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.22474762489173253,0.22474762489173253,0.9290542998744062,0.8925543578182474,0.10151951700986997,0.699949562995994,0.598430045986124,1,1,1,0.03941887504148986,0.009492868860535325,-0.029926006180954534
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.22474762489173253,0.22474762489173253,0.9290542998744062,0.8925543578182474,0.10151951700986997,0.699949562995994,0.598430045986124,1,1,1,0.03941887504148986,0.009492868860535325,-0.029926006180954534
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.22474762489173253,0.22474762489173253,0.9290542998744062,0.8925543578182474,0.10151951700986997,0.699949562995994,0.598430045986124,1,1,1,0.03941887504148986,0.009492868860535325,-0.029926006180954534
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,blood_pressure,0.8,0.34782608695652173,0.34782608695652173,0.9609335567274311,0.9410541196327453,0.10151951700986997,0.7168361735397851,0.6153166565299152,1,1,1,0.03941887504148986,0.008804149657328342,-0.030614725384161517
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,blood_pressure / age,0.6,0.5235017626321974,0.5235017626321974,0.9570182202980886,0.9059189844976101,0.10151951700986997,0.14070571267910972,0.039186195669239754,0,0,0,0.03941887504148986,0.047361742501773996,0.007942867460284136
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,2,blood_pressure / age,0.6,0.5235017626321974,0.5235017626321974,0.9570182202980886,0.9059189844976101,0.10151951700986997,0.14070571267910972,0.039186195669239754,0,0,0,0.03941887504148986,0.047361742501773996,0.007942867460284136
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,blood_pressure,0.8,0.25,0.25,0.9761509480317789,0.921488902241441,0.10151951700986997,0.9708553958425472,0.8693358788326773,1,1,1,0.03941887504148986,0.06089230428867465,0.02147342924718479
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,blood_pressure / age,0.6,0.2567567567567568,0.2567567567567568,0.9747995966804276,0.9201375508900895,0.10151951700986997,0.96608699574385,0.8645674787339801,1,0,0,0.03941887504148986,0.061621035006324654,0.022202159964834794
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,2,blood_pressure / age,0.6,0.2567567567567568,0.2567567567567568,0.9747995966804276,0.9201375508900895,0.10151951700986997,0.96608699574385,0.8645674787339801,1,0,0,0.03941887504148986,0.061621035006324654,0.022202159964834794
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,blood_pressure,0.8,0.3913043478260869,0.3913043478260869,0.9522379045535181,0.9497497718066583,0.10151951700986997,0.38047578522466696,0.278956268214797,0,1,0,0.03941887504148986,0.006088385373182237,-0.03333048966830762
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,blood_pressure / age,0.6,0.5534665099882491,0.5534665099882491,0.9821822042390908,0.9821822042390908,0.10151951700986997,0.8976021068915405,0.7960825898816706,1,0,0,0.03941887504148986,0.019289087516983605,-0.020129787524506254
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,blood_pressure / bmi / age,0.4,0.5745398451947679,0.5745398451947679,0.9863968712803945,0.9863968712803945,0.10151951700986997,0.9345435952946558,0.8330240782847859,1,0,0,0.03941887504148986,0.02314158426050361,-0.016277290780986248
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,1,1,glucose,0.8,0.05101173269852066,0.05101173269852066,0.9467975674135417,0.8612865557017368,0.10151951700986997,0.3846022979877223,0.28308278097785233,0,1,0,0.03941887504148986,0.008168098749346098,-0.03125077629214376
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,2,2,glucose / insulin,0.6,0.0530739285246363,0.0530739285246363,0.9463851282483187,0.8608741165365137,0.10151951700986997,0.3672859029693639,0.265766385959494,0,1,0,0.03941887504148986,0.008161476667671308,-0.03125739837381855
diabetes,counterfactual,7,140203,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,3,2,glucose / insulin,0.6,0.0530739285246363,0.0530739285246363,0.9463851282483187,0.8608741165365137,0.10151951700986997,0.3672859029693639,0.265766385959494,0,1,0,0.03941887504148986,0.008161476667671308,-0.03125739837381855
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,blood_pressure,0.8,0.7100061969750526,0.8839192404533136,0.91392421722985,0.9038563138585791,0.0019693116688325987,0.9969571292780071,0.9949878176091744,1,1,1,0.08518139031835559,0.06899694332413747,-0.016184446994218116
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,blood_pressure,0.8,0.7100061969750526,0.8839192404533136,0.91392421722985,0.9038563138585791,0.0019693116688325987,0.9969571292780071,0.9949878176091744,1,1,1,0.08518139031835559,0.06899694332413747,-0.016184446994218116
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,blood_pressure,0.8,0.7100061969750526,0.8839192404533136,0.91392421722985,0.9038563138585791,0.0019693116688325987,0.9969571292780071,0.9949878176091744,1,1,1,0.08518139031835559,0.06899694332413747,-0.016184446994218116
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.49770447202856644,0.49770447202856644,0.9004591055942868,0.8142209339105339,0.0019693116688325987,0.9962416588888087,0.994272347219976,1,1,1,0.08518139031835559,0.06601544432808629,-0.0191659459902693
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,2,glucose / blood_pressure,0.6,0.6270554516369582,0.8009684951152192,0.8960080933194299,0.8400911298322122,0.0019693116688325987,0.9999999884700849,0.9980306768012522,1,1,1,0.08518139031835559,0.189030042759495,0.10384865244113942
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,2,glucose / blood_pressure,0.6,0.6270554516369582,0.8009684951152192,0.8960080933194299,0.8400911298322122,0.0019693116688325987,0.9999999884700849,0.9980306768012522,1,1,1,0.08518139031835559,0.189030042759495,0.10384865244113942
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,blood_pressure,0.8,0.4782608695652174,0.6521739130434784,0.9428819783639909,0.9328140749927201,0.0019693116688325987,0.06350882181215955,0.06153951014332695,0,1,0,0.08518139031835559,0.08297129552047014,-0.002210094797885448
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,blood_pressure / age,0.6,0.8701527614571094,1.0440658049353704,0.959107899796814,0.8939534076575395,0.0019693116688325987,0.8169640012105391,0.8149946895417065,1,0,0,0.08518139031835559,0.029425072308882416,-0.05575631800947317
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,2,blood_pressure / age,0.6,0.8701527614571094,1.0440658049353704,0.959107899796814,0.8939534076575395,0.0019693116688325987,0.8169640012105391,0.8149946895417065,1,0,0,0.08518139031835559,0.029425072308882416,-0.05575631800947317
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,blood_pressure,0.8,0.3804347826086957,0.5543478260869567,0.9293924054768676,0.9132488576014157,0.0019693116688325987,0.07396136796367148,0.07199205629483887,0,1,0,0.08518139031835559,0.05156766764047249,-0.033613722677883096
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,blood_pressure / age,0.6,0.6034077555816687,0.7773207990599297,0.9496626757471379,0.9174458753533434,0.0019693116688325987,0.8918790971768235,0.8899097855079908,1,0,0,0.08518139031835559,0.05278799298816844,-0.032393397330187146
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,2,blood_pressure / age,0.6,0.6034077555816687,0.7773207990599297,0.9496626757471379,0.9174458753533434,0.0019693116688325987,0.8918790971768235,0.8899097855079908,1,0,0,0.08518139031835559,0.05278799298816844,-0.032393397330187146
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,blood_pressure,0.8,0.5217391304347826,0.6956521739130436,0.9515776305379039,0.9415097271666332,0.0019693116688325987,0.13751162281937682,0.13554231115054421,0,1,0,0.08518139031835559,0.05674252173651423,-0.02843886858184136
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,blood_pressure / bmi,0.6,0.6727646994148332,0.8466777428930942,0.9717148409626433,0.9717148409626433,0.0019693116688325987,0.559154703843587,0.5571853921747544,1,1,1,0.08518139031835559,0.0037502798557937367,-0.08143111046256185
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,blood_pressure / insulin / bmi,0.4,0.7366927700244181,0.9106058135026791,0.983675576754114,0.983675576754114,0.0019693116688325987,0.2653838032665714,0.26341449159773883,0,1,0,0.08518139031835559,0.009592314695773152,-0.07558907562258244
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,1,1,glucose,0.8,0.05101173269852066,0.05101173269852066,0.9897976534602959,0.8269595545399725,0.0019693116688325987,0.004609172654283532,0.002639860985450933,0,1,0,0.08518139031835559,0.0694854374928181,-0.015695952825537485
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,2,2,glucose / insulin,0.6,0.0530739285246363,0.0530739285246363,0.9893852142950728,0.8273719937051955,0.0019693116688325987,0.004645176435291342,0.0026758647664587433,0,1,0,0.08518139031835559,0.06951872827539324,-0.01566266204296235
diabetes,counterfactual,8,140204,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,3,2,glucose / insulin,0.6,0.0530739285246363,0.0530739285246363,0.9893852142950728,0.8273719937051955,0.0019693116688325987,0.004645176435291342,0.0026758647664587433,0,1,0,0.08518139031835559,0.06951872827539324,-0.01566266204296235
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,0.9210412537121521,0.8338434762383315,0.0004108748893451477,0.0004108748893451477,0.0,0,1,0,0.10254730157704911,0.10254730157704911,0.0
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,0.9210412537121521,0.8338434762383315,0.0004108748893451477,0.0004108748893451477,0.0,0,1,0,0.10254730157704911,0.10254730157704911,0.0
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,0.9210412537121521,0.8338434762383315,0.0004108748893451477,0.0004108748893451477,0.0,0,1,0,0.10254730157704911,0.10254730157704911,0.0
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,0.9210412537121521,0.8338434762383315,0.0004108748893451477,0.0004108748893451477,0.0,0,1,0,0.10254730157704911,0.10254730157704911,0.0
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,0.9210412537121521,0.8338434762383315,0.0004108748893451477,0.0004108748893451477,0.0,0,1,0,0.10254730157704911,0.10254730157704911,0.0
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,0.9210412537121521,0.8338434762383315,0.0004108748893451477,0.0004108748893451477,0.0,0,1,0,0.10254730157704911,0.10254730157704911,0.0
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,blood_pressure,0.8,0.5217391304347826,0.6086956521739131,0.944504730734194,0.9252923205285573,0.0004108748893451477,0.999987672033998,0.9995767971446529,1,1,1,0.10254730157704911,0.11171083912663757,0.009163537549588457
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,blood_pressure / bmi,0.6,0.7904241543178955,0.877380676057026,0.9438503571930765,0.9263459872888832,0.0004108748893451477,0.006017349485779608,0.005606474596434461,0,1,0,0.10254730157704911,0.10618787671985275,0.003640575142803637
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / blood_pressure / bmi,0.4,0.9774671742124712,1.0644236959516016,0.9421757979703878,0.9246437941727473,0.0004108748893451477,0.721577247946173,0.7211663730568278,1,1,1,0.10254730157704911,0.022152375840137184,-0.08039492573691193
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,blood_pressure,0.8,0.3423913043478261,0.42934782608695654,0.9399111321280426,0.9023217371078968,0.0004108748893451477,0.9999998882524825,0.9995890133631374,1,1,1,0.10254730157704911,0.24823363236681845,0.14568633078976934
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,blood_pressure / bmi,0.6,0.5206365979696298,0.6075931197087603,0.9755601908524033,0.9085643681237537,0.0004108748893451477,0.9981876491793751,0.99777677429003,1,1,1,0.10254730157704911,0.13262091915542995,0.03007361757838084
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / blood_pressure / bmi,0.4,0.5801502861179039,0.6671068078570344,0.9636574532227485,0.9122927523436206,0.0004108748893451477,0.9956963259910933,0.9952854511017482,1,1,1,0.10254730157704911,0.12297826915841137,0.020430967581362258
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,blood_pressure,0.8,0.32608695652173914,0.41304347826086957,0.9420725272347322,0.8990608675426793,0.0004108748893451477,0.9999998982474795,0.9995890233581344,1,1,1,0.10254730157704911,0.29814339085425173,0.19559608927720262
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,blood_pressure / age,0.6,0.5693301997649824,0.6562867215041128,0.941798281699545,0.9260878945697064,0.0004108748893451477,0.9798902810625323,0.9794794061731872,1,0,0,0.10254730157704911,0.09137228262173347,-0.011175018955315641
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / blood_pressure / age,0.4,0.7478712642098047,0.834827785948935,0.9617961074586708,0.9617961074586708,0.0004108748893451477,0.9218209976918096,0.9214101228024645,1,0,0,0.10254730157704911,0.04687419502396939,-0.05567310655307972
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,1,1,age,0.8,0.05405405405405406,0.05405405405405406,0.9318520645229629,0.8446542870491424,0.0004108748893451477,0.0004872517361559449,7.637684681079723e-05,0,0,0,0.10254730157704911,0.1589015574257855,0.05635425584873638
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,2,2,blood_pressure / age,0.6,0.05405405405405406,0.1410105757931845,0.9318520645229629,0.8446542870491424,0.0004108748893451477,0.023935881359900765,0.023525006470555616,0,0,0,0.10254730157704911,0.0809898081858158,-0.021557493391233307
diabetes,counterfactual,9,140205,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,3,2,blood_pressure / age,0.6,0.05405405405405406,0.1410105757931845,0.9318520645229629,0.8446542870491424,0.0004108748893451477,0.023935881359900765,0.023525006470555616,0,0,0,0.10254730157704911,0.0809898081858158,-0.021557493391233307
diabetes,counterfactual,10,140303,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,age,0.8,0.1932904784453922,0.1932904784453922,0.9516726858458041,0.9057021690678162,0.0007665306785792358,0.0013679283786364183,0.0006013977000571824,0,0,0,0.09147758609377543,0.10649957855336017,0.015021992459584743
diabetes,counterfactual,10,140303,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,age,0.8,0.1932904784453922,0.1932904784453922,0.9516726858458041,0.9057021690678162,0.0007665306785792358,0.0013679283786364183,0.0006013977000571824,0,0,0,0.09147758609377543,0.10649957855336017,0.015021992459584743
diabetes,counterfactual,10,140303,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,age,0.8,0.1932904784453922,0.1932904784453922,0.9516726858458041,0.9057021690678162,0.0007665306785792358,0.0013679283786364183,0.0006013977000571824,0,0,0,0.09147758609377543,0.10649957855336017,0.015021992459584743
diabetes,counterfactual,10,140303,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.1656775529531932,0.1656775529531932,0.9434467131792615,0.9257948079813362,0.0007665306785792358,0.9998687333720533,0.999102202693474,1,1,1,0.09147758609377543,0.14516733760697662,0.053689751513201184
diabetes,counterfactual,10,140303,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.1656775529531932,0.1656775529531932,0.9434467131792615,0.9257948079813362,0.0007665306785792358,0.9998687333720533,0.999102202693474,1,1,1,0.09147758609377543,0.14516733760697662,0.053689751513201184
diabetes,counterfactual,10,140303,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.1656775529531932,0.1656775529531932,0.9434467131792615,0.9257948079813362,0.0007665306785792358,0.9998687333720533,0.999102202693474,1,1,1,0.09147758609377543,0.14516733760697662,0.053689751513201184
