aggregation,domain,training explanation condition,strategy,attribute selection method,change amount method,maximum attributes allowed,trials,valid counterfactual rate,valid rate Wilson 95% lower,valid rate Wilson 95% upper,valid and actionable rate,actionable rate,mean actual attributes changed,mean sparsity,mean target confidence,mean target confidence gain,mean proximity,median proximity,mean model-consistent proximity,mean plausibility,mean plausibility subset,mean boundary distance,mean boundary distance change,valid trials,mean proximity valid,mean model-consistent proximity valid,mean plausibility valid,mean plausibility subset valid,mean boundary distance valid,median boundary distance valid,invalid trials,mean remaining boundary distance invalid
domain_xai,diabetes,counterfactual,Nearest target example + example values,Nearest target example,Nearest target-example value,3,12,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.25,0.5,3.0,0.4000000000000001,0.6538926351063236,0.6377077077833965,0.585698411931855,0.5679112962946431,0.6074375423666377,0.9764135443902561,0.9760489122347075,0.032993904174788626,-0.05268473694153151,8,0.5767599103074725,0.5876294755248639,0.9769098516397605,0.9769098516397605,0.0377271734761652,0.028444693915549657,4,0.023527365572035476
domain_xai,diabetes,counterfactual,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,1,12,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,0.8333333333333334,1.0,0.8000000000000002,0.06182227987023999,0.04563735254731275,0.05960967634346347,0.05101173269852066,0.05960967634346347,0.9606911494137753,0.8774302805477493,0.09186005767331919,0.006181416556999056,0,,,,,,,12,0.09186005767331919
domain_xai,diabetes,counterfactual,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,2,12,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,0.5833333333333334,2.0,0.5999999999999999,0.08103866241648501,0.06485373509355777,0.07524189249913908,0.07293637034992015,0.08248826931073329,0.9586930904825159,0.8802045854030222,0.07154092122899146,-0.014137719887328683,0,,,,,,,12,0.07154092122899146
domain_xai,diabetes,counterfactual,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,3,12,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,0.5833333333333334,2.0,0.5999999999999999,0.08103866241648501,0.06485373509355777,0.07524189249913908,0.07293637034992015,0.08248826931073329,0.9586930904825159,0.8802045854030222,0.07154092122899146,-0.014137719887328683,0,,,,,,,12,0.07154092122899146
domain_xai,diabetes,counterfactual,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,12,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.3333333333333333,0.5833333333333334,1.0,0.8000000000000002,0.3026077988780095,0.2864228715550822,0.25591514405775917,0.2535920761775208,0.2776542744925418,0.9536397978728112,0.9156498744628375,0.09995171037059535,0.014273069254275189,4,0.28058671950909936,0.302325849943882,0.9561027326978805,0.9308061638554161,0.09488221340072515,0.06543241967641386,8,0.10248645885553041
domain_xai,diabetes,counterfactual,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,12,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.08333333333333333,0.16666666666666666,1.9166666666666667,0.6166666666666666,0.3517965943687198,0.33561166704579265,0.36730732750827766,0.38309954451338124,0.38904645794306036,0.9584209398425196,0.9182448416784069,0.0785989354347175,-0.007079705681602634,4,0.453229102615861,0.5184464939202088,0.9585316208764392,0.9175160585762068,0.07097891382773526,0.05720451399724655,8,0.08240894623820863
domain_xai,diabetes,counterfactual,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,12,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.08333333333333333,0.08333333333333333,2.5,0.5,0.3882399726193578,0.3720550452964306,0.4101947984663407,0.40598992680745677,0.4319339289011233,0.9542022737317292,0.9236854024430161,0.06042719269320774,-0.025251448423112388,4,0.4797977133963405,0.5450151047006884,0.9540717858282077,0.9195108990623926,0.06983600148921404,0.05720451399724655,8,0.055722788295204606
domain_xai,diabetes,counterfactual,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,12,0.25,0.08894166839405471,0.5323053349335657,0.25,0.5833333333333334,1.0,0.8000000000000002,0.24858606170359585,0.23240113438066853,0.3855739945371703,0.3775337569990347,0.4073131249719529,0.9453406488983777,0.9117492269986734,0.06859392642859496,-0.01708471468772517,3,0.47510899750982344,0.5040945047562003,0.9467043289520767,0.9271834724741957,0.05966399533888325,0.05847699723268385,9,0.07157057012516553
domain_xai,diabetes,counterfactual,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,12,0.25,0.08894166839405471,0.5323053349335657,0.08333333333333333,0.16666666666666666,1.9166666666666667,0.6166666666666666,0.22351292915523938,0.20732800183231212,0.6311690409357092,0.6384530251874747,0.652908171370492,0.9494210082984624,0.9081030116561726,0.07283084993773237,-0.012847791178587776,3,0.7345408427244862,0.7925118572172399,0.9532638479805028,0.9078601879207447,0.04504487385762618,0.029425072308882416,9,0.08209284196443442
domain_xai,diabetes,counterfactual,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,12,0.5,0.2537815976337061,0.7462184023662939,0.08333333333333333,0.08333333333333333,2.5,0.5,0.4822494314092142,0.4660645040862869,0.756343239126276,0.7606111891327496,0.7780823695610586,0.9506828734128069,0.9108668112662174,0.047329727420506805,-0.03834891369581334,6,0.9436643057780502,0.9871425666476155,0.9509657308432421,0.9149507461856463,0.04325985405043059,0.02973513812784717,6,0.051399600790583005
