_row,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change
410,,,,,
411,,,,,
412,,,,,
413,,,,,
414,,,,,
415,,,,,
416,,,,,
417,,,,,
418,,,,,
419,,,,,
420,,,,,
421,,,,,
422,,,,,
423,,,,,
424,,,,,
425,-0.00850195544975344,,-0.057741483131238024,,
426,0.1700391089950688,,0.002062195826115644,,
427,0.00850195544975344,,0.09073661634908832,,
428,0.02550586634926032,,0.047430504000659804,,
429,-0.05101173269852064,,-0.002062195826115644,,
430,-0.14453324264580847,,-0.002062195826115644,,
431,,-0.021739130434782608,,,-0.05405405405405406
432,,0.021739130434782608,,,0.1891891891891892
433,,0.06521739130434782,,,0.02702702702702703
434,,-0.06521739130434782,,,-0.02702702702702703
435,,-0.043478260869565216,,,-0.02702702702702703
436,,0.08695652173913043,,,0.02702702702702703
437,,,,,
438,,,,,
439,,,,,
440,,,,,
441,,,,,
442,,,,,
443,,,,,
444,,,,,
445,,,,,
446,,,,,
447,,,,,
448,,,,,
449,,,,,
450,,,,,
451,,,,,
452,,,,,
453,,,,,
454,,,,,
455,,,,,
456,,,,,
457,0.02550586634926032,,0.047430504000659804,,
458,-0.00850195544975344,,-0.057741483131238024,,
459,0.1700391089950688,,0.002062195826115644,,
460,-0.14453324264580847,,-0.002062195826115644,,
461,0.00850195544975344,,0.09073661634908832,,
462,-0.05101173269852064,,-0.002062195826115644,,
463,,0.08695652173913043,,,0.02702702702702703
464,,0.06521739130434782,,,0.02702702702702703
465,,0.021739130434782608,,,0.1891891891891892
466,,-0.043478260869565216,,,-0.02702702702702703
467,,-0.021739130434782608,,,-0.05405405405405406
468,,-0.06521739130434782,,,-0.02702702702702703
469,,,,,
470,,,,,
471,,,,,
472,,,,,
473,,,,,
474,,,,,
475,,,,,
476,,,,,
477,,,,,
478,,,,,
479,,,,,
480,,,,,
481,,,,,
482,,,,,
483,,,,,
484,,,,,
485,,,,,
486,,,,,
487,,,,,
488,,,,,
489,-0.14453324264580847,,-0.002062195826115644,,
