row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
675,R_1eVmoOsuh2kQnVU,diabetes,testing,0.0457175469141,0.598275302332,0.552557755418
676,R_1eVmoOsuh2kQnVU,diabetes,testing,0.0428982610767,0.274297825162,0.231399564085
677,R_1eVmoOsuh2kQnVU,diabetes,testing,0.0726471443239,0.305417439455,0.232770295131
678,R_1eVmoOsuh2kQnVU,diabetes,testing,0.0374782022785,0.340409202793,0.302931000515
679,R_1eVmoOsuh2kQnVU,diabetes,testing,0.092515132421,0.379027260834,0.286512128413
680,R_1eVmoOsuh2kQnVU,diabetes,testing,0.0978565526566,0.019156422539,-0.0787001301177
681,R_1eVmoOsuh2kQnVU,diabetes,testing,0.0361239705801,0.355989544836,0.319865574256
682,R_1eVmoOsuh2kQnVU,diabetes,testing,0.0189824400465,0.182754177113,0.163771737067
683,R_1eVmoOsuh2kQnVU,diabetes,testing,0.239975365765,0.0349795656157,-0.204995800149
684,R_1eVmoOsuh2kQnVU,diabetes,testing,0.085769066421,0.0941728732797,0.00840380685865
685,R_1eVmoOsuh2kQnVU,diabetes,testing,0.0384001806335,0.176303257126,0.137903076492
686,R_1eVmoOsuh2kQnVU,diabetes,testing,0.0887144555089,0.154805266863,0.066090811354
687,R_1eVmoOsuh2kQnVU,diabetes,testing,0.122529979888,0.0204254718477,-0.10210450804
688,R_1eVmoOsuh2kQnVU,diabetes,testing,0.0872555972223,0.0649185036921,-0.0223370935302
689,R_1eVmoOsuh2kQnVU,diabetes,testing,0.280379771907,0.259808279293,-0.0205714926138
690,R_1eVmoOsuh2kQnVU,diabetes,testing,0.1316701163,0.0614291339585,-0.0702409823416
691,R_5yl16n60oJpwrWu,diabetes,training,,,
692,R_5yl16n60oJpwrWu,diabetes,training,,,
693,R_5yl16n60oJpwrWu,diabetes,training,,,
694,R_5yl16n60oJpwrWu,diabetes,training,,,
695,R_5yl16n60oJpwrWu,diabetes,training,,,
696,R_5yl16n60oJpwrWu,diabetes,training,,,
697,R_5yl16n60oJpwrWu,diabetes,training,,,
698,R_5yl16n60oJpwrWu,diabetes,training,,,
699,R_5yl16n60oJpwrWu,diabetes,training,,,
700,R_5yl16n60oJpwrWu,diabetes,training,,,
701,R_5yl16n60oJpwrWu,diabetes,training,,,
702,R_5yl16n60oJpwrWu,diabetes,training,,,
703,R_5yl16n60oJpwrWu,diabetes,testing,0.0978565526566,0.0385255437579,-0.0593310088988
704,R_5yl16n60oJpwrWu,diabetes,testing,0.0457175469141,0.00603096457471,-0.0396865823394
705,R_5yl16n60oJpwrWu,diabetes,testing,0.0374782022785,0.336675637898,0.299197435619
706,R_5yl16n60oJpwrWu,diabetes,testing,0.0726471443239,0.0733932743205,0.000746129996638
707,R_5yl16n60oJpwrWu,diabetes,testing,0.0361239705801,0.0110836598597,-0.0250403107203
708,R_5yl16n60oJpwrWu,diabetes,testing,0.092590408834,0.190075758908,0.097485350074
709,R_5yl16n60oJpwrWu,diabetes,testing,0.0259689887288,0.0109565583246,-0.0150124304042
710,R_5yl16n60oJpwrWu,diabetes,testing,0.092515132421,0.0136476823147,-0.0788674501063
711,R_5yl16n60oJpwrWu,diabetes,testing,0.0428982610767,0.0961498011439,0.0532515400671
712,R_5yl16n60oJpwrWu,diabetes,testing,0.239975365765,0.0779261022583,-0.162049263506
713,R_5yl16n60oJpwrWu,diabetes,testing,0.1316701163,0.0963250109003,-0.0353451053998
714,R_5yl16n60oJpwrWu,diabetes,testing,0.0189824400465,0.126883460245,0.107901020198
715,R_5yl16n60oJpwrWu,diabetes,testing,0.0384001806335,0.103808707811,0.065408527177
716,R_5yl16n60oJpwrWu,diabetes,testing,0.122529979888,0.0826869505386,-0.0398430293494
717,R_5yl16n60oJpwrWu,diabetes,testing,0.280379771907,0.092140825243,-0.188238946664
718,R_5yl16n60oJpwrWu,diabetes,testing,0.0872555972223,0.192690063113,0.105434465891
719,R_5yl16n60oJpwrWu,diabetes,testing,0.0887144555089,0.0428950765975,-0.0458193789113
720,R_5yl16n60oJpwrWu,diabetes,testing,0.085769066421,0.0138391088187,-0.0719299576023
