participant,domain,xai,case,instance id,selected model family,model MAP subset probability,observed selection F1 model,observed selection F1 baseline,observed amount MAE model,observed amount MAE baseline,observed validity,observed boundary distance,observed plausibility,model validity,baseline validity,model plausibility,baseline plausibility,model boundary distance,baseline boundary distance
R_6wzdpKed5aB6LmF,diabetes,attribution,13,11,feature contribution,0.6830186627659518,1.0,1.0,0.0034125544681133206,0.09149804459999998,0.0,0.2602522589,0.9584208968,0.0,0.0,0.9591034076428141,0.9767205056691914,0.22500768297487694,0.13735589885030536
R_6wzdpKed5aB6LmF,diabetes,attribution,14,0,feature contribution,0.6830186627659518,1.0,1.0,0.24817731788198577,0.346556708,1.0,0.0257137858,0.9096835606,0.0,0.0,0.8600480969827176,0.8403722189591147,0.023609675447331502,0.0329495809691287
R_6wzdpKed5aB6LmF,diabetes,attribution,15,51,feature contribution,0.4854574414711853,1.0,0.5,0.01253116202223793,0.06508826016666666,0.0,0.1561348577,0.9000092619,0.0,1.0,0.9027836411951158,0.9009563058103415,0.0463833582647899,0.06016520444220638
R_6wzdpKed5aB6LmF,diabetes,attribution,16,12,feature contribution,0.5664903637751709,1.0,0.6666666666666666,0.02786318657627387,0.06504081152499998,1.0,0.0060782912,0.9308511184,0.0,1.0,0.9475690304355903,0.8916385129325034,0.053066099415513324,0.04929242653877336
R_6wzdpKed5aB6LmF,diabetes,attribution,17,59,feature contribution,0.4854574414711853,1.0,0.5,0.06856461662448082,0.0729802928,1.0,0.0142881521,0.9691556783,0.0,0.0,0.9440484196512449,0.9486070446177906,0.055360302203607104,0.017858138728396367
R_6wzdpKed5aB6LmF,diabetes,attribution,18,52,feature contribution,0.5664903637751709,1.0,0.6666666666666666,0.03544417349919326,0.0762987637713195,0.0,0.3388064695,0.9116486459,0.0,0.0,0.9099758703067844,0.9050036727286785,0.3114425500705047,0.1934412472244117
R_6wzdpKed5aB6LmF,diabetes,attribution,19,15,feature contribution,0.4854574414711853,0.6666666666666666,0.5,0.04795632097296774,0.09524646363333333,0.0,0.242027715,0.9024199625,0.0,0.0,0.8840623124484611,0.8700568299367083,0.26412839469463356,0.14442248410869107
R_6wzdpKed5aB6LmF,diabetes,attribution,20,20,feature contribution,0.4854574414711853,0.5,0.5,0.025163792472417828,0.08771057843333331,0.0,0.127745929,0.9463851932,0.0,0.0,0.9534310608013803,0.9765822237699002,0.07614658082165215,0.049389028203225216
R_71lEhxrOvvuiitz,diabetes,none,1,30,feature contribution,0.7204850845606131,1.0,0.0,0.40759745512759926,0.2582979085,0.0,0.1724146296,0.8439271392,0.0,0.0,0.8846860885083759,0.906485760882856,0.2507521237382109,0.23452070523865032
R_71lEhxrOvvuiitz,diabetes,none,2,7,feature contribution,0.7204850845606131,1.0,0.0,0.08110865518177168,0.203035198,0.0,0.050238281,0.926145116,0.0,0.0,0.9099233849547522,0.9180333836335364,0.03475298518231157,0.011091260797930214
R_71lEhxrOvvuiitz,diabetes,none,3,26,feature contribution,0.7204850845606131,1.0,0.0,0.23399492016759976,0.343317463,0.0,0.0240429516,0.9574151071,1.0,0.0,0.9614537909485056,0.9394314986004275,0.022098449525956687,0.035955590559678174
R_71lEhxrOvvuiitz,diabetes,none,4,32,feature contribution,0.7204850845606131,1.0,0.0,0.4759503320175906,0.3348155075,1.0,0.155875579,0.8651867936,1.0,0.0,0.9232838070071241,0.9453770319327532,0.007315397279819114,0.019576249666981557
R_71lEhxrOvvuiitz,diabetes,none,5,42,feature contribution,0.7204850845606131,1.0,1.0,0.07788826015014336,0.12105084199999996,0.0,0.0215551107,0.9486385828,0.0,0.0,0.9500648417736484,0.941432325403677,0.07235248079417891,0.1006702468942351
R_71lEhxrOvvuiitz,diabetes,none,6,14,feature contribution,0.7204850845606131,1.0,0.0,0.08961061042067642,0.390078218,1.0,0.1855931028,0.9051732349,1.0,0.0,0.8872511128145176,0.932419748057902,0.16189968228447577,0.1608240202253034
R_71lEhxrOvvuiitz,diabetes,none,7,33,feature contribution,0.7204850845606131,1.0,0.0,0.0992671945555878,0.207286176,1.0,0.2971955329,0.9516333275,1.0,1.0,0.9521845816316791,0.9551277160483601,0.3110946405006822,0.04802266642767078
R_71lEhxrOvvuiitz,diabetes,none,8,53,feature contribution,0.7204850845606131,1.0,0.0,0.21713994231525224,0.419835062,0.0,0.0497233786,0.9176189483,1.0,0.0,0.9137785802593679,0.9428400307861561,0.06159329649299117,0.2219254826329733
R_71lEhxrOvvuiitz,diabetes,none,9,56,feature contribution,0.7204850845606131,1.0,0.0,0.15762625377979922,0.1987842205,1.0,0.0473341435,0.9144901367,1.0,0.0,0.9258202645156148,0.9641380573329636,0.09842542355989148,0.0197463886539187
R_71lEhxrOvvuiitz,diabetes,none,10,35,feature contribution,0.7204850845606131,1.0,0.0,0.06237655599344882,0.402831151,0.0,0.3580848128,0.8643745972,0.0,0.0,0.8518992860735826,0.8821031998198638,0.47244049272227695,0.4260344978991623
R_71lEhxrOvvuiitz,diabetes,none,11,59,feature contribution,0.7204850845606131,1.0,1.0,0.6069412459589301,0.457082129,0.0,0.2956069371,0.9316613875,1.0,0.0,0.9578378532722275,0.9453675027037052,0.03599122815933656,0.012557741751689111
R_71lEhxrOvvuiitz,diabetes,none,12,31,feature contribution,0.7204850845606131,1.0,0.0,0.14873318135110036,0.27955279715,1.0,0.0759957683,0.9336584086,1.0,0.0,0.9072735696049558,0.9621804388002316,0.04683909548105686,0.2267923338408947
R_71lEhxrOvvuiitz,diabetes,none,13,51,feature contribution,0.7204850845606131,1.0,0.0,0.42633142909450594,0.2710508417,1.0,0.1250592174,0.9120540898,0.0,0.0,0.9041103566714402,0.8879446539675289,0.04571217660745658,0.03983479761999173
R_71lEhxrOvvuiitz,diabetes,none,14,15,feature contribution,0.7204850845606131,1.0,0.0,0.3670346407806667,0.2435895256,1.0,0.093308574,0.9105861393,0.0,0.0,0.8851765747415149,0.8611476926576482,0.21783857678844812,0.24442248410869108
R_71lEhxrOvvuiitz,diabetes,none,15,0,feature contribution,0.7204850845606131,1.0,0.0,0.6723346372827753,0.33056452999999997,0.0,0.072842126,0.9319168443,0.0,1.0,0.8381311035025596,0.8692429605247338,0.036290164086649535,0.07652893562043278
R_71lEhxrOvvuiitz,diabetes,none,16,12,feature contribution,0.7204850845606131,1.0,0.0,0.30696151903461255,0.21153715355,0.0,0.0180684798,0.9017324778,0.0,1.0,0.9431102362031006,0.9248369485727007,0.05820456907141419,0.035998793690712294
R_71lEhxrOvvuiitz,diabetes,none,17,58,feature contribution,0.7204850845606131,1.0,0.0,0.29047140877445266,0.20303519809999998,1.0,0.0858425311,0.9163721696,0.0,0.0,0.9282697667585046,0.9451499692733951,0.030949786633558907,0.03295487328329
R_71lEhxrOvvuiitz,diabetes,none,18,11,feature contribution,0.7204850845606131,1.0,1.0,0.07092704890099011,0.12105084170000002,0.0,0.0087899572,0.9588676827,1.0,0.0,0.948083055056531,0.9767205056691914,0.05462199439817539,0.13735589885030536
R_71lEhxrOvvuiitz,diabetes,none,19,20,feature contribution,0.7204850845606131,1.0,0.0,0.02386736712909976,0.12651759904999998,1.0,0.0884358455,0.9459751842,1.0,0.0,0.9507486575757201,0.9727767485105905,0.047319030712133836,0.11047950819885904
R_71lEhxrOvvuiitz,diabetes,none,20,52,feature contribution,0.7204850845606131,1.0,0.0,0.23603433847551827,0.17752933175,0.0,0.2178514578,0.9110908075,0.0,0.0,0.9182280460786795,0.9368155197792281,0.3693448743775838,0.2979593921360224
R_71opu9CilxP5KrN,safelimit,none,1,87,feature contribution,0.3851878554174498,1.0,0.6666666666666666,0.24694338845660066,0.2861595635,0.0,0.0142369668,0.9855656165,0.0,0.0,0.978436455209311,0.976277880281199,0.11346109254204806,0.31671730982501956
R_71opu9CilxP5KrN,safelimit,none,2,203,feature contribution,0.3851878554174498,0.5,0.0,0.4440544104623812,0.6684286228,1.0,0.3691413607,0.9817847314,0.0,0.0,0.9656347984611213,0.9665736013036926,0.13173936378457463,0.19280806097834502
R_71opu9CilxP5KrN,safelimit,none,3,106,feature contribution,0.5073244242804833,0.0,0.0,0.17673964527851077,0.05482560230000001,0.0,0.4122726314,0.962317377,0.0,0.0,0.9810183483329434,0.9754026164322958,0.07319074725873032,0.5039646219393319
R_71opu9CilxP5KrN,safelimit,none,4,143,feature contribution,0.4015625170260375,0.6666666666666666,0.4,0.32755609039181594,0.35884810897499997,0.0,0.3154470544,0.9830900644,1.0,0.0,0.9818663356719975,0.9896146970155208,0.0024698519551598075,0.02094595147064804
R_71opu9CilxP5KrN,safelimit,none,5,300,feature contribution,0.3851878554174498,0.5,0.6666666666666666,0.4521960193967583,0.62651204605,1.0,0.2116414211,0.9751391167,0.0,0.0,0.9846317637153088,0.9763142335863548,0.14273956778748415,0.1682891252851928
R_71opu9CilxP5KrN,safelimit,none,6,98,feature contribution,0.3851878554174498,1.0,0.6666666666666666,0.2952605638148288,0.26462731694999997,1.0,0.158985948,0.9859839015,0.0,0.0,0.9778914549045061,0.9832263789650728,0.3352495446324942,0.315764674893864
R_71opu9CilxP5KrN,safelimit,none,7,261,feature contribution,0.4015625170260375,0.6666666666666666,0.4,0.46158211173786023,0.464938789,0.0,0.1782548657,0.9635646667,0.0,0.0,0.9816036321812065,0.9875331385988873,0.33214761490334593,0.5756970290255725
R_71opu9CilxP5KrN,safelimit,none,8,4,feature contribution,0.4015625170260375,1.0,0.8,0.07674748731052265,0.05910890653030304,0.0,0.1538728301,0.9683355022,0.0,0.0,0.9750810009135027,0.9640883657416167,0.04225265436881187,0.08290438451682935
R_71opu9CilxP5KrN,safelimit,none,9,209,feature contribution,0.4015625170260375,0.6666666666666666,0.4,0.3788808541439852,0.44060060884999996,0.0,0.3540235273,0.9901832012,0.0,0.0,0.9778637700510933,0.9775829021842908,0.2572044139650237,0.43153860139317274
R_71opu9CilxP5KrN,safelimit,none,10,245,feature contribution,0.4015625170260375,1.0,0.5,0.10639464561431271,0.10079988723333333,0.0,0.4358441181,0.9772979922,0.0,0.0,0.9845805929604166,0.9794757568749213,0.3329548472023745,0.6636203238991104
R_72Hr6eK5zyGxfZ7,diabetes,attribution,1,56,feature contribution,0.45306497868835927,0.6666666666666666,0.6666666666666666,0.2502101853380416,0.19739927682500003,0.0,0.2391767914,0.8768943736,1.0,1.0,0.9594383162828188,0.9506490585524721,0.11772286212124239,0.00016148403611437878
R_72Hr6eK5zyGxfZ7,diabetes,attribution,2,14,feature contribution,0.4890568256905696,1.0,0.5,0.5156026079540281,0.4461758058333333,1.0,0.2545707687,0.8476215904,1.0,0.0,0.8526498350789785,0.9403374297198187,0.2862668354777675,0.2545813930247104
R_72Hr6eK5zyGxfZ7,diabetes,attribution,3,42,feature contribution,0.4890568256905696,1.0,0.5,0.4692902543095263,0.3289210342409909,1.0,0.163567746,0.9081636943,0.0,0.0,0.9403584051887061,0.9236974412990825,0.05093498398548814,0.04762081461301759
R_72Hr6eK5zyGxfZ7,diabetes,attribution,4,53,feature contribution,0.4890568256905696,1.0,0.5,0.11031654516352965,0.4285445173333333,1.0,0.2489759366,0.9098152697,1.0,0.0,0.9143671733799038,0.9628400307861561,0.028186907888429563,0.12192548263297329
R_72Hr6eK5zyGxfZ7,diabetes,attribution,5,30,feature contribution,0.4890568256905696,1.0,0.0,0.3301767966718271,0.25892327266666665,0.0,0.0367535647,0.8764973195,0.0,0.0,0.8832025159515869,0.906485760882856,0.238729148398519,0.23452070523865032
R_72Hr6eK5zyGxfZ7,diabetes,attribution,6,33,feature contribution,0.4890568256905696,1.0,0.5,0.06882937147468117,0.16656039366666667,1.0,0.4013894847,0.9176915949,1.0,1.0,0.9335416908445558,0.9316655748294196,0.39289529101848625,0.141862006569438
R_72Hr6eK5zyGxfZ7,diabetes,attribution,7,26,feature contribution,0.4890568256905696,1.0,0.5,0.25466673605617296,0.29476796299999997,1.0,0.2237290869,0.9446276075,1.0,0.0,0.9382172437447696,0.9433529701833689,0.04309473690949431,0.11243694370204654
R_72Hr6eK5zyGxfZ7,diabetes,attribution,8,32,feature contribution,0.4890568256905696,1.0,0.0,0.3777601958429913,0.26411031799999996,1.0,0.3561550857,0.8995411303,1.0,1.0,0.9208781617009649,0.9427947305002444,0.0002844358724538032,0.04863702462660645
R_72Hr6eK5zyGxfZ7,diabetes,attribution,9,35,feature contribution,0.4890568256905696,1.0,0.5,0.17688995181264008,0.3926093293333333,0.0,0.2957190071,0.8454377608,0.0,0.0,0.8977747537025105,0.9000352031915975,0.35192052911670507,0.4107172371454043
R_72Hr6eK5zyGxfZ7,diabetes,attribution,10,7,feature contribution,0.4890568256905696,1.0,0.0,0.1381489849027598,0.245952025,1.0,0.1942203469,0.8894303633,1.0,1.0,0.8714371091556055,0.9380333836335364,0.09911993974280559,0.07396686257409688
R_72Hr6eK5zyGxfZ7,diabetes,attribution,11,58,feature contribution,0.4890568256905696,1.0,0.0,0.10422381376632733,0.10812733417499998,0.0,0.0002414446,0.9300502749,0.0,1.0,0.9299623111068642,0.8964271621137545,0.03065656515358417,0.08420137313545367
R_72Hr6eK5zyGxfZ7,diabetes,attribution,12,59,feature contribution,0.4890568256905696,1.0,0.5,0.042928095931916495,0.10677934126666666,1.0,0.0594825338,0.9310558771,1.0,0.0,0.9449002598369658,0.941602942541755,0.04101025661627361,0.05188955188149974
R_72Hr6eK5zyGxfZ7,diabetes,attribution,13,51,feature contribution,0.4890568256905696,1.0,0.0,0.12481812583087395,0.11885144624999998,0.0,0.0573053497,0.9180408557,0.0,1.0,0.9022934537171337,0.9009563058103415,0.045140046758638114,0.06016520444220638
R_72Hr6eK5zyGxfZ7,diabetes,attribution,14,31,feature contribution,0.4890568256905696,1.0,0.5,0.18262217026282787,0.09463591346666667,0.0,0.0906948706,0.9683549473,1.0,0.0,0.9602740059101573,0.9559041987267526,0.1176050019235026,0.3097173857624244
R_72Hr6eK5zyGxfZ7,diabetes,attribution,15,52,feature contribution,0.4890568256905696,1.0,0.5,0.11699710100631958,0.08479376479999999,0.0,0.2181716548,0.896809148,0.0,0.0,0.9185005995512553,0.916815519779228,0.36921804759048105,0.2578271134995265
R_72Hr6eK5zyGxfZ7,diabetes,attribution,16,20,feature contribution,0.4890568256905696,1.0,0.5,0.044239870084504994,0.07782357123333333,1.0,0.074605953,0.9620622873,0.0,0.0,0.9727884787375785,0.9365822237699002,0.03242665216168983,0.010862055120935854
R_72Hr6eK5zyGxfZ7,diabetes,attribution,17,15,feature contribution,0.4890568256905696,1.0,0.6666666666666666,0.13553142746365782,0.099146192,0.0,0.1901627243,0.8897153067,0.0,0.0,0.8837595510108447,0.9011476926576483,0.2549993242907316,0.20937421572937065
R_72Hr6eK5zyGxfZ7,diabetes,attribution,18,11,feature contribution,0.4890568256905696,1.0,0.5,0.04726397730316422,0.09909906616666665,0.0,0.1467415786,0.9533114519,0.0,0.0,0.9392293542987292,0.9474551409611895,0.1084019456645764,0.15326657105253982
R_72Hr6eK5zyGxfZ7,diabetes,attribution,19,12,feature contribution,0.4890568256905696,1.0,0.5,0.12570655363434796,0.09180192833333334,1.0,0.0336684418,0.8916080859,0.0,1.0,0.9415342582699173,0.9116385129325034,0.05934834498633246,0.06741172550148994
R_72Hr6eK5zyGxfZ7,diabetes,attribution,20,0,feature contribution,0.4890568256905696,1.0,0.5,0.03608726939281877,0.06737948456666668,0.0,0.0155889565,0.8599445282,1.0,1.0,0.8669908986746144,0.8871749638964674,0.0022871588173297708,0.104318459968607
R_7CymkLq1W5EbO9c,housing,attribution,1,3174,feature contribution,0.3312527182362215,0.6666666666666666,0.0,0.43023029533878565,0.3267676767666666,1.0,0.3793017449,0.9072727273,1.0,1.0,0.9418093970153948,0.92125,0.04995525852705428,0.11124519735573642
R_7CymkLq1W5EbO9c,housing,attribution,2,2275,feature contribution,0.3717084762430474,1.0,1.0,0.24076187265944854,0.15795454550000004,1.0,0.2497239774,0.99875,1.0,1.0,0.9988341927046169,0.9936363636363637,0.00943107785971009,0.09176943199202292
R_7CymkLq1W5EbO9c,housing,attribution,3,675,feature contribution,1.0,0.75,0.75,0.27393326138325236,0.29613636362,0.0,0.0728675343,0.9997727273,1.0,0.0,0.9753413293203658,0.9598863636363636,0.0019857542662843064,0.12050414074363072
R_7CymkLq1W5EbO9c,housing,attribution,4,102,feature contribution,0.39991420547028306,0.3333333333333333,0.6666666666666666,0.26197491532964695,0.29518939395,0.0,0.1474360674,0.9982045455,1.0,0.0,0.9583359732307029,0.9598863636363636,0.07549943557602895,0.02038990023217463
R_7CymkLq1W5EbO9c,housing,attribution,5,577,feature contribution,0.34749113716398733,0.5,0.0,0.28450168627512545,0.307575757575,0.0,0.1464777491,0.9982954545,1.0,0.0,0.9640722238868934,0.9798863636363636,0.09561397502998242,0.02929150458010038
R_7CymkLq1W5EbO9c,housing,attribution,6,2447,feature contribution,0.42651757928805867,0.75,0.8571428571428571,0.23255630039565411,0.3029024622272728,0.0,0.0084293636,0.9944431818,1.0,1.0,0.9578221222147207,0.9793181818181818,0.04212065338278609,0.011733792392485565
R_7CymkLq1W5EbO9c,housing,attribution,7,1751,feature contribution,0.4633561541486479,0.6666666666666666,0.6666666666666666,0.24035529404301725,0.27658617425,0.0,0.0369357008,0.9997159091,0.0,0.0,0.97237468937336,0.9553409090909091,0.06594937049200594,0.2689751439859004
R_7CymkLq1W5EbO9c,housing,attribution,8,553,feature contribution,0.406171629189696,0.75,0.75,0.24272143241427208,0.23421212100000002,0.0,0.086569091,0.9974545455,0.0,0.0,0.9513686453747658,0.9577272727272728,0.04896460194556945,0.28896768762091024
R_7CymkLq1W5EbO9c,housing,attribution,9,172,feature contribution,0.3639832061331075,0.6666666666666666,0.6666666666666666,0.14939689188163388,0.2021969695,1.0,0.0879080176,0.9964545455,1.0,1.0,0.9661006841979576,0.9377272727272727,0.23806845080022274,0.06900375081892099
R_7CymkLq1W5EbO9c,housing,attribution,10,2728,feature contribution,1.0,1.0,1.0,0.16044339024614218,0.2154696968,0.0,0.0240238155,0.9985,1.0,1.0,0.9482555836840837,0.9289772727272727,0.2893086340069472,0.19293960947427502
R_7JSvmv0y2BQADx7,diabetes,none,1,56,feature contribution,0.3557014327999587,0.75,1.0,0.13146005012268108,0.13083055275000002,0.0,0.1371994665,0.9423854078,1.0,0.0,0.9518416309335381,0.932587694055578,0.011163467540954819,0.001243339061561377
R_7JSvmv0y2BQADx7,diabetes,none,2,33,feature contribution,0.33733861149417327,0.6666666666666666,0.3333333333333333,0.16512086931399134,0.14936568168,1.0,0.0505359829,0.9566907693,1.0,1.0,0.9300502907447943,0.9607211355548231,0.020396356603683163,0.007284392529575745
R_7JSvmv0y2BQADx7,diabetes,none,3,30,feature contribution,0.5336583344191774,0.8571428571428571,0.75,0.18152056358035565,0.09898159902540542,1.0,0.0831317038,0.9664026753,0.0,0.0,0.8855700803073023,0.8830899856342004,0.2430304596462042,0.17861098317480772
R_7JSvmv0y2BQADx7,diabetes,none,4,53,feature contribution,0.3082784250873906,0.6666666666666666,0.3333333333333333,0.2119816965334464,0.22764732414000002,1.0,0.0853820025,0.9045922906,0.0,0.0,0.934271822160446,0.9251997091806846,0.2341019650761763,0.06725618178716489
R_7JSvmv0y2BQADx7,diabetes,none,5,26,feature contribution,0.5027069268208368,0.75,0.75,0.16404627267483435,0.2273463901,1.0,0.1017536599,0.9138194662,0.0,1.0,0.937246668280278,0.9433529701833689,0.05767578239697074,0.005056030930135291
R_7JSvmv0y2BQADx7,diabetes,none,6,42,feature contribution,0.44009728133478215,0.6666666666666666,0.3333333333333333,0.14980884709080516,0.1410318341,1.0,0.0252484721,0.9287127418,0.0,0.0,0.9320397995597313,0.9394740689722026,0.10431529634297422,0.0296600467484128
R_7JSvmv0y2BQADx7,diabetes,none,7,7,feature contribution,0.24668454925779623,0.6666666666666666,0.6666666666666666,0.18262931001325042,0.17105893495000002,0.0,0.0969126932,0.9416995779,0.0,0.0,0.9324133726097947,0.9388372073024973,0.04701226568823541,0.03179170831563821
R_7JSvmv0y2BQADx7,diabetes,none,8,32,feature contribution,0.5112969111543795,1.0,1.0,0.15675698399112664,0.11750225022500001,1.0,0.1906781672,0.9525536041,0.0,1.0,0.9330272970134832,0.9410172193405619,0.03739835046376988,0.1455055931229533
R_7JSvmv0y2BQADx7,diabetes,none,9,35,feature contribution,0.5114858405901516,0.75,0.75,0.23151958420935523,0.2501662308739131,0.0,0.0352200761,0.9286890817,0.0,0.0,0.8794233066384944,0.8854052806755738,0.3585739700466871,0.257580930955005
R_7JSvmv0y2BQADx7,diabetes,none,10,14,feature contribution,0.25971195784721474,0.3333333333333333,0.3333333333333333,0.15173129413606992,0.14013827278000002,1.0,0.0580523242,0.9324096579,0.0,0.0,0.9371024266217487,0.9210535444612047,0.08680149310127502,0.12505322174252842
R_7JSvmv0y2BQADx7,diabetes,none,11,59,feature contribution,1.0,1.0,1.0,0.1321427419396425,0.10662154578000001,0.0,0.0177974654,0.9445663548,0.0,0.0,0.9509295563385425,0.9398586638890779,0.04189563361748816,0.023493965871525496
R_7JSvmv0y2BQADx7,diabetes,none,12,12,feature contribution,0.7216541392293309,1.0,1.0,0.19882369780771036,0.245554724275,0.0,0.2268129987,0.8614885078,0.0,1.0,0.9425028574161914,0.9116385129325034,0.06386612090801064,0.016467105639963564
R_7JSvmv0y2BQADx7,diabetes,none,13,0,feature contribution,1.0,1.0,1.0,0.16465884583938242,0.15914587044,0.0,0.0210689882,0.9003127283,0.0,1.0,0.8655477101039928,0.8501820180979123,0.011515020700680001,0.12732897547157845
R_7JSvmv0y2BQADx7,diabetes,none,14,31,feature contribution,0.3590084877896283,0.75,0.75,0.2296149815733734,0.21855270374,1.0,0.0912636829,0.9401169132,0.0,0.0,0.9533440983008927,0.942743211652722,0.17542657551006002,0.0975747623750357
R_7JSvmv0y2BQADx7,diabetes,none,15,11,feature contribution,0.6455418319465497,1.0,0.0,0.03525361642313572,0.10405405404999998,0.0,0.080097659,0.9567205057,0.0,0.0,0.9637712289554402,0.9767205056691914,0.1415398909226139,0.13735589885030536
R_7JSvmv0y2BQADx7,diabetes,none,16,58,feature contribution,0.7424314521307591,1.0,0.8571428571428571,0.11704222850218725,0.14073332635,0.0,0.2900821971,0.8769521814,0.0,1.0,0.9278896353435045,0.9111681136999972,0.029462166021400504,0.12065353605520673
R_7JSvmv0y2BQADx7,diabetes,none,17,20,feature contribution,1.0,1.0,1.0,0.1624727678738333,0.08268469376000001,1.0,0.1229343733,0.9441493271,0.0,0.0,0.9487780725485364,0.9385083258614776,0.07577781901431785,0.10176820848532397
R_7JSvmv0y2BQADx7,diabetes,none,18,51,feature contribution,0.6956554546162903,0.75,0.75,0.08854025704800042,0.10670867192,0.0,0.3579830444,0.8813647507,0.0,0.0,0.9022686461717903,0.9284522516445188,0.042170495248270407,0.04484290784087219
R_7JSvmv0y2BQADx7,diabetes,none,19,15,feature contribution,0.6315362851875864,0.5714285714285714,0.5714285714285714,0.15229423329327701,0.18598077095999999,0.0,0.6092646869,0.9160290171,0.0,0.0,0.8835993960709253,0.8900568299367083,0.2167211177417049,0.10878739302440368
R_7JSvmv0y2BQADx7,diabetes,none,20,52,feature contribution,0.4660456584365942,1.0,0.75,0.12460424888524871,0.1381071723170556,0.0,0.3767166224,0.92906399,0.0,0.0,0.9223898115753769,0.8895855944215919,0.3780700727895149,0.21012613686499854
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,1,33,feature contribution,0.45306497868835927,1.0,0.8,0.10674789855626853,0.297395606,1.0,0.3780468461,0.9246582243,1.0,1.0,0.9354337934494786,0.9351277160483601,0.44095309014728273,0.14802266642767076
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,2,56,feature contribution,0.45306497868835927,1.0,0.6666666666666666,0.1130666756405835,0.342304501,1.0,0.4385355307,0.9523234898,1.0,1.0,0.9139031465195314,0.9315143588490593,0.3493888748062095,0.09637788461678104
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,3,26,feature contribution,1.0,1.0,1.0,0.17406168653674098,0.24916411775000002,1.0,0.1563978454,0.9429347523,0.0,0.0,0.9596920453061583,0.9433529701833689,0.031578054555418955,0.0565056771499316
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,4,30,feature contribution,0.45306497868835927,0.8,0.8,0.42861524267182705,0.3701566883333334,1.0,0.1824551056,0.966766612,0.0,0.0,0.8833793312774477,0.9084953910396059,0.23769198393649382,0.13452070523865026
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,5,35,feature contribution,0.45306497868835927,0.6666666666666666,0.6666666666666666,0.18121039161725389,0.3998066172173913,1.0,0.0937499819,0.9293425075,0.0,0.0,0.8250263671609468,0.8913395510176844,0.3157952161064547,0.364052662856424
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,6,7,feature contribution,1.0,1.0,1.0,0.06221558352039391,0.26114991375,1.0,0.2549911842,0.9679454948,1.0,1.0,0.9251691655668809,0.9416341036893116,0.3771893258428808,0.002022288144877399
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,7,53,feature contribution,1.0,1.0,1.0,0.051218871264061556,0.34181182075,1.0,0.2043376723,0.9631828179,1.0,0.0,0.9493033624630738,0.9577095861699477,0.26342572828192123,0.04833476804586059
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,8,32,feature contribution,1.0,1.0,1.0,0.3792119405661136,0.32317143325,1.0,0.2777855896,0.9687452697,1.0,1.0,0.9351775840880857,0.9410172193405619,0.03330224808141374,0.1455055931229533
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,9,42,feature contribution,0.45306497868835927,1.0,0.6666666666666666,0.2903449391710504,0.2560551088807432,1.0,0.3133223317,0.9104718779,1.0,0.0,0.9454493819553331,0.9450386981893932,0.013423746607031162,0.05955673609264883
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,10,14,feature contribution,1.0,1.0,1.0,0.06424706597981476,0.30598304350000005,1.0,0.35655472,0.8750372462,1.0,0.0,0.8390943656763767,0.9139405584394242,0.45425503476383633,0.07317786272760335
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,11,52,feature contribution,0.4890568256905696,0.5,1.0,0.16081092233586536,0.15446255175,0.0,0.0168018867,0.9446152583,0.0,0.0,0.916734443785095,0.9160461003768946,0.36373655386013204,0.2298258368900814
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,12,12,feature contribution,1.0,1.0,1.0,0.2745451723475686,0.3588283345,0.0,0.4329406064,0.8796724217,0.0,1.0,0.9448671065890983,0.9116385129325034,0.05155632439867042,0.016467105639963564
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,13,15,feature contribution,0.4890568256905696,0.5,0.5,0.4530053278696755,0.50605723,0.0,0.4463135465,0.8703564079,0.0,0.0,0.8850654801874429,0.8700568299367083,0.24314823961178275,0.14442248410869107
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,14,0,feature contribution,0.45306497868835927,0.6666666666666666,1.0,0.44110176217705843,0.5971190576666666,0.0,0.2247319264,0.9553591029,1.0,1.0,0.8665604257410047,0.8671749638964674,0.008865027118541202,0.09046106602945947
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,15,58,feature contribution,1.0,1.0,1.0,0.3018953198274743,0.38791489,0.0,0.4628249385,0.846832858,0.0,1.0,0.9308111393881977,0.9304349839127684,0.013313603433858234,0.12113236189954613
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,16,11,feature contribution,1.0,1.0,1.0,0.5023099874002215,0.46374352775,0.0,0.2731565779,0.9529722927,0.0,0.0,0.9518284389919482,0.9474551409611895,0.18805511440803424,0.2518419259412082
R_7K1IOxgbgv3UNdW,diabetes,counterfactual,17,20,feature contribution,1.0,1.0,1.0,0.41411176944349565,0.45145970625,0.0,0.2269999297,0.9472621006,0.0,0.0,0.952256231511204,0.9399878666002617,0.06984651436421063,0.10036137501452125
