row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
206,R_156Kmlz4ECsrHQR,diabetes,testing,0.0980127823706,0.0486834543774,-0.0493293279932
207,R_156Kmlz4ECsrHQR,diabetes,testing,0.0605519329641,0.121358255712,0.0608063227482
208,R_156Kmlz4ECsrHQR,diabetes,testing,0.0395820491408,0.00646723508187,-0.0331148140589
209,R_156Kmlz4ECsrHQR,diabetes,testing,0.0372518432215,0.0131919123509,-0.0240599308706
210,R_156Kmlz4ECsrHQR,diabetes,testing,0.0569726484831,0.090664745128,0.0336920966449
211,R_156Kmlz4ECsrHQR,diabetes,testing,0.0929170929375,0.252583565008,0.159666472071
212,R_156Kmlz4ECsrHQR,diabetes,testing,0.0501717968156,0.126114976341,0.0759431795256
213,R_156Kmlz4ECsrHQR,diabetes,testing,0.0664632820126,0.209205133355,0.142741851342
214,R_156Kmlz4ECsrHQR,diabetes,testing,0.0747170723186,0.21575883532,0.141041763001
215,R_156Kmlz4ECsrHQR,diabetes,testing,0.284435118814,0.0963709371964,-0.188064181618
216,R_156Kmlz4ECsrHQR,diabetes,testing,0.0606767911965,0.200586372306,0.13990958111
217,R_156Kmlz4ECsrHQR,diabetes,testing,0.215219871146,0.229380759988,0.0141608888424
218,R_156Kmlz4ECsrHQR,diabetes,testing,0.558946397893,0.31088186242,-0.248064535473
219,R_156Kmlz4ECsrHQR,diabetes,testing,0.038863565943,0.101808511417,0.062944945474
220,R_156Kmlz4ECsrHQR,diabetes,testing,0.0900870805017,0.0170123199623,-0.0730747605393
221,R_156Kmlz4ECsrHQR,diabetes,testing,0.0818222236912,0.0397919328968,-0.0420302907944
222,R_156Kmlz4ECsrHQR,diabetes,testing,0.034821278767,0.0783578391393,0.0435365603723
223,R_156Kmlz4ECsrHQR,diabetes,testing,0.030760691058,0.158382252115,0.127621561057
224,R_156Kmlz4ECsrHQR,diabetes,testing,0.204135275223,0.233782330876,0.0296470556529
225,R_3ENoszlL5q7JglI,diabetes,training,,,
226,R_3ENoszlL5q7JglI,diabetes,training,,,
227,R_3ENoszlL5q7JglI,diabetes,training,,,
228,R_3ENoszlL5q7JglI,diabetes,training,,,
229,R_3ENoszlL5q7JglI,diabetes,training,,,
