row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
325,R_5cuU4NG0z68t0DW,diabetes,training,,,
326,R_5cuU4NG0z68t0DW,diabetes,training,,,
327,R_5cuU4NG0z68t0DW,diabetes,training,,,
328,R_5cuU4NG0z68t0DW,diabetes,training,,,
329,R_5cuU4NG0z68t0DW,diabetes,training,,,
330,R_5cuU4NG0z68t0DW,diabetes,training,,,
331,R_5cuU4NG0z68t0DW,diabetes,training,,,
332,R_5cuU4NG0z68t0DW,diabetes,training,,,
333,R_5cuU4NG0z68t0DW,diabetes,testing,0.0929170929375,0.0518822919816,-0.0410348009558
334,R_5cuU4NG0z68t0DW,diabetes,testing,0.0605519329641,0.129116280602,0.0685643476378
335,R_5cuU4NG0z68t0DW,diabetes,testing,0.0395820491408,0.0568845264836,0.0173024773428
336,R_5cuU4NG0z68t0DW,diabetes,testing,0.0501717968156,0.209527703996,0.159355907181
337,R_5cuU4NG0z68t0DW,diabetes,testing,0.0569726484831,0.14818137163,0.0912087231473
338,R_5cuU4NG0z68t0DW,diabetes,testing,0.281142117469,0.389957755054,0.108815637585
339,R_5cuU4NG0z68t0DW,diabetes,testing,0.0664632820126,0.0223540791008,-0.0441092029118
340,R_5cuU4NG0z68t0DW,diabetes,testing,0.0372518432215,0.0846956544112,0.0474438111898
341,R_5cuU4NG0z68t0DW,diabetes,testing,0.0747170723186,0.123402232918,0.048685160599
342,R_5cuU4NG0z68t0DW,diabetes,testing,0.0980127823706,0.00409815269384,-0.0939146296768
343,R_5cuU4NG0z68t0DW,diabetes,testing,0.030760691058,0.0634924226334,0.0327317315754
344,R_5cuU4NG0z68t0DW,diabetes,testing,0.204135275223,0.0643276983854,-0.139807576838
345,R_5cuU4NG0z68t0DW,diabetes,testing,0.034821278767,0.0496750493004,0.0148537705334
346,R_5cuU4NG0z68t0DW,diabetes,testing,0.0900870805017,0.197434767542,0.107347687041
347,R_5cuU4NG0z68t0DW,diabetes,testing,0.0606767911965,0.00349819343555,-0.0571785977609
348,R_5cuU4NG0z68t0DW,diabetes,testing,0.038863565943,0.109352140512,0.0704885745691
349,R_5cuU4NG0z68t0DW,diabetes,testing,0.284435118814,0.00123017618013,-0.283204942634
350,R_5cuU4NG0z68t0DW,diabetes,testing,0.215219871146,0.00741514618696,-0.207804724959
351,R_5cuU4NG0z68t0DW,diabetes,testing,0.0818222236912,0.290922370448,0.209100146757
352,R_5cuU4NG0z68t0DW,diabetes,testing,0.558946397893,0.0368616808986,-0.522084716994
