model family,xai,parameter,parameter label,parameter value,draw,instance id,sampled subset,sampled subset probability,success,target confidence gain,boundary improvement,plausibility,actionability,edit L1
weighted examples,attribution,eta,Explanation reliance (η),0.0,46,160203,0|3,0.46636058513424666,0.0,0.2740435913597977,0.04291875188214479,0.9629872251499432,1.0,0.39604006832969885
weighted examples,attribution,eta,Explanation reliance (η),0.0,47,160210,1|3,0.036808910964325314,0.0,-0.0019457165414325456,-0.04006728809971499,0.9578416152567271,1.0,0.289234335032184
weighted examples,attribution,eta,Explanation reliance (η),0.0,48,160216,1|4,0.4757936082861216,1.0,0.896945186870649,-0.027670854199022266,0.9380101840971407,0.0,0.3099490795142968
weighted examples,attribution,eta,Explanation reliance (η),0.0,49,160214,1|2,0.12368856633985968,1.0,0.9959585179765386,-0.12764257482832977,0.9534058129640586,1.0,0.2851281609875584
weighted examples,attribution,eta,Explanation reliance (η),0.5,0,160205,2|3,0.2056695584426194,0.0,0.021699155517754587,0.1315808427138509,0.9287139447272055,1.0,1.4253115919111676
weighted examples,attribution,eta,Explanation reliance (η),0.5,1,160202,2|3,0.5980249568805954,0.0,0.0,0.0,1.0,1.0,0.0
weighted examples,attribution,eta,Explanation reliance (η),0.5,2,160217,1|2,0.29181150858823746,0.0,-0.1498086718059204,-0.045754263831195074,0.9602664062438195,1.0,0.4171608536312292
weighted examples,attribution,eta,Explanation reliance (η),0.5,3,160215,0|1,0.3537756510970887,1.0,0.9210498688695659,-0.1159526214695058,0.9312556352281464,1.0,0.9492847136284204
weighted examples,attribution,eta,Explanation reliance (η),0.5,4,160207,2|3,0.06484374172049161,0.0,0.2452130488497528,0.21820168608401494,0.9565407697756546,1.0,0.21729615112172684
weighted examples,attribution,eta,Explanation reliance (η),0.5,5,160206,3|4,0.4954250266083693,0.0,0.05375491132536803,0.4873129980471577,0.9478026328681806,0.0,0.45318468158226466
weighted examples,attribution,eta,Explanation reliance (η),0.5,6,160218,0|1,0.057051841805647305,0.0,0.0,0.0,1.0,1.0,0.0
weighted examples,attribution,eta,Explanation reliance (η),0.5,7,160202,3|4,0.23303976835223,1.0,0.9638340047640978,-0.024122376283552183,0.9925551807524859,0.0,0.683762267465555
weighted examples,attribution,eta,Explanation reliance (η),0.5,8,160212,2|3,0.5664083064393891,0.0,0.0,0.0,1.0,1.0,0.0
weighted examples,attribution,eta,Explanation reliance (η),0.5,9,160210,2|3,0.4006854184882933,0.0,-0.0017172843483961486,-0.02010943597859738,0.9439487216407242,1.0,0.050051512597171
weighted examples,attribution,eta,Explanation reliance (η),0.5,10,160205,2|3,0.21025156507408788,0.0,0.017448070809853333,0.12807747095619185,0.9239874547529962,1.0,1.4489440417822146
weighted examples,attribution,eta,Explanation reliance (η),0.5,11,160207,1|2,0.021271314652490776,0.0,0.00771239600837903,0.16616393009772534,0.9790777503473531,1.0,0.10461124826323442
weighted examples,attribution,eta,Explanation reliance (η),0.5,12,160217,0|4,0.2776517100689295,1.0,0.7508578003788035,-0.009285200908017169,0.9504734099539636,0.0,0.6572271982916429
weighted examples,attribution,eta,Explanation reliance (η),0.5,13,160207,0|2,0.4780017086502365,1.0,0.8898969005659539,0.2000788389271208,0.9453249487394201,1.0,0.2733752563028998
weighted examples,attribution,eta,Explanation reliance (η),0.5,14,160219,0|1,0.08212740033483587,0.0,0.3317146696716641,0.02896483338064243,0.946842171912395,1.0,0.26578914043802504
weighted examples,attribution,eta,Explanation reliance (η),0.5,15,160216,1|4,0.4996656543664003,1.0,0.9419223312188261,-0.12734772413721404,0.9263570585470039,0.0,1.0799337806321143
weighted examples,attribution,eta,Explanation reliance (η),0.5,16,160202,0|3,0.03910315102845213,0.0,0.0,0.0,1.0,1.0,0.0
weighted examples,attribution,eta,Explanation reliance (η),0.5,17,160206,0|2,0.06470040958758463,0.0,1.269127025693706e-10,0.14307084032527995,0.91339694020916,1.0,0.4330152989542
weighted examples,attribution,eta,Explanation reliance (η),0.5,18,160203,0|3,0.4490267856731359,1.0,0.5685023288458989,0.054995496761519005,0.9686347022136252,1.0,0.1568264889318735
weighted examples,attribution,eta,Explanation reliance (η),0.5,19,160215,0|1,0.0964158025117657,0.0,0.28932565302640423,0.04921269291619773,0.9481099245963471,1.0,0.37535196863394504
weighted examples,attribution,eta,Explanation reliance (η),0.5,20,160213,0|1,0.15326773856237114,1.0,0.8782180743364592,0.07197017091910535,0.9434220678561686,1.0,1.1582223766538766
weighted examples,attribution,eta,Explanation reliance (η),0.5,21,160203,0|2,0.2984426173897578,1.0,0.9827866167517229,-0.05725545820127646,0.9315084055756337,1.0,0.3558469503830141
weighted examples,attribution,eta,Explanation reliance (η),0.5,22,160211,2|3,0.04943772824133331,0.0,0.005694554522192662,-0.03810281343589171,0.9075178761607445,1.0,0.3911980846691362
weighted examples,attribution,eta,Explanation reliance (η),0.5,23,160206,1|3,0.1358794843172772,0.0,0.0013700481044972568,0.3714524970225691,0.9709732233394198,1.0,0.9559389213876588
weighted examples,attribution,eta,Explanation reliance (η),0.5,24,160218,0|4,0.04396888590862373,1.0,0.849309023198895,0.05646573637036928,0.9169253448968931,0.0,0.7953504260934969
weighted examples,attribution,eta,Explanation reliance (η),0.5,25,160207,0|2,0.38959164344718916,0.0,0.026272595398697196,0.15994170900017782,0.9704486708862567,1.0,0.14775664556871632
weighted examples,attribution,eta,Explanation reliance (η),0.5,26,160208,2|3,0.6121762100868992,1.0,0.6340690640133495,0.07506739762309378,0.9181537032105894,1.0,0.9717436286550842
weighted examples,attribution,eta,Explanation reliance (η),0.5,27,160204,0|2,0.4841575861810853,0.0,0.0,0.0,1.0,1.0,0.0
weighted examples,attribution,eta,Explanation reliance (η),0.5,28,160205,2|3,0.3900056272810487,0.0,0.021699155517754587,0.1315808427138509,0.9287139447272055,1.0,1.4253115919111676
weighted examples,attribution,eta,Explanation reliance (η),0.5,29,160217,0|2,0.35467658084417353,1.0,0.8122896364647662,-0.08172722252859588,0.94290558379283,1.0,0.4592705185235299
weighted examples,attribution,eta,Explanation reliance (η),0.5,30,160203,0|3,0.46636058513424666,0.0,0.0,0.0,1.0,1.0,0.0
