participant,direction-qualified cohort (0/1),xai,model family held fixed,parameter,parameter label,null value,full fitted value,full value differs from null (0/1),primary metric,full CV loss,full CV selection_f1,full CV amount_mae,full CV direction_accuracy,full CV selection_nll,ablated CV loss,ablated CV selection_f1,ablated CV amount_mae,ablated CV direction_accuracy,ablated CV selection_nll,delta CV loss (ablated - full),delta CV selection_f1 (ablated - full),delta CV amount_mae (ablated - full),delta CV direction_accuracy (ablated - full),delta CV selection_nll (ablated - full),ablated fitted eta,ablated fitted alpha,ablated fitted rho,ablated fitted lambda,ablated fitted beta,ablated fitted age actionable
R_6dXBSsEnSWPHZg1,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.0,0.0,0,amount_mae,0.4497385296160651,0.37230546606192616,0.27178252529405633,0.6416666666666666,1.9554889025049313,0.4497385296160651,0.37230546606192616,0.27178252529405633,0.6416666666666666,1.9554889025049313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0
R_6dth5vhxVEBQV2p,1,counterfactual,weighted examples,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.4819446645693096,0.22334496951113084,0.18723429864975016,0.5833333333333333,2.100972898721507,0.4819446645693096,0.22334496951113084,0.18723429864975016,0.5833333333333333,2.100972898721507,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,6.0,1.0,1
R_6dth5vhxVEBQV2p,1,counterfactual,weighted examples,beta,Remembered-change reliance (β),0.0,1.0,1,selection_nll,0.4819446645693096,0.22334496951113084,0.18723429864975016,0.5833333333333333,2.100972898721507,0.4638793113201826,0.2173024374223808,0.14506106006274605,0.8666666666666666,4.702812267355597,-0.018065353249127003,-0.0060425320887500245,-0.042173238587004114,0.2833333333333333,2.60183936863409,0.0,nan,0.0,0.0,0.0,1
R_6dth5vhxVEBQV2p,1,counterfactual,weighted examples,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.4819446645693096,0.22334496951113084,0.18723429864975016,0.5833333333333333,2.100972898721507,0.48930230601512587,0.19330620847170088,0.17191082050195264,0.7166666666666666,2.4228032123682928,0.007357641445816243,-0.030038761039429956,-0.015323478147797526,0.1333333333333333,0.3218303136467857,0.0,nan,0.0,0.0,0.0,1
R_6dth5vhxVEBQV2p,1,counterfactual,weighted examples,lambda,Exemplar locality (λ),0.0,6.0,1,selection_nll,0.4819446645693096,0.22334496951113084,0.18723429864975016,0.5833333333333333,2.100972898721507,0.4657503936330122,0.22380301134164995,0.1553037986076744,0.9166666666666666,4.65765998748804,-0.01619427093629744,0.00045804183051911807,-0.03193050004207576,0.33333333333333337,2.5566870887665334,0.0,nan,0.0,0.0,0.0,1
R_6dth5vhxVEBQV2p,1,counterfactual,weighted examples,rho,Additive change margin (ρ),0.0,0.0,0,amount_mae,0.4819446645693096,0.22334496951113084,0.18723429864975016,0.5833333333333333,2.100972898721507,0.4794446645693096,0.22334496951113084,0.1822342986497502,0.5833333333333333,2.100972898721507,-0.0025000000000000022,0.0,-0.004999999999999977,0.0,0.0,1.0,nan,0.0,6.0,1.0,1
R_6ltB5PoMoQ8gakx,1,counterfactual,feature contribution,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.20854086951199324,0.693876470937204,0.11095820996119043,0.8958333333333333,1.1906341437533585,0.25779833306233263,0.591649836234016,0.10724650235868136,0.9458333333333332,1.8945840172680188,0.049257463550339387,-0.10222663470318794,-0.003711707602509079,0.04999999999999993,0.7039498735146603,1.0,0.5,0.1,nan,nan,1
R_6ltB5PoMoQ8gakx,1,counterfactual,feature contribution,alpha,Global relevance reliance (α),0.0,0.0,0,selection_nll,0.20854086951199324,0.693876470937204,0.11095820996119043,0.8958333333333333,1.1906341437533585,0.20445772397725587,0.7023826164627411,0.11129806441725296,0.8708333333333332,1.1389483371831621,-0.004083145534737376,0.00850614552553719,0.0003398544560625216,-0.025000000000000022,-0.05168580657019639,0.5,0.0,0.1,nan,nan,0
R_6ltB5PoMoQ8gakx,1,counterfactual,feature contribution,eta,Explanation reliance (η),0.0,0.5,1,selection_nll,0.20854086951199324,0.693876470937204,0.11095820996119043,0.8958333333333333,1.1906341437533585,0.24003552145501184,0.6467780676316146,0.12684911054163822,0.8583333333333332,1.477911472667714,0.03149465194301859,-0.04709840330558934,0.015890900580447787,-0.03750000000000009,0.28727732891435553,0.0,0.0,0.1,nan,nan,0
R_6ltB5PoMoQ8gakx,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.0,0.1,1,amount_mae,0.20854086951199324,0.693876470937204,0.11095820996119043,0.8958333333333333,1.1906341437533585,0.215698249783628,0.693876470937204,0.12527297050445999,0.8958333333333333,1.1906341437533585,0.007157380271634761,0.0,0.01431476054326955,0.0,0.0,0.5,0.0,0.0,nan,nan,0
R_6upJU84Jtf3Faf5,1,none,weighted examples,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.25731556855933824,0.6053050565690198,0.11993619368769623,0.975,1.0548924273059475,0.25731556855933824,0.6053050565690198,0.11993619368769623,0.975,1.0548924273059475,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,1
R_6upJU84Jtf3Faf5,1,none,weighted examples,lambda,Exemplar locality (λ),0.0,0.0,0,selection_nll,0.25731556855933824,0.6053050565690198,0.11993619368769623,0.975,1.0548924273059475,0.25704302694121617,0.605695500358671,0.11978155424110311,0.975,1.0501301234723939,-0.00027254161812206856,0.00039044378965125137,-0.00015463944659312168,0.0,-0.004762303833553583,0.0,nan,0.0,0.0,0.0,1
R_6upJU84Jtf3Faf5,1,none,weighted examples,rho,Additive change margin (ρ),0.0,0.0,0,amount_mae,0.25731556855933824,0.6053050565690198,0.11993619368769623,0.975,1.0548924273059475,0.25731556855933824,0.6053050565690198,0.11993619368769623,0.975,1.0548924273059475,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,1
R_771uyV9h8uinmh3,1,attribution,feature contribution,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.42349343999399985,0.43869653490265603,0.28568341489065574,1.0,0.992798831014506,0.45242754074457936,0.3808283334014969,0.28568341489065574,1.0,1.1979082260263554,0.028934100750579506,-0.05786820150115912,0.0,0.0,0.20510939501184944,1.0,0.0,0.1,nan,nan,1
R_771uyV9h8uinmh3,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,0.0,0,selection_nll,0.42349343999399985,0.43869653490265603,0.28568341489065574,1.0,0.992798831014506,0.42349343999399985,0.43869653490265603,0.28568341489065574,1.0,0.992798831014506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,nan,nan,0
R_771uyV9h8uinmh3,1,attribution,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.42349343999399985,0.43869653490265603,0.28568341489065574,1.0,0.992798831014506,0.5050904611608407,0.3302869865907379,0.34046790891241935,1.0,1.3538988707050337,0.08159702116684081,-0.10840954831191812,0.05478449402176361,0.0,0.36110003969052773,0.0,0.0,0.1,nan,nan,0
R_771uyV9h8uinmh3,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,0.1,1,amount_mae,0.42349343999399985,0.43869653490265603,0.28568341489065574,1.0,0.992798831014506,0.41139912388395483,0.43869653490265603,0.2614947826705659,1.0,0.992798831014506,-0.012094316110045022,0.0,-0.024188632220089823,0.0,0.0,1.0,0.0,0.0,nan,nan,0
R_7DtIw0Gr58M4CAa,0,counterfactual,feature contribution,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.3019386810287911,0.649736746813581,0.2536141088711632,0.5333333333333333,1.721639796081727,0.3034383808902291,0.6467373470907051,0.2536141088711632,0.5333333333333333,1.6355759063049333,0.0014996998614379975,-0.002999399722875884,0.0,0.0,-0.08606388977679358,1.0,1.0,0.05,nan,nan,1
R_7DtIw0Gr58M4CAa,0,counterfactual,feature contribution,alpha,Global relevance reliance (α),0.0,1.0,1,selection_nll,0.3019386810287911,0.649736746813581,0.2536141088711632,0.5333333333333333,1.721639796081727,0.3386779384518382,0.5272283433927831,0.20458422029645953,0.4291666666666666,2.2799380650658647,0.03673925742304707,-0.12250840342079783,-0.04902988857470367,-0.10416666666666674,0.5582982689841378,0.0,0.0,0.0,nan,nan,0
R_7DtIw0Gr58M4CAa,0,counterfactual,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.3019386810287911,0.649736746813581,0.2536141088711632,0.5333333333333333,1.721639796081727,0.3237736432850312,0.5703400192315089,0.21788730580157112,0.4458333333333333,2.0062324489817356,0.021834962256240098,-0.07939672758207206,-0.035726803069592084,-0.08750000000000002,0.2845926529000087,0.0,0.0,0.0,nan,nan,0
R_7DtIw0Gr58M4CAa,0,counterfactual,feature contribution,rho,Additive change margin (ρ),0.0,0.05,1,amount_mae,0.3019386810287911,0.649736746813581,0.2536141088711632,0.5333333333333333,1.721639796081727,0.30158697782874627,0.649736746813581,0.2529107024710735,0.5333333333333333,1.721639796081727,-0.00035170320004485056,0.0,-0.0007034064000897011,0.0,0.0,1.0,1.0,0.0,nan,nan,1
R_7IXNpixLXSjItSq,0,none,feature contribution,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.4978046763503424,0.19421711732135108,0.1898264700220359,0.95,2.084371115905851,0.4978046763503424,0.19421711732135108,0.1898264700220359,0.95,2.084371115905851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,1
R_7IXNpixLXSjItSq,0,none,feature contribution,alpha,Global relevance reliance (α),0.0,1.0,1,selection_nll,0.4978046763503424,0.19421711732135108,0.1898264700220359,0.95,2.084371115905851,0.47634944826922965,0.2387096724513385,0.19140856898979788,0.75,1.9916717972889857,-0.021455228081112776,0.04449255512998743,0.0015820989677619857,-0.19999999999999996,-0.09269931861686542,0.0,0.0,0.0,nan,nan,1
R_7IXNpixLXSjItSq,0,none,feature contribution,rho,Additive change margin (ρ),0.0,0.0,0,amount_mae,0.4978046763503424,0.19421711732135108,0.1898264700220359,0.95,2.084371115905851,0.4978046763503424,0.19421711732135108,0.1898264700220359,0.95,2.084371115905851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,1
R_7L78tZJ3cQDgpFH,0,counterfactual,feature contribution,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.3649446746264946,0.7529212930248975,0.4828106422778866,0.12333333333333334,1.20080624655261,0.3649446746264946,0.7529212930248975,0.4828106422778866,0.12333333333333334,1.20080624655261,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,nan,nan,1
R_7L78tZJ3cQDgpFH,0,counterfactual,feature contribution,alpha,Global relevance reliance (α),0.0,1.0,1,selection_nll,0.3649446746264946,0.7529212930248975,0.4828106422778866,0.12333333333333334,1.20080624655261,0.4263627650386031,0.6288798422877045,0.4816053723649108,0.1375,2.125191161817333,0.061418090412108495,-0.12404145073719297,-0.0012052699129758149,0.014166666666666675,0.924384915264723,0.0,0.0,0.0,nan,nan,1
R_7L78tZJ3cQDgpFH,0,counterfactual,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.3649446746264946,0.7529212930248975,0.4828106422778866,0.12333333333333334,1.20080624655261,0.3905241033759938,0.731498983386504,0.5125471901384917,0.1625,1.8355131566944252,0.0255794287494992,-0.021422309638393533,0.02973654786060509,0.03916666666666667,0.6347069101418152,0.0,1.0,0.0,nan,nan,1
R_7L78tZJ3cQDgpFH,0,counterfactual,feature contribution,rho,Additive change margin (ρ),0.0,0.0,0,amount_mae,0.3649446746264946,0.7529212930248975,0.4828106422778866,0.12333333333333334,1.20080624655261,0.3649446746264946,0.7529212930248975,0.4828106422778866,0.12333333333333334,1.20080624655261,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,nan,nan,1
R_7MBioYOD8gq6nT3,0,counterfactual,feature contribution,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.543164724394795,0.22902519899977958,0.31535464778936945,0.45,1.968895497019607,0.543164724394795,0.22902519899977958,0.31535464778936945,0.45,1.968895497019607,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,nan,nan,1
R_7MBioYOD8gq6nT3,0,counterfactual,feature contribution,alpha,Global relevance reliance (α),0.0,1.0,1,selection_nll,0.543164724394795,0.22902519899977958,0.31535464778936945,0.45,1.968895497019607,0.5004538697088686,0.2281898638411371,0.22909760325887413,0.35,3.344585947538873,-0.04271085468592639,-0.0008353351586424806,-0.08625704453049532,-0.10000000000000003,1.375690450519266,1.0,0.0,0.0,nan,nan,1
R_7MBioYOD8gq6nT3,0,counterfactual,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.543164724394795,0.22902519899977958,0.31535464778936945,0.45,1.968895497019607,0.5723516328763898,0.1238125178097728,0.2685157835625523,0.4,3.918543237678052,0.029186908481594775,-0.10521268119000678,-0.046838864226817156,-0.04999999999999999,1.949647740658445,0.0,0.0,0.0,nan,nan,1
R_7MBioYOD8gq6nT3,0,counterfactual,feature contribution,rho,Additive change margin (ρ),0.0,0.0,0,amount_mae,0.543164724394795,0.22902519899977958,0.31535464778936945,0.45,1.968895497019607,0.5414629991862909,0.22902519899977958,0.31195119737236127,0.45,1.968895497019607,-0.0017017252085040901,0.0,-0.0034034504170081803,0.0,0.0,1.0,1.0,0.0,nan,nan,1
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.27865281033622125,0.5642279682458222,0.12153358891826457,0.8916666666666666,1.87663689322757,0.27865281033622125,0.5642279682458222,0.12153358891826457,0.8916666666666666,1.87663689322757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,nan,nan,1
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,alpha,Global relevance reliance (α),0.0,0.0,0,selection_nll,0.27865281033622125,0.5642279682458222,0.12153358891826457,0.8916666666666666,1.87663689322757,0.2695249209551317,0.5902248106740758,0.1292746525843393,0.8083333333333332,1.7967466718355714,-0.009127889381089549,0.02599684242825362,0.007741063666074716,-0.08333333333333337,-0.07989022139199875,1.0,0.0,0.05,nan,nan,1
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.27865281033622125,0.5642279682458222,0.12153358891826457,0.8916666666666666,1.87663689322757,0.3138044554210238,0.5301479558570733,0.15775686669912087,0.95,2.272707581815525,0.03515164508480256,-0.034080012388748915,0.036223277780856294,0.05833333333333335,0.396070688587955,0.0,0.0,0.1,nan,nan,1
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.0,0.05,1,amount_mae,0.27865281033622125,0.5642279682458222,0.12153358891826457,0.8916666666666666,1.87663689322757,0.28174355035520127,0.5637593393205209,0.12724644003092342,0.8916666666666666,1.87663689322757,0.0030907400189800205,-0.0004686289253013065,0.0057128511126588455,0.0,0.0,1.0,0.0,0.0,nan,nan,1
R_7QQowZQ43kZcCj7,1,counterfactual,feature contribution,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.3292642442460796,0.508573760456574,0.1671022489487332,0.8833333333333332,1.5777996321600216,0.3292642442460796,0.508573760456574,0.1671022489487332,0.8833333333333332,1.5777996321600216,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.1,nan,nan,1
R_7QQowZQ43kZcCj7,1,counterfactual,feature contribution,alpha,Global relevance reliance (α),0.0,0.5,1,selection_nll,0.3292642442460796,0.508573760456574,0.1671022489487332,0.8833333333333332,1.5777996321600216,0.3387166983861531,0.4959949745213116,0.1734283712936178,0.825,1.549359169195489,0.009452454140073507,-0.012578785935262404,0.006326122344884583,-0.05833333333333324,-0.02844046296453251,1.0,0.0,0.1,nan,nan,1
R_7QQowZQ43kZcCj7,1,counterfactual,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.3292642442460796,0.508573760456574,0.1671022489487332,0.8833333333333332,1.5777996321600216,0.4427864755949936,0.36256767760038944,0.24814062879037674,0.9583333333333333,2.345941047456292,0.11352223134891404,-0.14600608285618455,0.08103837984164353,0.07500000000000007,0.7681414152962704,0.0,0.0,0.0,nan,nan,1
R_7QQowZQ43kZcCj7,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.0,0.1,1,amount_mae,0.3292642442460796,0.508573760456574,0.1671022489487332,0.8833333333333332,1.5777996321600216,0.3451138338732002,0.506940767392876,0.19716843513927648,0.8833333333333332,1.5777996321600216,0.01584958962712063,-0.0016329930636980183,0.03006618619054327,0.0,0.0,1.0,0.5,0.0,nan,nan,1
R_7Xi0pALCUOc3Fh1,1,attribution,feature contribution,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.518821269443851,0.14026124235193907,0.17790378123964118,0.5,3.5696660124376445,0.5287052892535339,0.13898781258241402,0.19639839108948204,0.5,2.3899869926273656,0.009884019809682898,-0.0012734297695250474,0.01849460984984086,0.0,-1.179679019810279,1.0,0.0,0.0,nan,nan,1
R_7Xi0pALCUOc3Fh1,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,0.0,0,selection_nll,0.518821269443851,0.14026124235193907,0.17790378123964118,0.5,3.5696660124376445,0.4711841154083132,0.19714743054979172,0.139515661366418,0.45,3.4100964352938945,-0.04763715403553781,0.056886188197852655,-0.038388119873223187,-0.04999999999999999,-0.15956957714374997,1.0,0.0,0.0,nan,nan,1
R_7Xi0pALCUOc3Fh1,1,attribution,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.518821269443851,0.14026124235193907,0.17790378123964118,0.5,3.5696660124376445,0.568353295867853,0.13673951472429985,0.2734461064600058,0.5,3.6434505908281496,0.04953202642400201,-0.0035217276276392206,0.0955423252203646,0.0,0.07378457839050512,0.0,0.0,0.0,nan,nan,1
R_7Xi0pALCUOc3Fh1,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,0.0,0,amount_mae,0.518821269443851,0.14026124235193907,0.17790378123964118,0.5,3.5696660124376445,0.518821269443851,0.14026124235193907,0.17790378123964118,0.5,3.5696660124376445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,1
R_7arfHhy57BRFG9z,0,none,feature contribution,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.529879636865935,0.1929737911782816,0.25273306491015146,0.5,2.083602164816861,0.5678220545618444,0.11708895578646254,0.25273306491015146,0.5,2.4921575894420904,0.03794241769590945,-0.07588483539181905,0.0,0.0,0.4085554246252294,0.0,0.0,0.0,nan,nan,1
R_7arfHhy57BRFG9z,0,none,feature contribution,alpha,Global relevance reliance (α),0.0,0.0,0,selection_nll,0.529879636865935,0.1929737911782816,0.25273306491015146,0.5,2.083602164816861,0.529879636865935,0.1929737911782816,0.25273306491015146,0.5,2.083602164816861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0
