variant,representation,scope,lapse_global,decay,distance,selection_spread,edit_blend,age_actionable,margin,in_sample_selection_nll,in_sample_expected_selection_f1,in_sample_map_selection_f1,in_sample_exact_subset_accuracy,in_sample_cardinality_mae,in_sample_amount_mae,in_sample_direction_accuracy,in_sample_zero_amount_mae,cv_selection_nll,cv_expected_selection_f1,cv_map_selection_f1,cv_exact_subset_accuracy,cv_cardinality_mae,cv_amount_mae,cv_direction_accuracy,cv_zero_amount_mae,participant,xai,testing_cases,selected_by_cv
additive_exemplar,additive,exemplar,0.4,0.0,0.0,0.025,0.0,1,0.025,2.400762858682441,0.25008693639685264,0.3333333333333333,0.3,0.2,0.22082502087827707,0.5833333333333334,0.23129587291406248,2.4097573100739513,0.24792774864183934,0.13333333333333333,0.1,0.2,0.2152566926677078,0.6833333333333333,0.23634860930550633,R_7CfHX0wu5ZPvGGJ,attribution,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,0.025,0.0,1,0.025,2.400762858682441,0.25008693639685264,0.3333333333333333,0.3,0.2,0.22082502087827707,0.5833333333333334,0.23129587291406248,2.4020914591802023,0.2498917506444914,0.3333333333333333,0.3,0.2,0.2294118096707119,0.5900000000000001,0.23634860930550633,R_7CfHX0wu5ZPvGGJ,attribution,20,0
base_exemplar,base,exemplar,0.4,4.0,0.0,0.025,0.0,1,0.0,2.396284149954013,0.24929306958565095,0.1,0.1,0.2,0.2475584236978048,0.5416666666666666,0.23129587291406248,2.402960624264128,0.24785200198073315,0.0,0.0,0.2,0.2490233399960827,0.5333333333333333,0.23634860930550633,R_7CfHX0wu5ZPvGGJ,attribution,20,0
base_prototype,base,prototype,0.4,4.0,nan,0.025,0.0,1,0.0,2.396284149954013,0.24929306958565095,0.1,0.1,0.2,0.2475584236978048,0.5416666666666666,0.23129587291406248,2.400658590293481,0.2482551781541637,0.05,0.05,0.2,0.24944753663184516,0.5733333333333334,0.23634860930550633,R_7CfHX0wu5ZPvGGJ,attribution,20,1
additive_exemplar,additive,exemplar,0.4,0.0,2.0,0.5,0.0,0,0.2,2.063509534994801,0.3556143822860098,0.75,0.75,0.05,0.29069036026307105,0.8571428571428571,0.41408133909406186,2.293378694276365,0.3378772058734566,0.7,0.7,0.05,0.32876948346648793,0.8099999999999999,0.421631548229035,R_7D526sGUBavCX85,counterfactual,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,0.5,0.0,0,0.2,2.071891492270177,0.35453898411207513,0.75,0.75,0.05,0.29375978354033266,0.8571428571428571,0.41408133909406186,2.1866948181615937,0.33729142334496004,0.7,0.7,0.05,0.3099136645572257,0.86,0.421631548229035,R_7D526sGUBavCX85,counterfactual,20,0
base_exemplar,base,exemplar,0.4,0.0,24.0,0.025,0.0,0,0.2,2.182448737474245,0.23609044703187482,0.2,0.2,0.05,0.32450693504264894,0.8095238095238095,0.41408133909406186,2.1851436747335686,0.23549650981435347,0.2,0.2,0.05,0.32655275928635047,0.8699999999999999,0.421631548229035,R_7D526sGUBavCX85,counterfactual,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.025,0.0,0,0.3,2.185012089234968,0.23621956176507627,0.1,0.1,0.05,0.28185912147007985,0.8571428571428571,0.41408133909406186,2.1850120892349683,0.23621956176507627,0.1,0.1,0.05,0.2854446265460965,0.86,0.421631548229035,R_7D526sGUBavCX85,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,0.0,0.25,1.0,0,0.3,2.1051539650889053,0.302622646369011,0.9333333333333332,0.9,0.05,0.19554656558561317,1.0,0.41408133909406186,2.1051539650889053,0.302622646369011,0.9333333333333332,0.9,0.05,0.21238389162846874,1.0,0.421631548229035,R_7D526sGUBavCX85,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,0.25,1.0,0,0.3,2.1051539650889053,0.302622646369011,0.9333333333333332,0.9,0.05,0.19554656558561317,1.0,0.41408133909406186,2.1051539650889053,0.302622646369011,0.9333333333333332,0.9,0.05,0.21238389162846874,1.0,0.421631548229035,R_7D526sGUBavCX85,counterfactual,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,0.5,0.0,0,0.05,2.918421703765632,0.36341153268996235,0.2833333333333333,0.1,0.75,0.3127393886137695,0.5142857142857142,0.3172233119359429,2.93504263364004,0.36053178255507196,0.2833333333333333,0.1,0.75,0.322653084739038,0.5226190476190476,0.3163653343041095,R_7EgIkNJWJx5bENy,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.5,0.0,0,0.05,2.918421703765632,0.36341153268996235,0.2833333333333333,0.1,0.75,0.3127393886137695,0.5142857142857142,0.3172233119359429,2.93504263364004,0.36053178255507196,0.2833333333333333,0.1,0.75,0.322653084739038,0.5226190476190476,0.3163653343041095,R_7EgIkNJWJx5bENy,none,20,1
additive_exemplar,additive,exemplar,0.4,2.0,0.0,0.25,0.0,0,0.0,2.8856677411528677,0.32975521257255724,0.35,0.15,0.65,0.3069538172081288,0.45454545454545453,0.2783110100238303,2.9902472012752233,0.3303404422211135,0.35,0.15,0.65,0.3243631073289085,0.42857142857142855,0.2776324126462038,R_7IoL1iuXhlEi3TP,attribution,20,0
additive_prototype,additive,prototype,0.4,2.0,nan,0.25,0.0,0,0.0,2.8856677411528677,0.32975521257255724,0.35,0.15,0.65,0.3069538172081288,0.45454545454545453,0.2783110100238303,2.944950102211872,0.3385182126541349,0.35,0.15,0.65,0.3160963750208515,0.46190476190476193,0.2776324126462038,R_7IoL1iuXhlEi3TP,attribution,20,0
base_exemplar,base,exemplar,0.4,4.0,0.0,0.5,0.0,0,0.0,2.898622740732474,0.3397540185614043,0.2333333333333333,0.1,0.65,0.3324135071345651,0.42424242424242425,0.2783110100238303,2.9549528519050625,0.32851529688766873,0.23333333333333334,0.1,0.65,0.3325397826615281,0.36666666666666664,0.2776324126462038,R_7IoL1iuXhlEi3TP,attribution,20,0
base_prototype,base,prototype,0.4,4.0,nan,0.5,0.0,0,0.0,2.898622740732474,0.3397540185614043,0.2333333333333333,0.1,0.65,0.3324135071345651,0.42424242424242425,0.2783110100238303,2.927600807207366,0.33177775015277955,0.23333333333333334,0.1,0.65,0.34150842091418554,0.4333333333333334,0.2776324126462038,R_7IoL1iuXhlEi3TP,attribution,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,1.0,0.0,0,0.025,3.5731779079838915,0.4025045498051229,0.3416666666666667,0.05,0.9,0.4266559528084172,0.5555555555555556,0.4367957983433556,3.73845242691972,0.42885444647690746,0.3183333333333333,0.0,1.1,0.45422573208835715,0.47833333333333333,0.43815332118492833,R_7MPg9bDimuPVBIZ,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,1.0,0.0,0,0.025,3.5731779079838915,0.4025045498051229,0.3416666666666667,0.05,0.9,0.4266559528084172,0.5555555555555556,0.4367957983433556,3.7023511871044876,0.43294624716638663,0.35833333333333334,0.0,1.1,0.4538229507429751,0.47833333333333333,0.43815332118492833,R_7MPg9bDimuPVBIZ,none,20,1
