cohort,xai,xai label,parameter,parameter label,parameter value,metric,metric label,applicable participants,mean,95% bootstrap CI low,95% bootstrap CI high
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.1,actionability,Actionability rate,27,0.9370370370370369,0.8574074074074074,0.9981481481481481
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.1,edit L1,Normalized edit distance (L1),27,0.49035592339802225,0.44573181877672097,0.5329840459608782
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.15,success,Counterfactual success rate,27,0.6518518518518519,0.6037037037037037,0.7000000000000001
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.15,target confidence gain,Target-confidence gain,27,0.6304490512217771,0.5875602551273761,0.6728926604969997
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.15,boundary improvement,Boundary-distance improvement,27,-0.022195984950767616,-0.03450533115849248,-0.010133278952976547
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.15,plausibility,Plausibility,27,0.9316468849634019,0.9280963309164982,0.9349650390328373
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.15,actionability,Actionability rate,27,0.9370370370370369,0.8574074074074075,0.9981481481481481
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.15,edit L1,Normalized edit distance (L1),27,0.5917651251468075,0.5372795064352603,0.6448393718445995
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.2,success,Counterfactual success rate,27,0.6740740740740742,0.624074074074074,0.7222222222222222
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.2,target confidence gain,Target-confidence gain,27,0.6564329295545454,0.6061086354160697,0.7012326656846971
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.2,boundary improvement,Boundary-distance improvement,27,-0.04797952101221165,-0.0625969878526514,-0.03430784085575033
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.2,plausibility,Plausibility,27,0.9251749830990782,0.921803893339248,0.9285483714651043
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.2,actionability,Actionability rate,27,0.9370370370370369,0.8574074074074075,0.9981481481481481
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.2,edit L1,Normalized edit distance (L1),27,0.6885873953181672,0.6240451952251296,0.7528285468504701
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.25,success,Counterfactual success rate,27,0.6870370370370371,0.6277777777777778,0.7444444444444445
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.25,target confidence gain,Target-confidence gain,27,0.6714675296577792,0.6174653656172129,0.7234993007693667
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.25,boundary improvement,Boundary-distance improvement,27,-0.0679792112258124,-0.08448844804903861,-0.05236848002207641
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.25,plausibility,Plausibility,27,0.9192998896346919,0.9153709554996852,0.9228231363370576
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.25,actionability,Actionability rate,27,0.9370370370370369,0.8574074074074074,0.9981481481481481
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.25,edit L1,Normalized edit distance (L1),27,0.7797789246040834,0.705560398206163,0.8531002627744555
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.3,success,Counterfactual success rate,27,0.7037037037037036,0.6425925925925926,0.7629629629629627
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.3,target confidence gain,Target-confidence gain,27,0.6837302534731363,0.6265023691160813,0.7370340733799525
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.3,boundary improvement,Boundary-distance improvement,27,-0.08428751878356507,-0.10286939970959891,-0.06602371006464218
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.3,plausibility,Plausibility,27,0.9125619614999501,0.9078475161840509,0.9168505779019742
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.3,actionability,Actionability rate,27,0.9370370370370369,0.8592592592592593,0.9981481481481481
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.3,edit L1,Normalized edit distance (L1),27,0.865097947832772,0.7791588232167947,0.9479659713789532
all 62,none,No XAI,age actionable,Age actionable,0.0,success,Counterfactual success rate,19,0.5126038781163436,0.45526315789473687,0.5746537396121884
all 62,none,No XAI,age actionable,Age actionable,0.0,target confidence gain,Target-confidence gain,19,0.5031863026849781,0.4551748434477528,0.5544291059561071
all 62,none,No XAI,age actionable,Age actionable,0.0,boundary improvement,Boundary-distance improvement,19,0.003138702564260288,-0.015055630139247416,0.021076679058497978
all 62,none,No XAI,age actionable,Age actionable,0.0,plausibility,Plausibility,19,0.9392365744106496,0.9338273254987153,0.9439322066003186
all 62,none,No XAI,age actionable,Age actionable,0.0,actionability,Actionability rate,19,1.0,1.0,1.0
all 62,none,No XAI,age actionable,Age actionable,0.0,edit L1,Normalized edit distance (L1),19,0.5755199395706055,0.4555883100573163,0.7130107699557743
all 62,none,No XAI,age actionable,Age actionable,1.0,success,Counterfactual success rate,19,0.48421052631578954,0.3973684210526316,0.5736842105263158
all 62,none,No XAI,age actionable,Age actionable,1.0,target confidence gain,Target-confidence gain,19,0.4735617129143298,0.395253029951863,0.5489374713347903
all 62,none,No XAI,age actionable,Age actionable,1.0,boundary improvement,Boundary-distance improvement,19,0.02493764356637825,0.012535184675354173,0.03714619203419618
all 62,none,No XAI,age actionable,Age actionable,1.0,plausibility,Plausibility,19,0.9425287408569284,0.9389922433299648,0.9457426898906525
all 62,none,No XAI,age actionable,Age actionable,1.0,actionability,Actionability rate,19,0.3815789473684211,0.3131578947368421,0.46842105263157885
all 62,none,No XAI,age actionable,Age actionable,1.0,edit L1,Normalized edit distance (L1),19,0.5964657433211744,0.4490353503994951,0.7657382631503366
all 62,none,No XAI,alpha,Global relevance reliance (α),0.0,success,Counterfactual success rate,10,0.48999999999999994,0.4050000000000001,0.575
all 62,none,No XAI,alpha,Global relevance reliance (α),0.0,target confidence gain,Target-confidence gain,10,0.46558949778406705,0.38576833313640574,0.5431288413066726
all 62,none,No XAI,alpha,Global relevance reliance (α),0.0,boundary improvement,Boundary-distance improvement,10,-0.018054611819491435,-0.03632998041233235,-0.003633957889291261
all 62,none,No XAI,alpha,Global relevance reliance (α),0.0,plausibility,Plausibility,10,0.9395804884808714,0.934212337800138,0.944246583933252
all 62,none,No XAI,alpha,Global relevance reliance (α),0.0,actionability,Actionability rate,10,0.9400000000000001,0.82,1.0
all 62,none,No XAI,alpha,Global relevance reliance (α),0.0,edit L1,Normalized edit distance (L1),10,0.5053271831534255,0.4074779359777389,0.6200476448522353
all 62,none,No XAI,alpha,Global relevance reliance (α),0.5,success,Counterfactual success rate,10,0.47999999999999987,0.385,0.575
all 62,none,No XAI,alpha,Global relevance reliance (α),0.5,target confidence gain,Target-confidence gain,10,0.45555539586331834,0.3727615166456973,0.5373203428236032
all 62,none,No XAI,alpha,Global relevance reliance (α),0.5,boundary improvement,Boundary-distance improvement,10,-0.026545041697505,-0.045671988808633,-0.013877478203211387
all 62,none,No XAI,alpha,Global relevance reliance (α),0.5,plausibility,Plausibility,10,0.9403092734483305,0.9315299909442321,0.9466407636762354
all 62,none,No XAI,alpha,Global relevance reliance (α),0.5,actionability,Actionability rate,10,0.93,0.7899999999999999,1.0
all 62,none,No XAI,alpha,Global relevance reliance (α),0.5,edit L1,Normalized edit distance (L1),10,0.4258573654484608,0.31458200946724396,0.5534999268645868
all 62,none,No XAI,alpha,Global relevance reliance (α),1.0,success,Counterfactual success rate,10,0.45999999999999996,0.375,0.545
all 62,none,No XAI,alpha,Global relevance reliance (α),1.0,target confidence gain,Target-confidence gain,10,0.4526900714004002,0.38345153742309424,0.5308730244277454
all 62,none,No XAI,alpha,Global relevance reliance (α),1.0,boundary improvement,Boundary-distance improvement,10,-0.039939158026212236,-0.058987850104075056,-0.027422340505854008
all 62,none,No XAI,alpha,Global relevance reliance (α),1.0,plausibility,Plausibility,10,0.9352946125841939,0.9253366963045113,0.9433070946623376
all 62,none,No XAI,alpha,Global relevance reliance (α),1.0,actionability,Actionability rate,10,0.9949999999999999,0.985,1.0
all 62,none,No XAI,alpha,Global relevance reliance (α),1.0,edit L1,Normalized edit distance (L1),10,0.3934662215415975,0.2861828855158476,0.5255680506254198
all 62,none,No XAI,lambda,Exemplar locality (λ),0.0,success,Counterfactual success rate,9,0.5944444444444444,0.5,0.6833333333333333
all 62,none,No XAI,lambda,Exemplar locality (λ),0.0,target confidence gain,Target-confidence gain,9,0.5855388960262802,0.5118952505863972,0.6644483904326659
all 62,none,No XAI,lambda,Exemplar locality (λ),0.0,boundary improvement,Boundary-distance improvement,9,0.02236135156442012,-0.0023293522929237094,0.04514761249271602
all 62,none,No XAI,lambda,Exemplar locality (λ),0.0,plausibility,Plausibility,9,0.9387738138003819,0.9320519954996079,0.9444319498822635
all 62,none,No XAI,lambda,Exemplar locality (λ),0.0,actionability,Actionability rate,9,0.7166666666666667,0.49444444444444446,0.9388888888888888
all 62,none,No XAI,lambda,Exemplar locality (λ),0.0,edit L1,Normalized edit distance (L1),9,0.7461089819076232,0.5228853025570438,1.0214573187176843
all 62,none,No XAI,lambda,Exemplar locality (λ),2.0,success,Counterfactual success rate,9,0.5666666666666667,0.4722222222222222,0.6555555555555556
all 62,none,No XAI,lambda,Exemplar locality (λ),2.0,target confidence gain,Target-confidence gain,9,0.5597144006893446,0.4859904291642549,0.6422648855713909
all 62,none,No XAI,lambda,Exemplar locality (λ),2.0,boundary improvement,Boundary-distance improvement,9,0.03047138336039852,0.00805640102602991,0.05032878161331765
all 62,none,No XAI,lambda,Exemplar locality (λ),2.0,plausibility,Plausibility,9,0.9389177682218626,0.9325133365993638,0.9444427561408261
all 62,none,No XAI,lambda,Exemplar locality (λ),2.0,actionability,Actionability rate,9,0.7166666666666667,0.4943055555555556,0.9388888888888888
all 62,none,No XAI,lambda,Exemplar locality (λ),2.0,edit L1,Normalized edit distance (L1),9,0.7363241748593078,0.5113173429889064,1.0133687098671018
all 62,none,No XAI,lambda,Exemplar locality (λ),6.0,success,Counterfactual success rate,9,0.5333333333333334,0.4444444444444444,0.6277777777777778
all 62,none,No XAI,lambda,Exemplar locality (λ),6.0,target confidence gain,Target-confidence gain,9,0.5435102238313619,0.47069301646366063,0.6256690577544805
all 62,none,No XAI,lambda,Exemplar locality (λ),6.0,boundary improvement,Boundary-distance improvement,9,0.0388501200411336,0.017709388638563448,0.0570224289595205
all 62,none,No XAI,lambda,Exemplar locality (λ),6.0,plausibility,Plausibility,9,0.9383655993293873,0.9321173883394518,0.9436875613497041
all 62,none,No XAI,lambda,Exemplar locality (λ),6.0,actionability,Actionability rate,9,0.7277777777777777,0.5166666666666667,0.9277777777777777
all 62,none,No XAI,lambda,Exemplar locality (λ),6.0,edit L1,Normalized edit distance (L1),9,0.7208661340635301,0.5020396889998271,0.9886335566232479
all 62,none,No XAI,rho,Additive change margin (ρ),0.0,success,Counterfactual success rate,19,0.4105263157894737,0.3578947368421053,0.4605263157894737
all 62,none,No XAI,rho,Additive change margin (ρ),0.0,target confidence gain,Target-confidence gain,19,0.4127692754584444,0.37793706583272707,0.4451286889232644
all 62,none,No XAI,rho,Additive change margin (ρ),0.0,boundary improvement,Boundary-distance improvement,19,0.026099551479865802,0.010358053332507462,0.040523409047198714
all 62,none,No XAI,rho,Additive change margin (ρ),0.0,plausibility,Plausibility,19,0.9468234835787568,0.945192418118542,0.9482664609150917
all 62,none,No XAI,rho,Additive change margin (ρ),0.0,actionability,Actionability rate,19,0.8657894736842104,0.7368421052631579,0.9684210526315788
all 62,none,No XAI,rho,Additive change margin (ρ),0.0,edit L1,Normalized edit distance (L1),19,0.4509747621588666,0.39274528218668914,0.521511088626157
all 62,none,No XAI,rho,Additive change margin (ρ),0.05,success,Counterfactual success rate,19,0.4947368421052632,0.45526315789473687,0.5342105263157895
all 62,none,No XAI,rho,Additive change margin (ρ),0.05,target confidence gain,Target-confidence gain,19,0.48323069124095386,0.4567329122524882,0.508894115014509
all 62,none,No XAI,rho,Additive change margin (ρ),0.05,boundary improvement,Boundary-distance improvement,19,0.01679214999947206,0.00034430916844628524,0.03385320452258581
all 62,none,No XAI,rho,Additive change margin (ρ),0.05,plausibility,Plausibility,19,0.9413430662963319,0.9396550046722977,0.9429676356543284
all 62,none,No XAI,rho,Additive change margin (ρ),0.05,actionability,Actionability rate,19,0.8657894736842104,0.7368421052631579,0.9710526315789473
all 62,none,No XAI,rho,Additive change margin (ρ),0.05,edit L1,Normalized edit distance (L1),19,0.5414641408233282,0.4681597022772911,0.6242335855027487
all 62,none,No XAI,rho,Additive change margin (ρ),0.1,success,Counterfactual success rate,19,0.6,0.5631578947368421,0.6342105263157894
all 62,none,No XAI,rho,Additive change margin (ρ),0.1,target confidence gain,Target-confidence gain,19,0.5749555963930855,0.550614474602279,0.6007628295797972
all 62,none,No XAI,rho,Additive change margin (ρ),0.1,boundary improvement,Boundary-distance improvement,19,-0.0004283431430020896,-0.0201143942749462,0.020024150080928657
all 62,none,No XAI,rho,Additive change margin (ρ),0.1,plausibility,Plausibility,19,0.9343305630695451,0.9324903753191099,0.9361105194394551
all 62,none,No XAI,rho,Additive change margin (ρ),0.1,actionability,Actionability rate,19,0.8657894736842104,0.7421052631578947,0.9710526315789473
all 62,none,No XAI,rho,Additive change margin (ρ),0.1,edit L1,Normalized edit distance (L1),19,0.6315096079912306,0.5476326430470323,0.7251756719311342
all 62,none,No XAI,rho,Additive change margin (ρ),0.15,success,Counterfactual success rate,19,0.6263157894736842,0.5973684210526315,0.6578947368421053
all 62,none,No XAI,rho,Additive change margin (ρ),0.15,target confidence gain,Target-confidence gain,19,0.604700623528464,0.5800819458878906,0.629754752079962
all 62,none,No XAI,rho,Additive change margin (ρ),0.15,boundary improvement,Boundary-distance improvement,19,-0.02153820391829589,-0.04271306029069617,-0.0006358249308257317
all 62,none,No XAI,rho,Additive change margin (ρ),0.15,plausibility,Plausibility,19,0.9293998539862037,0.9266803349016953,0.9321431880372345
all 62,none,No XAI,rho,Additive change margin (ρ),0.15,actionability,Actionability rate,19,0.8657894736842104,0.7394736842105264,0.9684868421052624
all 62,none,No XAI,rho,Additive change margin (ρ),0.15,edit L1,Normalized edit distance (L1),19,0.7176619865257207,0.613466325128089,0.8295674722601446
all 62,none,No XAI,rho,Additive change margin (ρ),0.2,success,Counterfactual success rate,19,0.6315789473684209,0.5973684210526315,0.6684210526315788
all 62,none,No XAI,rho,Additive change margin (ρ),0.2,target confidence gain,Target-confidence gain,19,0.6113086307108352,0.5827831752349467,0.6417856101463539
all 62,none,No XAI,rho,Additive change margin (ρ),0.2,boundary improvement,Boundary-distance improvement,19,-0.03492204220246566,-0.055091189778886926,-0.014999269721380973
all 62,none,No XAI,rho,Additive change margin (ρ),0.2,plausibility,Plausibility,19,0.925348586092995,0.9222596396305606,0.9286381883962096
all 62,none,No XAI,rho,Additive change margin (ρ),0.2,actionability,Actionability rate,19,0.8657894736842104,0.7368421052631579,0.9710526315789473
all 62,none,No XAI,rho,Additive change margin (ρ),0.2,edit L1,Normalized edit distance (L1),19,0.8005531847353936,0.6892760622707069,0.9221931488633707
all 62,none,No XAI,rho,Additive change margin (ρ),0.25,success,Counterfactual success rate,19,0.6421052631578947,0.6,0.6868421052631579
all 62,none,No XAI,rho,Additive change margin (ρ),0.25,target confidence gain,Target-confidence gain,19,0.6175568692885939,0.5807319274878741,0.6564657560563391
all 62,none,No XAI,rho,Additive change margin (ρ),0.25,boundary improvement,Boundary-distance improvement,19,-0.05154413196390454,-0.06986587837860629,-0.034628448347375766
all 62,none,No XAI,rho,Additive change margin (ρ),0.25,plausibility,Plausibility,19,0.9201268782398412,0.9170119791351785,0.9235327340091257
all 62,none,No XAI,rho,Additive change margin (ρ),0.25,actionability,Actionability rate,19,0.8657894736842104,0.7342105263157895,0.9710526315789473
all 62,none,No XAI,rho,Additive change margin (ρ),0.25,edit L1,Normalized edit distance (L1),19,0.8806424646078,0.7523345770265137,1.0169293163684183
all 62,none,No XAI,rho,Additive change margin (ρ),0.3,success,Counterfactual success rate,19,0.6394736842105264,0.5921052631578948,0.6947368421052632
all 62,none,No XAI,rho,Additive change margin (ρ),0.3,target confidence gain,Target-confidence gain,19,0.6242970329043754,0.5811675407991017,0.670481402763131
all 62,none,No XAI,rho,Additive change margin (ρ),0.3,boundary improvement,Boundary-distance improvement,19,-0.0685679448577636,-0.08311861769270983,-0.05495620330055922
all 62,none,No XAI,rho,Additive change margin (ρ),0.3,plausibility,Plausibility,19,0.9131629993745383,0.909848609166492,0.916589726045919
all 62,none,No XAI,rho,Additive change margin (ρ),0.3,actionability,Actionability rate,19,0.8657894736842104,0.7446710526315788,0.9710526315789473
all 62,none,No XAI,rho,Additive change margin (ρ),0.3,edit L1,Normalized edit distance (L1),19,0.9587490695145131,0.8146784236541176,1.110557453560514
